pathway	Plate1_1136R_RL_F_S5_week10_S58_L001	Plate1_1136R_R_F_S5_week10_S57_L001	Plate1_2518R_L_M_S5_week10_S61_L001	Plate1_2518R_R_M_S5_week10_S62_L001	Plate1_3752R_0_F_S5_week10_S59_L001	Plate1_3752R_L_F_S5_week10_S60_L001	Plate1_3893R_RL_M_S5_week10_S64_L001	Plate1_3893R_R_M_S5_week10_S63_L001	Plate2_096R_0_M_S5_week9_S74_L001	Plate2_1060R_L_M_S5_week9_S75_L001	Plate2_1076R_0_M_S5_week9_S76_L001	Plate2_1136R_0_F_S5_week9_S69_L001	Plate2_2402R_0_F_S5_week9_S70_L001	Plate2_2433R_0_F_S5_week9_S71_L001	Plate2_2475R_0_M_S5_week9_S77_L001	Plate2_2518R_0_M_S5_week9_S78_L001	Plate2_3924R_L_F_S5_week9_S72_L001	Plate2_3929R_0_F_S5_week9_S73_L001	Plate3_096R_0_M_S5_week5_S4_L001	Plate3_2402R_R_F_S5_Pellet_week9_S5_L001	Plate3_2475R_RL_M_S5_Pellet_week9_S6_L001	Plate4_1060R_L_M_S5_week5_S12_L001	Plate4_1076R_0_M_S5_week5_S13_L001	Plate4_1136R_0_F_S5_week5_S14_L001	Plate4_2402R_0_F_S5_week5_S15_L001	Plate4_2402R_R_F_S5_week5_S16_L001	Plate4_2433R_0_F_S5_week5_S17_L001	Plate4_2475R_0_M_S5_week5_S18_L001	Plate4_2475R_RL_M_S5_week5_S19_L001	Plate4_2518R_0_M_S5_week5_S20_L001	Plate4_3924R_L_F_S5_week5_S21_L001	Plate4_3929R_0_F_S5_week5_S22_L001
PWY-7446	204.74840746326615	187.94715110534398	172.71841669200364	201.7641971749784	478.4273386385796	164.88753098311665	251.140294426536	151.11075816188804	378.63014205542214	252.73147110115508	884.6484497297987	185.82086838599017	866.5439385649524	226.0823017394047	166.91977187942197	115.81172607257847	209.74678479054444	166.82360894959223	330.6588478554269	261.92043596730247	515.4409113981048	561.8632929880512	510.32673471568285	127.296130392806	120.52848715735587	523.6058785703572	323.52699730615825	333.84023059305	833.1570218312428	197.17624584595274	147.74235657849536	436.22023200887946
PWY-7456	9137.026562665318	9504.62081278524	10973.576472485698	10110.047623417773	9422.151761214685	8935.176759688704	9461.886066723819	10624.33206236896	10079.765840385528	8940.656771673754	8768.982530240324	18239.28259255601	10739.5443016707	13347.338762698357	12471.158464604787	11342.544096145952	12760.53797071115	10453.881942271304	4334.012142900686	4779.392928321787	5423.380430555666	5830.3071903446	8435.442037741588	7192.312753110319	5369.585217027803	5770.197133676598	10559.205820838562	12499.737724912784	12364.81955913258	7920.065415092549	9220.165337985341	10570.072765075442
PWY-7539	10368.795689706063	10786.054908214328	12343.706299274838	11173.874397638903	10755.171196510153	10114.045070301121	10596.508736881678	12014.344231765246	11954.317196357302	11555.61174097396	9702.63921149015	19849.378012144203	12081.667494357438	14451.780305699704	13141.708542237477	12310.14948072623	13808.156026124627	11780.651323560802	5230.053897530097	5787.338187033008	6705.376137233413	7453.535790438184	9224.95422681721	7320.233013277579	6453.081322190315	6662.751598132078	10651.050847725874	12321.437443429166	12486.041461156356	8298.235143478905	9986.605041324947	12467.513933996988
PWY-7663	23981.176982083896	24878.089561535748	27329.54343660041	24456.774940036546	24189.94907642073	21911.496962081845	22929.12151204307	26939.144848313626	28516.438115770117	28254.830464611092	22778.42697349928	37987.04746227756	29800.530031887185	31548.402899025685	30111.022624898153	26553.669903023307	30125.010834374683	28532.24448841982	13491.308489262834	15233.489328661957	17822.957586621782	18075.942635048676	19159.72013541174	15576.584988887871	18360.098462998998	16370.542831628045	24173.793486044924	28131.255967582318	28082.472518689257	19400.530950004068	22036.588592076765	25665.39755580078
PWY-7664	20122.444126128914	21003.202486327536	23813.044453884035	21074.11273664364	20046.742460731664	18130.93588679336	20044.858806274147	23076.87085730358	22442.928210015303	24696.385283263473	18673.70112400805	34267.75121742918	22601.559708537974	26997.6093556378	24761.31162196161	23236.58835130606	25217.612681707073	20198.565181462203	6303.268422569631	7649.034527102982	8428.058190823116	14925.11255670722	15778.047491925532	13349.607351165278	14239.771928740785	12713.331645725153	18988.440192423906	22677.329606598323	22434.179905882484	15495.36514655087	17878.02329519731	23146.729105039383
PWY-841	18246.798284226366	19144.279189174635	20449.66084824468	18038.07674020549	18386.738059850504	16025.981349271455	16581.61086983525	20186.083468475084	21811.108319432533	22131.057657230223	17299.184757791983	26073.151738949797	24473.92768183433	23693.870279051003	22576.321505824868	19517.07588078113	22800.479757620244	22400.301389189342	11111.759688367787	12399.873092315383	14753.120254039892	14549.825204018638	14367.840735506394	11570.848725082415	15717.689693966848	13104.538827332752	18602.099196437375	21361.09438455208	21498.21420476917	15146.478534668755	17051.11102819184	18867.555117143467
PWY-922	180.22100603057615	162.51197952846516	145.1491517023734	190.02830497508384	194.4850491366498	177.96710763959112	197.2314676339153	139.8144632234193	194.72379760906438	192.44930573903756	414.6869755634073	190.51924929268847	242.03710652772696	299.51631611387336	408.88579756632686	145.95286023312386	205.05799753046855	124.82151984687239	244.54018382613282	240.8749978689915	304.4806641218479	270.2585630847103	201.50466516437604	132.81925905727883	49.082318670331475	356.45574060566094	292.077472196251	263.44000248312267	308.2118413010882	249.2613482547701	110.81162953495793	300.68363723762343
PWY0-1061	18708.723355465427	19382.257431809925	20884.207275964163	18333.0751686575	18859.513103277615	16390.67874276336	16712.600566505054	20671.30687928604	23091.615855869917	21835.951155723058	17698.650058192186	25013.960140683907	25152.165892806475	23462.830851728475	22441.21253644967	19571.082361174016	22732.487560774614	23600.535330712057	11410.126867562105	12951.024695492404	15466.65018344551	14583.898645088855	14395.602402570395	11335.687922334142	16370.286780838163	13066.74828487153	18612.887607869267	21374.208941449004	21696.24851207915	15158.897649321523	17254.16446363207	18095.902631530204
PWY0-1241	9006.395382995557	9376.67409246909	9474.713914308802	8034.4162361389945	9043.592170849699	7238.158831189435	7045.33542811844	9546.490715499609	11780.949770101066	10712.529386294358	8452.798788474522	7505.258887903167	13776.119347128724	10356.412136143645	10124.467259261499	8314.108850243843	10257.251350007478	12519.895595923703	6668.370669774697	7533.011479482906	9211.1464659322	7577.704025068792	6231.583144940626	4595.653998253892	9635.13184598716	6746.67296653769	8632.703212235789	9608.667054311503	9955.650760035873	7350.096501040514	8152.502665884982	6860.124792805334
PWY0-1261	13672.558398756853	13818.5800227209	15506.404441879722	13605.004988808425	14783.806009260574	12369.516306857415	12693.834973825173	15023.376778958813	16998.59306937451	16019.461529212093	14079.40202855431	19323.597815753572	18458.907511043733	17884.274063386296	16557.312591593705	14828.956190927067	17149.914663533844	15924.073890735239	7189.959442723115	7888.793861718971	9402.613669567078	11202.095326033623	11961.76519225906	8532.693101472767	10010.75927778697	9810.133703333915	13899.179523618288	16073.20275715649	17295.04370967145	10859.285651097072	12128.99527760772	13964.42424906929
PWY0-1277	397.1523278847395	379.45786605072306	341.85270669124407	385.57459354422457	815.3387053023004	327.4121003111566	465.73319150693413	296.6992749529132	675.4379238525091	511.8130472560902	1385.926846476919	418.25759506796174	1380.1037478678732	435.57657425130867	345.1526417871233	235.97315045158814	408.59937010522805	349.1647590289684	553.6247976359185	472.0342574760326	833.0514098786922	912.3088136926985	842.6247029936142	254.58083086947724	229.32857859404803	860.3192714486851	585.1443048973042	630.3523671314264	1371.2851507189312	376.3483206151183	280.3151251702953	765.3454700464065
PWY0-1296	4385.118807779086	4760.8665532148725	4736.394643244914	5014.7389740108065	4611.895278552394	4724.431540941149	4838.772856591977	5233.9045926261	5778.324234796456	4472.2436544103775	5770.329543192122	8309.558176784481	6064.595863791894	5900.1959107006	6739.965261301757	4969.649141404187	5927.655942280174	6003.822599904911	4182.684037286251	4317.161280315594	5533.528937236569	3602.6071444802456	4316.482080406683	3403.3332743560045	2389.4516734788	4098.484424550566	5616.065750808666	6507.9302193928	6821.540408469896	4122.68737563584	4806.949069200308	5695.575894761606
PWY0-1297	4284.576212933973	4691.780277736816	4512.853692453444	4803.003597119979	4550.127315127933	4648.091930930617	4772.3929360094135	5063.02668171607	5621.799849830964	4845.177175445843	5750.061383729121	8247.276189632064	6001.773337428934	5755.719411948502	6636.555766841555	4773.776053333413	5722.933990722056	5798.165117208451	4289.193676777508	4372.057676657291	5562.749743780755	3687.209259743405	4199.997440534222	3170.087779790842	2405.2472809156966	4229.317249615977	5326.8317053978	6121.586862506443	6487.105529514359	3966.9481274368272	4510.020933441053	5753.50155621141
PWY0-1298	4341.8254227750385	4796.5477631006615	4552.135978459792	4858.406188540155	4610.8602365054685	4736.847468397405	4861.260759798615	5137.329095748786	5664.946199173939	5486.489050359135	5788.063625509499	8522.779435778266	6118.578460876126	5871.017901542775	6782.373577636723	4846.90202563925	5834.794957114412	5898.786835070568	4510.210116463459	4545.801101748155	5798.95808429747	4158.680748814234	4257.271844478029	3218.0575256971165	2571.3731845191214	4668.272226634419	5411.244370945664	6202.509140007132	6548.154821553198	4037.0972111552996	4592.667711373988	5940.64605451637
PWY0-1319	19810.185541798808	20427.865229642994	22099.81884784537	19547.288018092182	19684.77172723732	17679.86998624963	17820.875512662526	22125.212294131576	25085.959302986514	22330.559518299062	18227.453825011515	25327.375460267867	25324.735790405164	24264.693337679153	23988.926999528037	20656.614088003946	23597.849381158478	25525.921516657672	12467.056622574135	14222.93017345963	17005.523914232297	14441.034482058085	14524.798191720949	11672.846256306291	16707.56907868716	13187.190784555574	19430.090665332336	22451.42122440999	22230.624971721878	15780.639105266622	18138.01735545682	17872.222950645206
PWY0-1338	247.26074961002226	226.63669607091956	210.44422393668998	244.5258774003074	565.3196127577999	201.7139054539406	302.0748586451655	184.43593221389207	453.9290602940594	299.8766930564081	983.5302141812568	229.56785019691966	985.6592722317184	276.06337146933885	204.73297991569245	142.59180027501867	256.5961584869714	205.0443840397134	388.2126534887403	312.6219854662424	593.1463219935424	621.3167855042143	600.8935334931339	154.95620704746972	143.3519074398116	584.537589098872	389.23768670706215	402.91477404743034	969.0116592679045	237.2662216605098	180.1761515387332	514.3439555220128
PWY0-1479	510.67861325808684	459.5500293011474	453.65765497718485	513.6543932510712	1131.062675558285	415.388262802015	602.8009044151881	406.2650859081965	908.5911889403858	694.8382406753435	2088.3756158655215	463.03569135710677	2032.2525501982132	550.1003029191506	421.8550210874868	309.6156931657042	513.6356211667159	431.7237944237912	761.8766893368306	620.5641377653623	1181.2464707390257	1359.7553546607062	1172.4920211383162	312.74830038451074	357.39925658682813	1264.3727903584568	774.5242934134685	805.3958134051453	1951.7675792289438	467.6264683729333	385.49994641666007	1134.5610310473116
PWY0-1533	281.96650893843685	257.0923875931948	236.20081800683707	276.145877265283	683.011175519395	224.41974544889712	346.73612267867674	205.40693796910335	528.4376840641758	362.6419781665713	1310.5340660685363	250.78683578457427	1255.771994116465	309.7179625107339	226.935594432844	157.11043003352358	286.22295343683805	226.1724977309877	456.758625056597	359.89697436460426	715.7385150049533	833.1869279555908	723.4619700720126	173.94381724043205	168.16116528131917	758.6614500940099	448.1026830665379	463.37470775014225	1209.2276946884288	271.0795891843042	200.2100661166416	612.9140586987055
PWY0-1586	37963.79793280636	39229.774251526746	43006.024896756615	39071.919956168735	39464.62506789426	35709.86245040597	36637.75065713957	42686.551972350346	46923.8755495217	43717.74056779599	38126.40803508252	61607.1971918609	49278.74971754017	50450.07015027188	49129.20976240409	42260.22400999325	48550.64206303373	47424.6840901461	23955.477409649324	26527.928441310734	31632.752667083663	29201.23908574683	32191.873176403733	25333.073214437198	28622.956412781237	27202.755888722466	40509.177442127235	47001.76016411845	48049.85438063405	31483.259258248425	35696.640592529904	41231.247981740715
PWY0-162	17413.00429494408	18157.64880071706	19457.0086946161	17053.11906127706	17506.191104564132	15164.382970390514	15605.334823329971	19176.752790247345	21015.52806774746	21060.575896772505	16315.867034799989	24038.309774808826	23342.87990341378	22384.58863755554	21354.456585584525	18459.298248992516	21556.960116720078	21620.816242819277	10556.188118664671	11896.611565872186	14072.58944094474	13759.23786112177	13474.256484832767	10831.504755138178	15316.772038746625	12314.790091954477	17594.183319778902	20227.44653624443	20266.820257136238	14353.451096377372	16105.323445651427	17478.97581183076
PWY0-166	10366.75631109983	10821.865189383028	11757.288986099256	10387.263297547499	10671.186055020878	9074.311737774655	9642.13791524092	11421.187494616923	11825.837130736478	13275.125304129204	10481.56576599492	13957.719217726659	13949.907808270493	13882.013744881098	13101.010754780586	11385.453740621444	13231.6776527695	11903.854931057485	5762.678574387544	6311.937884349275	7423.815527079417	8665.212930005258	8438.34291462621	6721.067589973474	8145.429713369259	7716.837055272164	10859.196663804387	12623.35067399333	12940.752641059442	8737.151954450243	9571.684288577366	10870.05138795123
PWY0-41	319.11569595227417	209.9215009107612	190.80972374299802	277.0383080121084	526.0456311351467	253.4652296932777	366.34819873558905	250.88729248988696	430.61192171923545	341.7319745342379	1233.6937342643507	321.6087600023291	1020.7084028483222	299.5061760793394	235.3541505020195	193.88610068211327	316.8106987255002	325.8783257759351	404.7687921042518	363.80441503724177	562.8006491221644	648.3532241502988	581.6958060835545	155.09141227334385	144.42626118254285	600.785687992435	359.12963086629793	394.1870110640154	922.5249938689832	224.83453922993894	162.76064169598777	518.6262086187666
PWY0-42	197.37493093086513	180.0655362421797	165.6130485999756	193.50489521487836	475.9681760580113	157.2500610396463	242.77310277657068	144.00807512655956	367.6444383055229	256.9478939910423	908.2473794267439	176.2246007449624	869.6048879507805	217.3003933202916	159.20157190531143	110.30098118500119	200.78356033402304	158.27244166163072	313.6307486693847	248.2754903126729	485.7433077851357	578.6455049287583	505.8563323092713	122.10477998731294	119.9305557723227	526.0649919997836	313.644967852989	324.50038813121904	842.9862784365813	189.83211687304856	140.36448196813717	429.75873774701085
PWY0-781	3654.7606482405986	3339.006371517158	3469.5380139019944	3795.3204794804196	4793.304144424147	3398.841090066901	3876.238017415058	3319.057749145472	4972.399836606273	3849.7054249929547	6361.849494445035	3923.781231631688	5944.774317568631	4610.9221126050925	5275.985224242942	3042.3705108469303	3856.070885594114	3221.473096998574	3130.097377157761	3336.5095577011266	4459.097062147767	3895.44118641376	4002.9623872554803	2133.6910414737727	1956.716172911453	3902.524795213732	4324.815565645078	4624.275848237737	6286.96319474388	3296.266901702281	2610.024191968128	4307.2176485570935
PWY0-845	8957.940173942447	9542.381324465665	10018.51616351168	8979.159953702436	9267.114123787038	8034.689221335819	8205.042645233332	9996.421779079688	10738.83793512839	10799.523843046918	9037.127552761764	10350.417664413997	12331.012473564966	11750.974375812397	11302.220747975402	9543.121775355821	11391.235735768063	11089.719659647648	5846.23813115307	6392.868847990783	7697.529647724183	7445.437305289461	7303.17776418388	5661.041795785319	6646.609927928587	6869.103779595268	9493.192319180975	10824.712749876677	11194.739538833224	7651.902934818772	8658.545657292332	8939.042307037065
PWY0-862	19197.89391092417	20066.216488526814	22834.30799903683	20138.833758354012	19084.576006720607	17188.533346473625	19168.036370671947	22059.826560548645	21255.83073260096	23749.322065580083	17764.729552453224	32657.120102927922	21360.67251982508	25745.78864920583	23485.776985594937	22226.94941606685	23970.126752574357	18873.987024679347	5704.5692021612185	6953.873451324811	7645.186278920743	14256.342972655979	14958.997678263904	12723.903102503826	13551.70813864147	12025.361102869236	17925.29185153437	21474.47250779322	21242.425700494547	14683.924904008707	16958.883706892786	22210.985373885313
PWY490-3	48.27905982342102	60.26904165607715	51.57891977128884	41.08507589672638	40.78524194088904	33.03440480166896	47.873113332315285	74.35580960519349	72.00581087066648	74.10373896207135	146.83351913364393	31.79449590720048	68.26300479093956	47.085250947508	75.30526312462733	54.27631573430188	40.38382283977046	73.76131864498072	67.73443316014642	60.10343483523719	87.81508447635147	41.27499617203007	43.779185599304235	36.28256124883422	47.480144909507146	69.98710548354796	68.66023420223095	71.36280151042523	86.64435615719196	51.1671322144764	58.468474514723084	117.18724301081612
PWY4FS-7	15238.060716433256	16021.31680439043	16510.490809559546	14666.523291348793	15142.157865073532	13274.339872242446	13289.517018045626	16752.38442925023	19459.28598795359	17945.26783357927	14556.182537907132	17812.084138090715	20983.102925309588	18453.15484271357	18765.793891738664	15263.982063853671	18040.082730099355	20270.597062199544	10863.05670872883	12157.822222547667	14790.386872664218	11991.02138509851	11072.622781568738	8893.802514609068	13953.643454155852	11236.64807845173	15425.165713674773	17670.266299828672	17656.548185368512	12641.99096993925	14173.064935488637	13779.49086542569
PWY4FS-8	15238.060716433256	16021.31680439043	16510.490809559546	14666.523291348793	15142.157865073532	13274.339872242446	13289.517018045626	16752.38442925023	19459.28598795359	17945.26783357927	14556.182537907132	17812.084138090715	20983.102925309588	18453.154842713575	18765.793891738664	15263.982063853671	18040.082730099355	20270.597062199544	10863.056708728825	12157.822222547667	14790.386872664218	11991.021385098506	11072.622781568738	8893.802514609068	13953.643454155852	11236.64807845173	15425.165713674773	17670.266299828672	17656.548185368512	12641.990969939248	14173.064935488637	13779.49086542569
PWYG-321	20617.973418045574	21554.459031973893	24371.457806164886	21613.59178123612	20549.880996951604	18622.86311942316	20570.354524495302	23647.867577753634	22988.23098545784	25303.141119817938	19179.97139098327	35292.198915253495	23220.451253122097	27707.45105493998	25451.098742014274	23813.480446411962	25894.184623242734	20751.972299319812	6526.956907330467	7908.090676081471	8721.286146050492	15336.219896245248	16226.797345654408	13725.213887270385	14562.260417370344	13110.23244107253	19532.492958159084	23306.881596707986	23060.689964481986	15932.075556544512	18379.164345353467	23834.077156301522
PYRIDNUCSAL-PWY	12283.019383054885	13008.14027333686	14224.954119957425	13060.255716712842	12540.143463467355	11756.355880775774	12215.042030197272	14180.730890610963	14297.803542133037	14422.172321695052	11951.029723717744	21207.40179260163	15610.780170633992	16877.029163124444	16171.433402845212	14265.551002951841	16351.996452646952	14941.908298594102	7590.931034635261	8215.838302859936	9914.860700406409	9279.891987034327	10541.475895783484	8711.48575555955	8558.256163888365	8620.803426686052	13434.204432648781	15657.273374676768	15572.092431621657	10441.013932766024	12273.635691611371	13996.42359694155
PYRIDNUCSYN-PWY	15162.823984574514	15537.3912422886	17136.5239945754	14907.904676343169	15123.973203496593	13120.077570315467	13477.131713122319	16801.835646067888	18680.292978390153	17732.344217194874	13864.821219654157	19947.775259512866	19662.566250084896	19023.856862255598	18104.453182866335	16097.492711508765	18338.860460441145	18974.00514676341	8545.305797502391	9916.464598876313	11729.636279939059	11278.797266277656	11353.299616926724	9270.651164204255	13166.86497821739	9861.246287114991	15011.53231069771	17469.2933454893	17397.692798257718	12152.406509273736	13806.778115824569	14217.579076259684
PYRIDOXSYN-PWY	9777.934884644705	10063.536580956263	10872.10007376329	9240.70632725868	9898.272787874741	8087.134711328903	8207.256445910072	10614.393584816951	11986.670093146364	11860.007849396612	9121.481326455589	9123.39154084339	13126.371365206238	12007.824635527157	11278.352572171167	9811.235172889881	11602.64974445418	11980.66128753498	5238.476064544094	6051.258116673028	6964.666672869108	7758.639934921334	7066.6651891802	5443.22363333871	8435.02596089522	6651.856924404051	9367.203868256995	10742.567246459368	11051.857582756567	7764.2539288569005	8684.023142191983	8264.171003303922
REDCITCYC	4624.206321598372	5215.679125758975	4958.318875276668	5186.738544827685	5026.219828180867	5138.742269207827	4882.714603416108	5380.9576827330775	5938.186690703275	3323.817920312021	5487.532948362189	9393.541576263622	7061.586874142795	5944.964979660781	6028.302543905634	4746.127493763942	6185.166435669636	6717.580890125822	4865.17606250645	4960.805711706236	6483.125370652924	3837.461684057543	5104.691274300287	3473.291576590994	2251.853267465029	4197.217646489517	5653.703883021884	5949.049196030594	6662.983138211341	4361.713061599365	5522.967038771125	5674.862809383585
RHAMCAT-PWY	8392.63867108283	9195.58665178728	9848.39157158172	9548.064362322957	8731.427583148461	8518.351591875708	9244.24786009212	9850.76971469332	8829.231465089222	10233.298634799949	9148.7215069169	19424.08989009135	10774.53713688129	13004.353766349735	12387.248330930564	10561.255713518936	12312.919921443328	9168.432744633841	5205.180211791625	5211.596623255527	6297.006868100679	7051.416135808034	8670.407950461258	7213.169799163217	4894.348933277571	6931.552114744389	10343.29825450055	11887.389383768988	12042.288500451488	7876.948214687862	8979.910044643979	12817.576505200155
RIBOSYN2-PWY	15705.13775844224	16000.332927614189	17696.522371226398	15424.72457412637	15662.979613748568	13547.88270467301	14042.777956375445	17316.956450745274	19163.432732110163	18392.354214808383	14614.680760779172	20698.027620567205	20183.46380407205	19743.579347833747	18818.652682358363	16630.115612790174	18934.50203071186	19229.652376087382	8650.19587509872	10037.9509318927	11793.391691316732	11784.8127465384	11760.256582358985	9529.285680509809	13424.521602298637	10311.900277992525	15410.712613873571	17899.86495327548	17897.738566904685	12538.046649827294	14065.636886282544	14812.039042646144
RUMP-PWY	1759.1743012323423	1620.0971355274578	1465.9053203551118	1805.7814283316948	2212.089816594723	1601.7747568141042	1929.4189400805594	1504.964500938944	2232.378169958279	1915.4027272886299	3865.3638984039353	1904.2063847910058	3172.8960592829562	2505.1249289591738	3276.243598925225	1391.5236871271973	1861.296126668887	1305.8942450108289	1913.2154495874584	1811.0806332820218	2376.4037035550696	2661.933953667525	2493.1481296328816	1225.8672828486087	770.2228088905198	2927.5272810124325	2535.160061571729	2508.483514831618	3373.716345886871	2050.0947666934785	1117.7820901924897	3264.7182292647153
SALVADEHYPOX-PWY	3929.0808756003576	4426.744874464672	3537.0680703312855	3671.8687737855676	4437.14711271398	3798.150022321187	4586.97384564637	4524.047684051796	5897.546019476055	6599.714142819423	6008.763729843955	7033.177492735915	5920.770784966202	4478.500298188564	5953.187527785876	3972.494672241786	4311.354224575525	4707.367090938239	3924.814520383725	3853.6588367788445	4688.0969933054575	4436.976422576718	3978.76133612135	2012.068454831225	3276.3830323195793	4936.3144324196455	3763.289160763052	4950.881298476727	5318.309406289378	2850.1627077825415	2455.043472664914	7001.967015642046
SER-GLYSYN-PWY	10006.707901722393	10445.482425474253	11662.663938166537	10944.975442652998	10335.49542472495	10043.783755344451	10506.665787196956	11643.091816843755	11902.534240645216	11127.88525570687	9996.501769064145	19551.733038028517	11553.460656179383	13836.430194814153	13541.60803765316	11855.571217829589	13226.44981938506	11792.082367668465	5959.624095839996	6469.177252009347	7664.29881730448	7175.613732565018	9292.225952433819	7333.0673295836095	5927.094462338491	6964.185956975032	10938.15641664122	12858.061849719898	12933.23211578079	8337.375871918228	9696.582700337214	12417.092330586487
SO4ASSIM-PWY	20075.84827157674	20840.663019883723	22731.083748647066	19665.803458835406	20178.57076004109	16514.236643600092	17353.641124512367	21827.98459396614	23016.287307736202	25310.290984423056	19304.961305571942	20419.048045292056	28499.62301438829	26555.664938920658	24403.803833941187	21522.809416097538	25494.715456556914	24467.716937010577	11036.791559631649	12547.55320155145	15101.775976075478	16502.959407834758	15755.343064641187	12711.719582134312	18146.68749125691	13975.993670549771	21609.81017347985	24974.594417099925	25489.458764038664	17441.1079585728	19221.498635437667	18574.622951955964
SULFATE-CYS-PWY	14289.403413623913	14874.601413953189	15967.87148544983	14388.50663424754	14519.254930758341	13004.579883307159	13389.534777759683	15924.241395331475	17221.247722035456	16423.228515555773	13925.900207815419	21837.500566962015	18622.335069104814	18892.66762938254	17801.057892484452	15792.758766665711	18134.771562104557	17907.18006208078	8969.39768820679	9951.198435469758	11921.894553591073	10928.324413236214	12138.925214881045	9665.111781207077	10659.501403958033	10088.570933720282	15225.133688654849	17621.55730163171	17940.249623974378	12067.695726389882	13763.926844302794	15314.849057784577
TCA	17504.09492373583	18142.323797322177	19305.932685763877	16841.453896198927	17790.95802513445	14859.509130355555	15299.182368051625	19040.39403250225	21423.167414801195	21391.226638694323	17100.94218362632	20693.59885778937	24412.47875084119	22064.411580036118	21075.939420025326	18066.73109076118	21328.083367344105	22065.99660149501	10777.915837288341	12195.526371873966	14495.701834514715	14280.2910285025	13549.556321042275	10595.178016375825	15775.38510265593	12685.952521013194	17761.50346144417	20451.16966046543	21038.612484797693	14457.800500450765	16007.55751412492	16828.59503225463
TCA-GLYOX-BYPASS	561.187455437224	512.660816720496	472.02266523336425	549.3866621506108	1327.7812656251574	447.0078594459323	685.0266193321718	411.09244723461524	1041.9848663118769	720.9259663910566	2455.0934440459087	500.93134662728846	2410.7642936408674	617.746492736354	454.17993560162495	315.1441044401392	571.2657605235606	452.9670352305828	883.8420119407535	706.0548160846676	1375.4170067465475	1587.5640859576495	1385.8868969113996	346.1374342339644	336.6377792418636	1442.5283038054952	883.5867636704563	916.0476502927547	2308.0347801066787	538.1501273230687	400.02281446208207	1193.1061863947002
TEICHOICACID-PWY	11084.242956767654	11583.641478809352	12275.11748370746	10616.798985530484	11071.705492274912	9479.428970463776	9445.94653321844	12154.409408669875	13568.304196540557	13128.450933036673	10022.71469309149	11460.814093369969	14823.411550462526	13909.691132349017	13389.74038731167	11373.72477882866	13528.24829151847	14222.49995055896	6868.358462783386	7784.93255714518	9150.77179059863	8575.58651848992	8077.83930280393	6482.742517561872	9124.59039173806	7723.517741961984	11150.589738735673	12686.879808903812	12615.058025917135	9195.482418789052	10314.809234783224	9642.078563130543
THISYN-PWY	18590.553118060652	19212.581722289273	20918.939234030204	18044.96125515148	18472.08293594967	15633.408813122709	16310.640959220427	20446.604939469933	22257.426503520557	22480.95818467298	17050.664141142275	23768.67768344731	24710.905038098248	23426.60428032981	21901.712111372923	19545.555601318043	22497.536232953404	22700.993928329208	10191.749031660896	11801.663359722736	13947.665382359484	14402.339162499824	13705.699388070081	11185.601196829943	16778.05575976311	12345.576416168768	18055.446027148944	20857.838543296577	20995.529220844186	14909.76144810125	16840.913352284733	17486.11460924582
THRESYN-PWY	12454.199835880754	12845.656749065574	14453.232572988316	13064.865029711333	12894.260772312298	11674.207622523089	12457.552539815273	14119.060387314952	14815.341396648515	15103.880329569454	12419.39986342614	21625.776881543872	14869.0748926912	16958.000909968443	16303.936295062622	14415.167194986878	16064.621971287534	14225.450978919862	6473.255284307912	7258.939084334769	8336.036810248219	9423.254961622353	10716.901663537185	8661.775608967711	8463.38299096055	8670.396415476614	13137.735230195429	15656.656357977923	15756.471980679353	10139.656380704615	11337.004742653786	14724.116846810513
TRNA-CHARGING-PWY	16734.953852466333	17463.949686825978	18737.972378345425	16623.549405355847	16782.01307318537	15016.495523988478	15269.560983753561	18661.78468094543	20700.903730636168	19617.282169400463	15646.848069554746	23587.358622958203	21940.826206295522	21271.978475814478	20697.88453455677	17821.944820565197	20599.561991884533	21327.586372293674	10717.12930235977	12032.663411468096	14403.211105092734	12770.117234316089	12866.00549182362	10413.994005169898	14197.48874576202	11658.71939490171	16951.13995865872	19577.464620901366	19490.62901380141	13692.401714140973	15654.655100975324	16560.95927165352
TRPSYN-PWY	19171.572475511734	20229.08153331115	21341.183774142282	18938.238995641444	19235.22819502405	16636.065659981134	17164.03286828767	21123.78530565685	22624.852885526707	23627.428048263904	18568.446822558795	27093.899917549206	26899.21512657286	25290.74827374588	24110.043749707875	20512.519264006718	24384.27915746335	24078.941657405576	12421.767173358736	13694.230829838236	16541.25514551261	15786.357445947995	15420.652274131045	12654.081013642008	17115.609704385402	14253.872968452048	20512.187215791302	23459.58901556937	23583.934151662474	16576.731196795656	18508.29254096686	20122.686801932716
UBISYN-PWY	5734.852036054822	5483.356490050349	6544.488080867147	5863.758129799823	6051.979467069552	5899.245714905175	5629.273373647052	6633.246881058998	8377.240522833314	4711.3607929286745	5002.90271579722	7790.739947289743	5508.11415698054	6476.6611938842	6749.724641792577	6077.938868733742	6325.579692774775	7772.654564010007	3120.157747212413	3983.3424612679682	4334.430021704968	2742.072036737984	4024.6742808327035	2687.2186139875353	3245.738733065925	2548.0507980071707	4792.3623825862205	5664.627113780944	5676.556886636837	3590.83915815686	4554.141649687891	3786.599850024327
