pathway	Plate1_1136R_RL_F_S5_week10_S58_L001	Plate1_1136R_R_F_S5_week10_S57_L001	Plate1_2518R_L_M_S5_week10_S61_L001	Plate1_2518R_R_M_S5_week10_S62_L001	Plate1_3752R_0_F_S5_week10_S59_L001	Plate1_3752R_L_F_S5_week10_S60_L001	Plate1_3893R_RL_M_S5_week10_S64_L001	Plate1_3893R_R_M_S5_week10_S63_L001	Plate2_096R_0_M_S5_week9_S74_L001	Plate2_1060R_L_M_S5_week9_S75_L001	Plate2_1076R_0_M_S5_week9_S76_L001	Plate2_1136R_0_F_S5_week9_S69_L001	Plate2_2402R_0_F_S5_week9_S70_L001	Plate2_2433R_0_F_S5_week9_S71_L001	Plate2_2475R_0_M_S5_week9_S77_L001	Plate2_2518R_0_M_S5_week9_S78_L001	Plate2_3924R_L_F_S5_week9_S72_L001	Plate2_3929R_0_F_S5_week9_S73_L001	Plate3_096R_0_M_S5_week5_S4_L001	Plate3_2402R_R_F_S5_Pellet_week9_S5_L001	Plate3_2475R_RL_M_S5_Pellet_week9_S6_L001	Plate4_1060R_L_M_S5_week5_S12_L001	Plate4_1076R_0_M_S5_week5_S13_L001	Plate4_1136R_0_F_S5_week5_S14_L001	Plate4_2402R_0_F_S5_week5_S15_L001	Plate4_2402R_R_F_S5_week5_S16_L001	Plate4_2433R_0_F_S5_week5_S17_L001	Plate4_2475R_0_M_S5_week5_S18_L001	Plate4_2475R_RL_M_S5_week5_S19_L001	Plate4_2518R_0_M_S5_week5_S20_L001	Plate4_3924R_L_F_S5_week5_S21_L001	Plate4_3929R_0_F_S5_week5_S22_L001
PWY-7228	13794.145637353573	14416.687501732385	15406.35163240389	13262.348305560137	14074.873377990427	11494.838686685363	12087.343438376505	14835.780332618377	15902.601491503046	17817.663730077544	13312.174651707637	19024.482339547925	19628.551802672824	18329.570322389045	16777.452310839795	14619.190471539347	17431.956885002473	16401.30599307045	7836.410950008248	8800.907821811583	10321.870136941096	11904.552445471045	11040.766770499917	8792.07279260848	12921.527170433917	10261.72007061541	14124.472836825606	16101.03984095034	16581.85003200792	11661.218063025903	12657.571262167958	14588.866782379142
PWY-7229	14661.518058292284	15342.880597290643	16328.948146551724	14017.084424876846	14892.512062807882	12089.558727011494	12738.040369458131	15743.832309113299	16924.689776683084	18993.269810755333	14134.809474958953	19604.08190599344	20963.355332512314	19309.59123809524	17700.523972085393	15396.888066091951	18366.201305829232	17435.36655870279	8354.83515640394	9393.486658866996	11067.307951559935	12701.301162151067	11564.23163998358	9229.403604269293	13940.468940886698	10926.624715106731	14894.608770935964	16967.705821428575	17471.002748768475	12369.864121100165	13408.774630952383	15290.862723727421
PWY-7234	1973.5018181818182	1711.2890909090909	2258.770909090909	2006.3490909090908	2160.041818181818	1955.3954545454546	1966.860909090909	2225.5936363636365	3106.5881818181815	1478.9345454545455	2236.573636363636	1844.7463636363634	1789.4881818181816	1901.1090909090908	2158.9927272727273	1910.6899999999998	1701.0809090909088	2294.8572727272726	945.7527272727272	1205.5145454545454	1464.0827272727272	1135.0009090909093	1254.5127272727273	648.3736363636364	1019.1963636363637	1107.8236363636363	1326.783636363636	1540.7245454545455	1862.3027272727272	1054.8654545454544	1170.1399999999999	1129.9190909090908
PWY-7237	4227.450000000001	5042.55	4637.35	4992.5	4058.55	5295.959999999999	4745.31	5436.950000000001	5353.26	2998.91	3661.11	10193.6	5318.11	5687.95	6137.5599999999995	4808.4	6089.36	6743.9	5186.35	5180.599999999999	6682.25	2644.66	4076.25	3201.2	2123.84	3384.0	5061.0	5242.2	4828.5	3976.16	5654.75	5165.75
PWY-7242	10117.899573026447	11418.521414454139	11554.084586734216	11221.493587891295	10574.738521124556	10542.82990908049	11243.83631347531	11905.731708728148	11143.653219793394	12747.937315341234	10628.955887648413	23757.19115624772	12945.51292447697	15052.554693581847	14637.094725980129	12293.11806558881	14529.411294513764	11599.630179608263	7366.3229023986	7372.758638396348	8881.807070811312	8596.357556347792	10157.714209066933	8018.577106774662	6190.13985720987	8723.888207565855	11627.528699377677	13361.104299027425	13406.983613534729	9025.167168047868	10573.585443433303	15477.435279211099
PWY-7254	4990.612111888112	5290.336531468531	6123.646657342656	5569.400727272727	5636.345706293705	4873.2809790209785	5473.969006993008	5658.799720279721	4937.008027972029	6807.01158041958	5469.906965034965	12388.668335664335	6635.379356643357	8191.540027972029	6884.966769230769	6586.287020979021	7644.192671328672	4828.027384615385	2028.3490069930072	2064.3688111888114	2266.1535944055945	4513.922097902097	5557.4290909090905	4367.304755244755	3021.2489790209784	3856.0586013986012	5957.842825174825	7015.631496503496	7567.0173986014	4432.858237762238	4986.786629370629	8093.532671328671
PWY-7315	19832.34095238095	20260.290952380954	22715.257619047617	20214.996666666666	20636.985238095247	18899.530952380952	18691.06476190476	22307.64380952381	24753.059999999998	22286.974761904763	17885.654285714285	32586.548571428568	25248.582380952386	26548.38047619047	25074.39857142857	22359.180476190475	25834.382857142853	25983.82380952381	12058.775714285717	13725.751428571431	15782.357619047616	14172.284285714288	16428.325714285715	13009.885714285712	15440.11571428571	12790.55476190476	20839.51047619047	24112.099047619045	24168.710476190474	16101.020952380952	18839.58523809524	20010.04904761905
PWY-7323	8653.723671328671	9505.682679593134	10331.793022886204	9669.68250158932	9313.784917355373	8905.46383343929	9595.94021932613	10175.218579148126	9174.367301335029	11338.333238757295	8685.894008264462	21373.13604259377	10913.488318499683	13647.117167832166	12364.061074380168	11189.54166560712	12995.861964399237	9469.433623649078	4910.429532739988	4973.69694850604	5671.681856325492	7230.867930705659	8984.977549268913	7193.990931341387	5323.676400121618	6747.803089637635	10086.454980928163	11792.534094087729	11923.129761602037	7597.945397329943	8939.520642085188	13537.464570883663
PWY-7328	23.88888888888889	17.77777777777778	33.333333333333336	31.38888888888889	18.88888888888889	23.88888888888889	19.166666666666668	35.27777777777778	23.61111111111111	53.333333333333336	49.16666666666667	25.833333333333336	24.444444444444446	19.72222222222222	23.61111111111111	25.833333333333336	20.833333333333336	29.444444444444446	16.11111111111111	18.61111111111111	22.77777777777778	31.38888888888889	21.11111111111111	13.88888888888889	43.611111111111114	46.111111111111114	23.333333333333336	25.27777777777778	28.88888888888889	11.11111111111111	28.88888888888889	91.3888888888889
PWY-7371	1578.5	1361.5	1924.5	1597.0	1516.5	1596.5	1521.5	1913.0	2561.5	1007.5	930.5	1452.5	754.0	1361.0	1503.5	1626.0	1287.5	2004.0	386.5	708.5	689.0	309.5	582.5	387.5	822.0	215.5	718.5	956.0	776.5	602.5	906.0	352.0
PWY-7374	1578.5	1361.5	1924.5	1597.0	1516.5	1596.5	1521.5	1913.0	2561.5	1007.5	930.5	1452.5	754.0	1361.0	1503.5	1626.0	1287.5	2004.0	386.5	708.5	689.0	309.5	582.5	387.5	822.0	215.5	718.5	956.0	776.5	602.5	906.0	352.0
PWY-7400	10774.162078829768	11350.617244376463	11318.44136000534	10090.614658241939	10552.118125006307	9062.144621490677	8909.31540810332	11659.057143985803	13910.5898986238	12379.861148831675	10636.843024920337	10924.572945072672	16032.439581978017	12590.048996100792	12969.041873737047	10212.541124647436	12518.862455283595	15044.729760395052	8708.927490503513	9613.332685056179	12022.080489660973	8852.688497391273	7803.875887178187	6157.996671760793	10686.993689011999	8383.603505718056	11130.312091310358	12502.364532544729	12625.499283960242	9247.65604071257	10327.06201855103	9089.554909875958
PWY-7446	159.29	145.14	133.29	156.0	388.14	126.71	196.14	115.86	299.14	204.86	754.15	141.43	716.85	174.86	128.0	88.57	161.57	127.57	259.71	204.0	407.86	476.29	413.14	98.29	94.86	433.57	253.86	262.29	691.71	153.29	113.0	347.86
PWY-7456	1891.7335939849622	1607.4242706766918	2318.6038195488723	2298.734706766917	2260.712571428571	2349.730195488721	1959.9405112781956	2159.9351278195486	2703.424060150376	1189.6234285714286	1906.7847518796993	4720.630105263158	2309.4059548872174	3178.360060150376	3116.496902255639	2713.802977443609	3209.0870075187972	3474.9842706766913	1510.559187969925	1775.3939548872181	1986.402766917293	745.9662857142856	2374.797203007519	2014.6985864661656	621.6925714285715	835.1108571428571	3324.1142255639093	4059.4560902255635	3922.2205714285715	1970.8167518796993	2312.626015037594	1863.1843308270672
PWY-7539	7168.637142857142	7377.960952380952	8837.88476190476	7848.2723809523795	7647.5952380952385	6910.499999999999	7649.418095238094	8295.580952380951	7808.724761904761	8903.953333333333	6869.218095238096	15286.499999999998	7992.333333333334	10559.647619047619	9182.305714285714	9039.619047619048	9814.166666666664	7081.297142857144	2392.920952380952	2736.1361904761907	2882.4571428571426	5368.930476190476	6609.240952380952	5317.802857142857	4302.4742857142855	4475.351428571428	7258.553333333333	8680.154285714285	8963.78380952381	5571.901904761904	6495.721904761905	9576.65714285714
PWY-7663	23353.927443639455	24337.21119646093	26888.562951799395	23890.698166072027	23376.733349012677	21082.828959641818	22347.817138196606	26352.756449562476	27383.16168237804	27986.597866187632	21841.39056903704	37075.54261196088	28648.248937649594	30845.10853982288	29197.91674226933	26058.734322599765	29296.296489396034	27042.97931450192	12408.698107861877	14037.705492354109	16441.777042940364	17617.703883023176	18424.9801381234	15259.698018156352	18084.39778118681	15713.039768827359	23319.206592204297	27237.55602682789	26988.97829836142	18833.583285080582	21434.466682858478	25321.426659628927
PWY-7664	10489.525487179488	11099.650871794873	13101.306256410257	11386.395641025641	10407.04035897436	9133.992717948719	11074.68958974359	12323.831692307693	10680.566256410257	13951.807333333334	9895.953846153845	19661.45353846154	10916.943333333335	14503.868615384616	12494.524358974357	12801.821846153847	13104.661589743591	8473.239025641027	2151.742205128205	2591.2833333333333	2906.0173333333337	8035.081384615385	8240.671384615383	7234.911384615385	6828.605538461539	6340.798512820513	9219.645794871796	11328.579589743591	11400.86553846154	7671.644974358976	8936.894615384615	13764.494512820513
PWY-841	13860.960500665367	14508.99178183661	15489.815252129141	13321.647954638616	14102.641472774128	11505.744634056706	12135.306580863155	14915.606342480343	15923.180600669906	17971.10632270121	13341.544473065713	19051.304874891215	19704.86531167725	18405.01124271403	16829.484267937303	14684.685141981447	17493.856739100982	16409.738038587893	7817.522598557045	8782.687378016	10306.865159376048	11973.197649761201	11041.616496196815	8832.669017850585	13027.015197088409	10301.227945228607	14154.513928074235	16144.550658150585	16596.713312412954	11713.979589706523	12717.2293057596	14677.09015285104
PWY-922	121.67	109.5	97.5	129.33	122.17	122.83	131.67	94.83	124.67	127.83	263.5	130.67	148.17	212.0	309.17	102.5	140.17	82.83	162.5	163.67	197.83	172.17	126.33	91.5	30.83	234.83	198.17	176.0	192.17	175.67	73.67	198.17
PWY0-1061	15569.113286873311	15953.857087580613	17399.514763886007	14730.32455897649	15744.429028500104	12993.025848762221	13342.842145829001	16899.839723320158	19172.974034741008	18960.2209610984	14243.707140628248	18719.972068857915	21174.282139588107	19234.09491782817	17857.887491158726	15978.495108175579	18476.665475348454	19251.778514666115	8614.247871853548	10021.912218639485	11747.606144164763	12359.67133867277	11343.032070938216	8834.167059496569	14685.113363844397	10495.144246931557	14685.044173080929	16918.46206573746	17281.28178489703	12212.135068649888	13678.422196796339	14108.492311212816
PWY0-1241	7651.988888888889	7891.266666666666	7990.1	6567.003333333333	7609.266666666666	5692.458888888889	5634.933333333333	7918.733333333334	9932.707777777778	9457.292222222222	7250.274444444444	5067.484444444444	12057.5	8494.618888888888	8175.552222222223	6759.081111111112	8345.852222222222	10400.404444444444	5313.8966666666665	6111.996666666667	7512.177777777778	6673.541111111111	4944.044444444445	3661.211111111111	8844.4	5699.074444444444	7051.3966666666665	7861.763333333333	8282.896666666667	6165.992222222222	6647.885555555556	5312.511111111111
PWY0-1261	2707.0883076923074	2383.860461538461	3066.7583076923074	2970.2519999999995	3917.385692307692	3469.4076923076923	2980.3347692307693	2875.5692307692307	4147.097076923076	2196.3618461538463	3584.8241538461534	7159.9329230769235	4305.18323076923	4383.575076923076	3991.2886153846152	3464.984307692307	4416.6798461538465	4481.480307692306	2432.234769230769	2596.8392307692307	2896.5373846153843	2180.9307692307693	3937.7999999999993	2181.623076923077	1099.6296923076923	2188.5461538461536	3864.152769230769	4340.806615384615	5366.767846153845	2365.1201538461537	2718.2732307692304	3440.7798461538455
PWY0-1277	182.04571428571427	165.8742857142857	152.33142857142855	178.28571428571428	443.5885714285714	144.81142857142856	224.15999999999997	132.41142857142856	341.8742857142857	234.12571428571428	861.8857142857142	161.6342857142857	819.2571428571429	199.84	146.28571428571428	101.22285714285712	184.65142857142854	145.7942857142857	296.8114285714285	233.14285714285714	466.12571428571425	544.3314285714285	472.15999999999997	112.33142857142857	108.41142857142856	495.5085714285714	290.1257142857143	299.76	790.5257142857142	175.1885714285714	129.14285714285714	397.5542857142857
PWY0-1296	1862.301237458194	2031.0828762541807	1838.8191304347824	2007.1392575250836	2272.394929765886	1833.7714782608696	2190.6117725752506	2108.7642809364547	2724.927190635451	2970.514481605351	3611.312862876254	2937.239785953177	3268.6693578595314	2549.70310367893	3334.6118996655514	2074.6934448160537	2427.989801691914	2314.6882207357858	2190.037043478261	2121.34435451505	2931.0613645484955	2300.4583411371236	1892.5211036789296	1374.345779264214	1330.3538394648829	2618.2112909699	2607.276742474916	3235.7788093645486	3813.845993311037	1793.537023411371	1667.9950206570923	3007.5626086956527
PWY0-1297	1883.7937614498176	2271.6737062937063	1783.475804195804	1847.3599407071802	2379.84793006993	2004.3775640303359	2351.7745371417313	2179.1746587215607	2848.0256195804195	3697.6504605141336	3238.773301644834	3543.598749729144	3097.8912295479167	2575.6489971437013	3437.276287166355	2073.575539249483	2293.578361233133	2181.2905188614204	2289.1595918447747	2163.6190822417016	2742.194601398601	2525.5841790209784	1628.9928671328673	946.2878822023048	1643.6104503496504	2929.6727692307686	1996.834307692308	2520.122825174825	2953.5656783216778	1481.487437762238	1224.8759440559438	3391.5841958041956
PWY0-1298	3177.8336796897356	3742.778753985178	3155.557845678831	3365.931034252517	3464.907618109989	3623.977318201707	3773.8442781343624	3855.8071567157385	4363.847654781306	4399.1275470156725	4239.454620188881	6722.620952444251	4549.546739973068	4273.199851561596	5226.864367622838	3549.361229480988	4238.429894381441	4351.068811514481	3832.2315502397078	3740.0291597485707	4699.856198388194	3135.2083603201277	2820.7428650408956	1935.6063559451734	2202.954792924363	3770.436294716733	3483.8106588967044	4018.659316388031	4202.541834138398	2665.7888199404824	3053.919790728413	4808.90537009961
PWY0-1319	18728.764145658264	19419.567344537823	20890.7920672269	18508.882067226892	18664.29133893558	16661.529350140056	16893.670380952375	20856.539081232488	23374.087254901966	21539.687803921563	17432.126341736694	25209.77231932773	24445.62113725491	23365.077949579838	22902.19885154062	19683.86660504202	22684.76033053222	23990.97123809525	11929.012985994397	13487.52602801121	16179.501607843138	14043.797131652662	14091.233445378155	11391.271759103643	16008.982481792718	12817.21582072829	18752.241467787127	21634.5598767507	21491.358128851545	15200.576621848744	17366.652218487397	17728.254296918767
PWY0-1338	159.29	145.14	133.29	156.0	388.14	126.71	196.14	115.86	299.14	204.86	754.15	141.43	716.85	174.86	128.0	88.57	161.57	127.57	259.71	204.0	407.86	476.29	413.14	98.29	94.86	433.57	253.86	262.29	691.71	153.29	113.0	347.86
PWY0-1479	159.29	145.14	133.29	156.0	388.14	126.71	196.14	115.86	299.14	204.86	754.15	141.43	716.85	174.86	128.0	88.57	161.57	127.57	259.71	204.0	407.86	476.29	413.14	98.29	94.86	433.57	253.86	262.29	691.71	153.29	113.0	347.86
PWY0-1533	196.04923076923077	178.63384615384615	164.04923076923077	192.0	477.71076923076924	155.95076923076923	241.40307692307692	142.59692307692308	368.1723076923077	252.13538461538465	928.1846153846154	174.0676923076923	882.276923076923	215.21230769230772	157.53846153846155	109.00923076923077	198.85538461538462	157.00923076923078	319.64307692307693	251.0769230769231	501.9815384615385	586.203076923077	508.48	120.97230769230771	116.75076923076924	533.6246153846154	312.44307692307694	322.8184615384616	851.3353846153847	188.6646153846154	139.0769230769231	428.1353846153847
PWY0-1586	35009.02540959042	36149.159202464216	39623.257407592406	35769.474477522475	36349.30152514154	32308.318083916092	33466.595298035296	39173.94452214453	43069.256942723936	41109.57494871794	35441.920845487846	55173.892706293715	45944.6161055611	46336.62981984681	44927.64863436564	38757.70232301034	44431.42633999334	43301.81104828506	21779.076834498836	24133.79767698968	28954.43153679654	27355.320863802855	29384.05190975691	23231.072912087915	27089.830041625042	25189.750152847155	37166.25881585081	43283.695683982696	44428.03982317682	28996.056745254748	32604.035957042957	37843.0438894439
PWY0-162	15696.078719114616	16056.360855706731	17662.89827697929	15093.93450850862	15832.171118686665	13340.382836206549	13764.950848843315	17109.63185039768	19053.528821308897	19053.541685524247	14321.748064465663	20218.42172645242	20651.281730792525	19829.675082764745	18507.51680795551	16447.109076012362	18893.08506479874	19019.646746336144	8435.547963078849	9826.67298644475	11353.541061205538	12271.803908514674	11596.277487635754	9162.602920333886	14187.545973747425	10532.762419809036	14963.669131121564	17209.608853556867	17384.81467802495	12394.719871966976	13766.989482468005	14784.728620957649
PWY0-166	321.1524720893142	291.19043062200956	264.19521531100474	325.2277511961722	599.0727272727273	282.88261562998406	376.3454545454545	240.25741626794257	493.82551834130777	382.8730462519936	1191.4896331738437	308.97767145135566	1024.8775119617226	435.1094098883573	480.59362041467307	215.25231259968103	343.3897926634769	241.81977671451355	485.85263157894735	419.55693779904306	702.6178628389155	758.5527910685805	633.7547049441786	215.45518341307815	147.43444976076555	772.7288676236044	516.3090909090909	503.19043062200956	1040.7205741626794	370.7218500797448	214.5170653907496	630.2484848484848
PWY0-41	201.20842105263156	183.33473684210523	168.36631578947367	197.05263157894737	490.28210526315786	160.05473684210526	247.7557894736842	146.34947368421052	377.8610526315789	258.7705263157895	952.6105263157895	178.6484210526316	905.4947368421051	220.87578947368422	161.68421052631578	111.8778947368421	204.08842105263156	161.14105263157893	328.0547368421052	257.6842105263158	515.1915789473684	601.6294736842106	521.8610526315789	124.15578947368421	119.82315789473684	547.6673684210526	320.66526315789474	331.31368421052633	873.738947368421	193.6294736842105	142.73684210526315	439.40210526315786
PWY0-42	159.29	145.14	133.29	156.0	388.14	126.71	196.14	115.86	299.14	204.86	754.15	141.43	716.85	174.86	128.0	88.57	161.57	127.57	259.71	204.0	407.86	476.29	413.14	98.29	94.86	433.57	253.86	262.29	691.71	153.29	113.0	347.86
PWY0-781	195.75397590361445	178.3648192771084	163.80216867469878	191.71084337349396	476.99132530120477	155.71590361445783	241.03951807228913	142.3821686746988	367.61783132530115	251.75566265060243	926.7867469879518	173.8055421686747	880.9481927710843	214.88819277108433	157.3012048192771	108.84506024096385	198.5559036144578	156.77277108433734	319.1616867469879	250.6987951807229	501.2255421686747	585.3202409638554	507.7142168674699	120.79012048192772	116.57493975903614	532.8209638554216	311.9725301204819	322.33228915662653	850.0532530120482	188.38048192771083	138.86746987951807	427.49060240963854
PWY0-845	202.73272727272726	184.72363636363633	169.64181818181817	198.54545454545453	493.9963636363636	161.2672727272727	249.63272727272724	147.45818181818183	380.72363636363633	260.7309090909091	959.8272727272727	180.00181818181818	912.3545454545455	222.54909090909092	162.9090909090909	112.72545454545454	205.63454545454545	162.36181818181817	330.53999999999996	259.6363636363636	519.0945454545455	606.1872727272728	525.8145454545454	125.09636363636365	120.7309090909091	551.8163636363636	323.0945454545455	333.8236363636364	880.3581818181818	195.09636363636363	143.8181818181818	442.7309090909091
PWY0-862	10184.696266968327	10763.70454751131	12716.389649321267	11050.174852941176	10110.5538800905	8877.18064479638	10747.915961538461	11965.61036199095	10413.786787330317	13501.649219457013	9606.525780542986	19023.30600678733	10582.57242081448	14047.351493212669	12113.950622171944	12413.897002262442	12694.662895927602	8256.650090497737	2099.624049773756	2534.651979638009	2844.408054298642	7777.205226244344	7984.384411764705	6995.704581447964	6621.485497737556	6138.125633484163	8928.420373303168	10971.998857466064	11049.257748868778	7427.500045248869	8658.527273755655	13299.28157239819
PWY490-3	38.64	48.239999999999995	41.28	32.879999999999995	32.64	26.436	38.315999999999995	59.519999999999996	57.635999999999996	59.316	117.636	25.44	54.635999999999996	37.68	60.275999999999996	43.44	32.316	59.04	54.239999999999995	48.12	70.32	33.036	35.04	29.04	38.004	56.03999999999999	54.96	57.12	69.35999999999999	40.956	46.8	93.83999999999999
PWY4FS-7	11555.871672040603	12206.352155545605	12150.851739065532	10807.058864046872	11387.764977757875	9692.585310382145	9571.265835945664	12491.016464248392	14982.377334490222	13454.983536983134	11464.346567808629	11634.31586557695	17295.72197118973	13548.461490334375	13989.878420473206	10978.93755206001	13431.667432116728	16109.71762524257	9341.642085199283	10306.764396887593	12915.734424391703	9577.137795753097	8331.871846394983	6604.424894760413	11518.617543663233	9052.969883975222	11976.476109083444	13501.51887800418	13689.799677526493	9933.937104978355	11022.96110848634	9714.610554709658
PWY4FS-8	11555.871672040601	12206.352155545603	12150.85173906553	10807.05886404687	11387.764977757875	9692.585310382145	9571.265835945662	12491.01646424839	14982.37733449022	13454.983536983133	11464.346567808627	11634.31586557695	17295.721971189727	13548.461490334372	13989.878420473204	10978.937552060008	13431.667432116727	16109.717625242569	9341.642085199283	10306.764396887591	12915.734424391701	9577.137795753095	8331.871846394983	6604.424894760411	11518.617543663231	9052.96988397522	11976.47610908344	13501.518878004179	13689.799677526491	9933.937104978355	11022.96110848634	9714.610554709656
PWYG-321	7207.004081632653	8358.710204081633	9203.289795918368	8111.338775510204	6924.318367346938	5791.4693877551035	7895.877551020409	8439.869387755101	4979.85306122449	12064.726530612244	7174.8	17144.595918367348	8700.195918367346	11889.110204081633	9526.897959183672	9630.44081632653	10606.236734693879	4175.510204081633	1003.0530612244897	818.3265306122449	893.1918367346939	7033.812244897959	6725.240816326531	6573.085714285715	5169.45306122449	5530.8244897959175	7679.338775510204	9343.518367346938	9194.179591836735	6464.620408163266	7165.689795918368	13139.82857142857
PYRIDNUCSAL-PWY	6763.284285714286	7387.541428571429	8048.912857142857	7757.691428571428	7109.765714285714	6950.065714285714	7437.768571428572	8056.890000000001	7351.0657142857135	8221.64619047619	7250.225714285713	15878.752857142856	8786.537142857143	10432.89857142857	9795.171428571428	8676.204285714286	10109.924285714284	7938.287142857142	4410.327142857143	4485.25	5552.827142857142	5438.17142857143	7032.022857142857	5926.371428571429	4001.454285714286	5255.204285714285	8493.080000000002	9934.314285714285	10084.53	6267.731428571428	7509.721428571428	10146.367142857143
PYRIDNUCSYN-PWY	14058.689444444444	14268.642222222223	15935.070000000002	13708.874722222221	14071.541111111112	11882.599444444444	12303.026944444444	15459.944166666668	17271.13027777778	16606.14222222222	12982.234722222222	17725.10138888889	18458.61555555556	17597.609722222223	16521.19472222222	14868.200277777782	16868.05416666667	17364.84277777778	7510.61388888889	8810.17861111111	10420.695	10601.005833333335	10505.607777777777	8539.158333333333	12495.516944444447	9030.728333333333	13840.515555555558	16126.806388888885	16241.537777777783	11222.054444444444	12598.944444444443	12970.105833333333
PYRIDOXSYN-PWY	159.29	145.14	133.29	156.0	388.14	126.71	196.14	115.86	299.14	204.86	754.15	141.43	716.85	174.86	128.0	88.57	161.57	127.57	259.71	204.0	407.86	476.29	413.14	98.29	94.86	433.57	253.86	262.29	691.71	153.29	113.0	347.86
REDCITCYC	219.35016393442618	199.86491803278682	183.5468852459016	214.8196721311475	534.4878688524589	174.48590163934423	270.09442622950814	159.54491803278685	411.9304918032786	282.10229508196716	1038.501639344262	194.75606557377046	987.1377049180326	240.79081967213114	176.26229508196718	121.9652459016393	222.4898360655737	175.6701639344262	357.6334426229507	280.9180327868852	561.6432786885246	655.8747540983605	568.9140983606557	135.3501639344262	130.6268852459016	597.047213114754	349.57770491803274	361.1862295081967	952.5186885245901	211.08786885245897	155.60655737704914	479.0203278688524
RHAMCAT-PWY	7557.210840336135	8285.60680672269	8948.418487394958	8617.266957983195	7887.135008403361	7652.070773109244	8319.321344537815	8916.042504201683	7992.558705882352	9385.767596638658	8187.044285714285	17612.234722689074	9739.66631932773	11734.224403361346	11045.952436974789	9619.267882352942	11151.547344537814	8425.76961344538	4785.844050420169	4831.000100840335	5951.071126050419	6289.143815126051	7813.173092436976	6569.207327731093	4469.60499159664	6075.410705882354	9356.370840336134	10848.944016806721	11014.540823529413	7051.804420168069	8152.338705882354	11544.200268907563
RIBOSYN2-PWY	14670.95054479419	14807.662142857143	16524.97915254237	14305.64121065375	14620.70578692494	12450.942627118642	12954.215835351091	16083.820157384987	17885.67588377724	17255.590060532682	13746.657917675546	18655.847832929783	18999.78928571429	18411.220871670703	17408.695205811135	15475.05118644068	17604.102046004842	17890.085774818403	7817.000435835351	9172.423341404357	10733.680738498788	11083.521283292981	10920.016658595641	8842.741646489105	12755.621368038743	9523.310786924938	14346.003426150124	16671.537736077476	16742.010326876516	11686.755992736076	12993.756682808717	13617.268075060534
RUMP-PWY	511.02888111888103	457.7735664335664	401.9263636363636	508.77776223776226	713.5602797202797	435.2950349650349	562.4886713286712	428.47216783216777	735.4327272727272	531.2008391608392	1466.4070629370628	487.25951048951043	1127.3502797202796	642.6493706293705	887.4233566433566	358.1294405594405	482.4806293706293	367.30860139860135	683.6481818181818	604.26	908.7202797202797	936.6137762237762	880.7493706293706	332.68776223776223	245.36223776223778	1043.2937762237761	744.4237762237763	732.4986713286712	1131.6497202797202	590.1617482517481	303.2591608391608	1047.2674125874125
SALVADEHYPOX-PWY	1946.474953067393	2393.1692700036538	1867.5931757398612	1854.2361344537817	2614.841871392035	1987.6621346530706	2375.565831932773	2198.5840577938684	3077.8863726708078	3791.8675237652374	3292.919722655861	3806.4941034975254	3541.052847842695	2422.2740116252035	3031.0421506626367	2035.542835420334	2292.4060702162287	2389.218519812668	2260.5127139203505	2140.795527618162	2791.4943434417246	2627.3801907197662	1954.7592700036541	1009.2047195668781	1713.4167109974426	2882.0628227986845	1986.133411764706	2627.85147812801	3334.5025787358422	1408.2535082206798	1280.8867007672636	3443.343630982828
SER-GLYSYN-PWY	9092.890631284092	9489.886218487396	10664.916386554623	10086.617012826182	9509.665148459382	9350.982056317267	9747.211725195342	10646.604301636447	10866.993523809524	9998.06499896801	9259.769094795813	18764.361431814832	10546.360825888249	12816.587219519388	12522.566653693058	10980.298329647649	12238.136086097595	10801.787104231169	5582.964943240452	5999.952620079611	7147.804291316527	6542.772851540616	8527.339361344539	6822.967775320656	5157.975551820728	6419.6079327731095	10143.228481792718	11907.788074598255	11961.683355742294	7622.679882352942	8913.41512044818	11607.369630252098
SO4ASSIM-PWY	11123.827843137255	11347.211176470588	11772.27882352941	9867.732647058823	10907.667058823528	8254.098431372548	8209.424411764705	11606.627058823527	14385.76039215686	13303.269019607844	10760.23450980392	7288.068039215686	17447.682352941174	12541.509607843136	12235.963431372547	10110.517156862745	12329.3631372549	15420.90745098039	7737.488529411764	8968.076176470588	11255.710392156861	9309.40156862745	7301.868039215686	5952.26656862745	12463.89176470588	7943.735686274509	11121.806176470587	12606.61970588235	13126.745882352941	9370.861960784314	10115.411960784311	7486.791274509804
SULFATE-CYS-PWY	519.5002173913043	406.1230434782608	609.630652173913	729.6847826086956	782.9491304347827	383.76065217391306	529.2860869565217	529.485652173913	787.9708695652173	307.29	1680.616304347826	343.0363043478261	1540.1445652173913	724.2247826086957	758.7065217391304	593.9093478260869	700.1810869565217	792.3984782608695	621.7063043478261	609.1630434782609	1195.8117391304347	714.4350000000001	947.8186956521739	778.7067391304347	142.29	650.355	1340.7573913043477	1621.6415217391304	2286.6084782608696	779.3263043478261	761.7391304347825	575.4965217391303
