S_S2_Ea_076_1	NADH-DEHYDROG-A-RXN
S_S2_Ea_076_1007	RXN-16653
S_S2_Ea_076_1007	RXN-15822
S_S2_Ea_076_1008	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
S_S2_Ea_076_1009	RXN0-5293
S_S2_Ea_076_1010	3.6.3.15-RXN
S_S2_Ea_076_1011	RNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Ea_076_1012	RXN-11578
S_S2_Ea_076_1013	RXN0-5216
S_S2_Ea_076_1014	RXN-13036
S_S2_Ea_076_1016	ACYLPHOSPHATASE-RXN
S_S2_Ea_076_1017	ACETATEKIN-RXN
S_S2_Ea_076_1018	ACETATEKIN-RXN
S_S2_Ea_076_1037	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S2_Ea_076_1038	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S2_Ea_076_1039	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S2_Ea_076_1040	TAGAKIN-RXN
S_S2_Ea_076_1041	TAGAKIN-RXN
S_S2_Ea_076_1042	TAGAKIN-RXN
S_S2_Ea_076_1043	ARGININE-DEIMINASE-RXN
S_S2_Ea_076_1044	RXN-13759
S_S2_Ea_076_1045	RXN-13759
S_S2_Ea_076_1046	RXN-13758
S_S2_Ea_076_1047	RXN-13758
S_S2_Ea_076_1048	NAG1P-URIDYLTRANS-RXN
S_S2_Ea_076_1049	2.3.1.157-RXN
S_S2_Ea_076_1050	2.1.1.74-RXN
S_S2_Ea_076_1051	DIACYLGLYKIN-RXN
S_S2_Ea_076_1052	DIACYLGLYKIN-RXN
S_S2_Ea_076_1053	FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN
S_S2_Ea_076_1054	FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN
S_S2_Ea_076_1055	PHOSPHOKETOLASE-RXN
S_S2_Ea_076_1056	PHOSPHOKETOLASE-RXN
S_S2_Ea_076_1057	RXN-15513
S_S2_Ea_076_1058	RXN-15513
S_S2_Ea_076_1059	RXN-6380
S_S2_Ea_076_1060	GLCNACPTRANS-RXN
S_S2_Ea_076_1061	HOMOSERKIN-RXN
S_S2_Ea_076_1062	3.6.3.4-RXN
S_S2_Ea_076_1063	TETHYDPICSUCC-RXN
S_S2_Ea_076_1064	6.3.1.12-RXN
S_S2_Ea_076_1064	RXN-11344
S_S2_Ea_076_1064	RXN-11342
S_S2_Ea_076_1065	TAGAALDOL-RXN
S_S2_Ea_076_1066	TAGAALDOL-RXN
S_S2_Ea_076_1067	TAGAALDOL-RXN
S_S2_Ea_076_1068	TAGAALDOL-RXN
S_S2_Ea_076_1069	TAGAALDOL-RXN
S_S2_Ea_076_1070	RXN-11573
S_S2_Ea_076_1071	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
S_S2_Ea_076_1072	IPPISOM-RXN
S_S2_Ea_076_1073	LYSYLTRANSFERASE-RXN
S_S2_Ea_076_1074	LYSYLTRANSFERASE-RXN
S_S2_Ea_076_1075	RXN-11843
S_S2_Ea_076_1076	RXN-11843
S_S2_Ea_076_1077	RXN-11842
S_S2_Ea_076_1078	RXN-11842
S_S2_Ea_076_1079	RXN-9929
S_S2_Ea_076_1080	6.1.1.13-RXN
S_S2_Ea_076_1081	6.1.1.13-RXN
S_S2_Ea_076_1082	GLUTATHIONE-PEROXIDASE-RXN
S_S2_Ea_076_1083	CATECHOL-2-3-DIOXYGENASE-RXN
S_S2_Ea_076_1083	CATECHOL-23-DIOXYGENASE-RXN
S_S2_Ea_076_1083	RXN-11219
S_S2_Ea_076_1083	RXN-11218
S_S2_Ea_076_1083	RXN-13704
S_S2_Ea_076_1084	CATECHOL-2-3-DIOXYGENASE-RXN
S_S2_Ea_076_1084	CATECHOL-23-DIOXYGENASE-RXN
S_S2_Ea_076_1084	RXN-11219
S_S2_Ea_076_1084	RXN-11218
S_S2_Ea_076_1084	RXN-13704
S_S2_Ea_076_1085	4.1.2.29-RXN
S_S2_Ea_076_1086	6-PHOSPHO-BETA-GALACTOSIDASE-RXN
S_S2_Ea_076_1086	LACTOSE6P-HYDROXY-RXN
S_S2_Ea_076_1088	RXN0-7020
S_S2_Ea_076_1089	RXN0-7020
S_S2_Ea_076_1090	GLUTATHIONE-REDUCT-NADPH-RXN
S_S2_Ea_076_1091	GLUTATHIONE-REDUCT-NADPH-RXN
S_S2_Ea_076_1092	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
S_S2_Ea_076_1093	CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN
S_S2_Ea_076_1094	1.8.4.14-RXN
S_S2_Ea_076_1095	2.3.1.89-RXN
S_S2_Ea_076_1096	3.2.1.17-RXN
S_S2_Ea_076_1097	3.2.1.96-RXN
S_S2_Ea_076_1098	PGLYCEROLTRANSI-RXN
S_S2_Ea_076_1099	PGLYCEROLTRANSI-RXN
S_S2_Ea_076_1100	PGLYCEROLTRANSI-RXN
S_S2_Ea_076_1101	PGLYCEROLTRANSI-RXN
S_S2_Ea_076_1102	RXN0-742
S_S2_Ea_076_1103	RXN-16194
S_S2_Ea_076_1103	RXN-16190
S_S2_Ea_076_1103	3.4.11.7-RXN
S_S2_Ea_076_1103	RXN-16201
S_S2_Ea_076_1104	2.4.1.208-RXN
S_S2_Ea_076_1105	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
S_S2_Ea_076_1106	METHYLACETOACETYLCOATHIOL-RXN
S_S2_Ea_076_1106	ACETYL-COA-ACETYLTRANSFER-RXN
S_S2_Ea_076_1106	RXN-12561
S_S2_Ea_076_1107	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
S_S2_Ea_076_1108	PHOSPHOMEVALONATE-KINASE-RXN
S_S2_Ea_076_1109	DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN
S_S2_Ea_076_1110	MEVALONATE-KINASE-RXN
S_S2_Ea_076_1111	ALANINE-DEHYDROGENASE-RXN
S_S2_Ea_076_1112	ALANINE-DEHYDROGENASE-RXN
S_S2_Ea_076_1113	ALANINE-DEHYDROGENASE-RXN
S_S2_Ea_076_1114	3.2.1.80-RXN
S_S2_Ea_076_1114	RXN-1841
S_S2_Ea_076_1115	UNDECAPRENOL-KINASE-RXN
S_S2_Ea_076_1116	3.1.26.8-RXN
S_S2_Ea_076_1117	5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN
S_S2_Ea_076_1117	RXN-14304
S_S2_Ea_076_1118	RXN-8529
S_S2_Ea_076_1119	GLUTCYSLIG-RXN
S_S2_Ea_076_1120	ACETOLACTATE-DECARBOXYLASE-RXN
S_S2_Ea_076_1121	3.4.14.11-RXN
S_S2_Ea_076_1122	LYSINE-RACEMASE-RXN
S_S2_Ea_076_1123	3.6.3.35-RXN
S_S2_Ea_076_1124	RXN-14475
S_S2_Ea_076_1125	CHLORIDE-PEROXIDASE-RXN
S_S2_Ea_076_1126	RXN-11193
S_S2_Ea_076_1128	THYKI-RXN
S_S2_Ea_076_1128	DURIDKI-RXN
S_S2_Ea_076_1129	RXN-11576
S_S2_Ea_076_1130	RXN-11576
S_S2_Ea_076_1131	RXN-7919
S_S2_Ea_076_1131	GLYOXII-RXN
S_S2_Ea_076_1132	NAD-SYNTH-NH3-RXN
S_S2_Ea_076_1133	3.4.22.40-RXN
S_S2_Ea_076_1134	ARYLFORMAMIDASE-RXN
S_S2_Ea_076_1136	6.3.2.7-RXN
S_S2_Ea_076_1137	O-SUCCHOMOSERLYASE-RXN
S_S2_Ea_076_1138	PROPANEDIOL-DEHYDRATASE-RXN
S_S2_Ea_076_1139	PROPANEDIOL-DEHYDRATASE-RXN
S_S2_Ea_076_1140	PROPANEDIOL-DEHYDRATASE-RXN
S_S2_Ea_076_1141	ETHAMLY-RXN
S_S2_Ea_076_1142	ETHAMLY-RXN
S_S2_Ea_076_1143	TEICHOICSYN2-RXN
S_S2_Ea_076_1144	ASPARTATE-4-DECARBOXYLASE-RXN
S_S2_Ea_076_1145	ASPARTATE-4-DECARBOXYLASE-RXN
S_S2_Ea_076_1146	RXN-8766
S_S2_Ea_076_1147	RXN-8767
S_S2_Ea_076_1149	RXN-12613
S_S2_Ea_076_1149	THIAMINASE-RXN
S_S2_Ea_076_1150	RXN0-5304
S_S2_Ea_076_1150	RXN-15710
S_S2_Ea_076_1151	RXN-13776
S_S2_Ea_076_1152	UDPGLCNACEPIM-RXN
S_S2_Ea_076_1153	UDPGLCNACEPIM-RXN
S_S2_Ea_076_1155	RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN
S_S2_Ea_076_1165	GLUCONOKIN-RXN
S_S2_Ea_076_1166	3.6.3.44-RXN
S_S2_Ea_076_1167	FORMIMINOGLUTAMASE-RXN
S_S2_Ea_076_1168	MANNPDEHYDROG-RXN
S_S2_Ea_076_1169	MANNPDEHYDROG-RXN
S_S2_Ea_076_1170	RXN-11313
S_S2_Ea_076_1170	RXN0-7001
S_S2_Ea_076_1171	RXN-11313
S_S2_Ea_076_1171	RXN0-7001
S_S2_Ea_076_1172	DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN
S_S2_Ea_076_1173	RXN-11136
S_S2_Ea_076_1174	2-METHYLCITRATE-SYNTHASE-RXN
S_S2_Ea_076_1175	RXN-2962
S_S2_Ea_076_1176	R10-RXN
S_S2_Ea_076_1177	R10-RXN
S_S2_Ea_076_1178	RXN0-6259
S_S2_Ea_076_1179	NADH-DEHYDROGENASE-RXN
S_S2_Ea_076_1180	NADH-DEHYDROGENASE-RXN
S_S2_Ea_076_1181	GMP-REDUCT-RXN
S_S2_Ea_076_1182	RXN0-5116
S_S2_Ea_076_1182	RIBULOKIN-RXN
S_S2_Ea_076_1183	SUCROSE-PHOSPHORYLASE-RXN
S_S2_Ea_076_1184	3.6.3.32-RXN
S_S2_Ea_076_1184	RXN-8638
S_S2_Ea_076_1185	RXN0-5038
S_S2_Ea_076_1186	1.1.1.127-RXN
S_S2_Ea_076_1187	1.1.1.127-RXN
S_S2_Ea_076_1188	1.1.1.127-RXN
S_S2_Ea_076_1189	3.4.13.21-RXN
S_S2_Ea_076_1190	QOR-RXN
S_S2_Ea_076_1191	QOR-RXN
S_S2_Ea_076_1192	QOR-RXN
S_S2_Ea_076_1193	QOR-RXN
S_S2_Ea_076_1194	R12-RXN
S_S2_Ea_076_1195	R12-RXN
S_S2_Ea_076_1196	R12-RXN
S_S2_Ea_076_1197	3.4.11.5-RXN
S_S2_Ea_076_1198	RXN-9909
S_S2_Ea_076_1198	RXN-8580
S_S2_Ea_076_1198	RXN-8581
S_S2_Ea_076_1198	ARYL-ALCOHOL-DEHYDROGENASE-RXN
S_S2_Ea_076_1198	BENZYL-ALC-DEHYDROGENASE-RXN
S_S2_Ea_076_1199	3.6.3.16-RXN
S_S2_Ea_076_1200	D-ALANINE-AMINOTRANSFERASE-RXN
S_S2_Ea_076_1201	MALTOSE-PHOSPHORYLASE-RXN
S_S2_Ea_076_1202	PYRUVATE-CARBOXYLASE-RXN
S_S2_Ea_076_1203	RXN-13729
S_S2_Ea_076_1203	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S2_Ea_076_1204	RXN-13729
S_S2_Ea_076_1204	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S2_Ea_076_1205	RXN-13729
S_S2_Ea_076_1205	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S2_Ea_076_1206	ORNMUTST-RXN
S_S2_Ea_076_1207	ORNMUTST-RXN
S_S2_Ea_076_1210	RXN-12736
S_S2_Ea_076_1210	RXN-15729
S_S2_Ea_076_1210	RXN-15728
S_S2_Ea_076_1211	RXN-12736
S_S2_Ea_076_1211	RXN-15729
S_S2_Ea_076_1211	RXN-15728
S_S2_Ea_076_1212	D-LYXOSE-KETOL-ISOMERASE-RXN
S_S2_Ea_076_1213	LACTATE-2-MONOOXYGENASE-RXN
S_S2_Ea_076_1214	LACTATE-2-MONOOXYGENASE-RXN
S_S2_Ea_076_1215	TRANS-PENTAPRENYLTRANSFERASE-RXN
S_S2_Ea_076_1216	LCYSDESULF-RXN
S_S2_Ea_076_1216	RXN-15130
S_S2_Ea_076_1216	HOMOSERDEAM-RXN
S_S2_Ea_076_1216	CYSTHIOCYS-RXN
S_S2_Ea_076_1217	HOMOCYSTEINE-DESULFHYDRASE-RXN
S_S2_Ea_076_1218	RXN-13032
S_S2_Ea_076_1219	GLYCEROL-3-PHOSPHATE-OXIDASE-RXN
S_S2_Ea_076_1220	4-HYDROXYBENZOATE-DECARBOXYLASE-RXN
S_S2_Ea_076_1221	PROLINE-RACEMASE-RXN
S_S2_Ea_076_1222	GLYCOLATE-REDUCTASE-RXN
S_S2_Ea_076_1223	3.4.11.14-RXN
S_S2_Ea_076_1228	1.2.1.67-RXN
S_S2_Ea_076_1229	RXN-11820
S_S2_Ea_076_1230	RXN-11727
S_S2_Ea_076_1231	KYNURENINASE-RXN
S_S2_Ea_076_1231	3-HYDROXY-KYNURENINASE-RXN
S_S2_Ea_076_1232	3.1.4.17-RXN
S_S2_Ea_076_1233	PTAALT-RXN
S_S2_Ea_076_1234	1.21.4.1-RXN
