S_S2_Ea_077_v1v9_1	NADH-DEHYDROG-A-RXN
S_S2_Ea_077_v1v9_726	L-LACTATE-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_727	L-LACTATE-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_728	L-LACTATE-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_729	RXN-13671
S_S2_Ea_077_v1v9_729	ACETALD-DEHYDROG-RXN
S_S2_Ea_077_v1v9_730	RXN-13671
S_S2_Ea_077_v1v9_730	ACETALD-DEHYDROG-RXN
S_S2_Ea_077_v1v9_731	URIDINEKIN-RXN
S_S2_Ea_077_v1v9_731	CYTIKIN-RXN
S_S2_Ea_077_v1v9_731	URKI-RXN
S_S2_Ea_077_v1v9_731	CYTIDINEKIN-RXN
S_S2_Ea_077_v1v9_732	CARBAMATE-KINASE-RXN
S_S2_Ea_077_v1v9_733	3.1.26.11-RXN
S_S2_Ea_077_v1v9_734	3.1.26.11-RXN
S_S2_Ea_077_v1v9_735	KDPGALDOL-RXN
S_S2_Ea_077_v1v9_736	KDPGALDOL-RXN
S_S2_Ea_077_v1v9_737	KDPGALDOL-RXN
S_S2_Ea_077_v1v9_738	KDPGALDOL-RXN
S_S2_Ea_077_v1v9_739	DEOXYGLUCONOKIN-RXN
S_S2_Ea_077_v1v9_740	DEOXYGLUCONOKIN-RXN
S_S2_Ea_077_v1v9_745	RXN0-4641
S_S2_Ea_077_v1v9_746	RXN0-4641
S_S2_Ea_077_v1v9_747	PNKIN-RXN
S_S2_Ea_077_v1v9_747	PYRAMKIN-RXN
S_S2_Ea_077_v1v9_747	PYRIDOXKIN-RXN
S_S2_Ea_077_v1v9_748	PNKIN-RXN
S_S2_Ea_077_v1v9_748	PYRAMKIN-RXN
S_S2_Ea_077_v1v9_748	PYRIDOXKIN-RXN
S_S2_Ea_077_v1v9_749	MANNONDEHYDRAT-RXN
S_S2_Ea_077_v1v9_751	PHOSPHONOACETALDEHYDE-HYDROLASE-RXN
S_S2_Ea_077_v1v9_752	5.3.1.23-RXN
S_S2_Ea_077_v1v9_753	ACETYL-COA-CARBOXYLTRANSFER-RXN
S_S2_Ea_077_v1v9_753	RXN0-5055
S_S2_Ea_077_v1v9_754	ACETYL-COA-CARBOXYLTRANSFER-RXN
S_S2_Ea_077_v1v9_754	RXN0-5055
S_S2_Ea_077_v1v9_755	ACETYL-COA-CARBOXYLTRANSFER-RXN
S_S2_Ea_077_v1v9_755	RXN0-5055
S_S2_Ea_077_v1v9_756	2.3.1.128-RXN
S_S2_Ea_077_v1v9_757	2.3.1.128-RXN
S_S2_Ea_077_v1v9_758	RXN-15047
S_S2_Ea_077_v1v9_759	GLUC1PADENYLTRANS-RXN
S_S2_Ea_077_v1v9_760	GLUC1PADENYLTRANS-RXN
S_S2_Ea_077_v1v9_761	1.1.1.39-RXN
S_S2_Ea_077_v1v9_761	OXALODECARB-RXN
S_S2_Ea_077_v1v9_762	1.1.1.39-RXN
S_S2_Ea_077_v1v9_762	OXALODECARB-RXN
S_S2_Ea_077_v1v9_763	CYCLOMALTODEXTRINASE-RXN
S_S2_Ea_077_v1v9_764	CYCLOMALTODEXTRINASE-RXN
S_S2_Ea_077_v1v9_765	3.2.1.135-RXN
S_S2_Ea_077_v1v9_766	3.2.1.135-RXN
S_S2_Ea_077_v1v9_767	3.2.1.133-RXN
S_S2_Ea_077_v1v9_768	3.2.1.133-RXN
S_S2_Ea_077_v1v9_769	4-NITROPHENYLPHOSPHATASE-RXN
S_S2_Ea_077_v1v9_770	RXN-12473
S_S2_Ea_077_v1v9_775	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_776	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_777	GALACTONDEHYDRAT-RXN
S_S2_Ea_077_v1v9_779	UDP-NACMUR-ALA-LIG-RXN
S_S2_Ea_077_v1v9_780	NICOTINATEPRIBOSYLTRANS-RXN
S_S2_Ea_077_v1v9_786	MERCAPYSTRANS-RXN
S_S2_Ea_077_v1v9_787	RXN-14338
S_S2_Ea_077_v1v9_788	THIOSULFATE-SULFURTRANSFERASE-RXN
S_S2_Ea_077_v1v9_788	RXN0-6359
S_S2_Ea_077_v1v9_804	XANPRIBOSYLTRAN-RXN
S_S2_Ea_077_v1v9_805	3.2.1.70-RXN
S_S2_Ea_077_v1v9_806	RXN-12302
S_S2_Ea_077_v1v9_806	RXN-1824
S_S2_Ea_077_v1v9_807	2.7.9.3-RXN
S_S2_Ea_077_v1v9_808	5-METHYLTHIORIBOSE-KINASE-RXN
S_S2_Ea_077_v1v9_809	5.3.1.17-RXN
S_S2_Ea_077_v1v9_810	5.3.1.17-RXN
S_S2_Ea_077_v1v9_811	NQOR-RXN
S_S2_Ea_077_v1v9_811	RXN-12303
S_S2_Ea_077_v1v9_812	NQOR-RXN
S_S2_Ea_077_v1v9_812	RXN-12303
S_S2_Ea_077_v1v9_828	ABC-23-RXN
S_S2_Ea_077_v1v9_828	3.6.3.28-RXN
S_S2_Ea_077_v1v9_829	RXN-14064
S_S2_Ea_077_v1v9_829	CYCPHOSDIESTER-RXN
S_S2_Ea_077_v1v9_829	RXN-14091
S_S2_Ea_077_v1v9_829	RXN-14113
S_S2_Ea_077_v1v9_829	RXN-14112
S_S2_Ea_077_v1v9_830	RXN-14124
S_S2_Ea_077_v1v9_830	RXN-14126
S_S2_Ea_077_v1v9_830	3-NUCLEOTID-RXN
S_S2_Ea_077_v1v9_830	RXN-14090
S_S2_Ea_077_v1v9_830	RXN-14115
S_S2_Ea_077_v1v9_831	RXN-15275
S_S2_Ea_077_v1v9_831	3.4.17.14-RXN
S_S2_Ea_077_v1v9_832	2.9.1.1-RXN
S_S2_Ea_077_v1v9_833	2.9.1.1-RXN
S_S2_Ea_077_v1v9_834	TRANS-RXN-250
S_S2_Ea_077_v1v9_834	3.6.3.2-RXN
S_S2_Ea_077_v1v9_835	TRANS-RXN-250
S_S2_Ea_077_v1v9_835	3.6.3.2-RXN
S_S2_Ea_077_v1v9_836	3.6.3.29-RXN
S_S2_Ea_077_v1v9_836	ABC-19-RXN
S_S2_Ea_077_v1v9_848	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
S_S2_Ea_077_v1v9_849	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
S_S2_Ea_077_v1v9_850	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
S_S2_Ea_077_v1v9_851	DUTP-PYROP-RXN
S_S2_Ea_077_v1v9_854	FLAVONADPREDUCT-RXN
S_S2_Ea_077_v1v9_854	1.18.1.2-RXN
S_S2_Ea_077_v1v9_855	FLAVONADPREDUCT-RXN
S_S2_Ea_077_v1v9_855	1.18.1.2-RXN
S_S2_Ea_077_v1v9_856	GLYOHMETRANS-RXN
S_S2_Ea_077_v1v9_857	UDPNACETYLMURAMATEDEHYDROG-RXN
S_S2_Ea_077_v1v9_858	RXN-15138
S_S2_Ea_077_v1v9_858	2-HALOACID-DEHALOGENASE-RXN
S_S2_Ea_077_v1v9_859	RIBOSYLHOMOCYSTEINASE-RXN
S_S2_Ea_077_v1v9_860	RXN0-5260
S_S2_Ea_077_v1v9_860	RXN-15740
S_S2_Ea_077_v1v9_860	RXN-15745
S_S2_Ea_077_v1v9_861	PPENTOMUT-RXN
S_S2_Ea_077_v1v9_861	D-PPENTOMUT-RXN
S_S2_Ea_077_v1v9_862	GLU6PDEHYDROG-RXN
S_S2_Ea_077_v1v9_864	RXN-9952
S_S2_Ea_077_v1v9_865	RXN-9952
S_S2_Ea_077_v1v9_866	6.1.1.24-RXN
S_S2_Ea_077_v1v9_867	6.1.1.24-RXN
S_S2_Ea_077_v1v9_868	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN
S_S2_Ea_077_v1v9_869	BIOTIN-CARBOXYL-RXN
S_S2_Ea_077_v1v9_870	3.1.2.21-RXN
S_S2_Ea_077_v1v9_871	ASPARTATE-RACEMASE-RXN
S_S2_Ea_077_v1v9_872	ASPARTATE-RACEMASE-RXN
S_S2_Ea_077_v1v9_873	3.2.2.23-RXN
S_S2_Ea_077_v1v9_874	TRANSALDOL-RXN
S_S2_Ea_077_v1v9_875	TRANSALDOL-RXN
S_S2_Ea_077_v1v9_878	CHOLOYLGLYCINE-HYDROLASE-RXN
S_S2_Ea_077_v1v9_879	RXN-12480
S_S2_Ea_077_v1v9_880	RXN-3341
S_S2_Ea_077_v1v9_881	RXN-3341
S_S2_Ea_077_v1v9_882	3.4.21.105-RXN
S_S2_Ea_077_v1v9_883	GLYCOLALDREDUCT-RXN
S_S2_Ea_077_v1v9_883	LACTALDREDUCT-RXN
S_S2_Ea_077_v1v9_883	RXN-8641
S_S2_Ea_077_v1v9_884	GLYCOLALDREDUCT-RXN
S_S2_Ea_077_v1v9_884	LACTALDREDUCT-RXN
S_S2_Ea_077_v1v9_884	RXN-8641
S_S2_Ea_077_v1v9_885	RXNN-404
S_S2_Ea_077_v1v9_885	AMIDASE-RXN
S_S2_Ea_077_v1v9_885	R311-RXN
S_S2_Ea_077_v1v9_885	RXN-14728
S_S2_Ea_077_v1v9_885	RXN-14727
S_S2_Ea_077_v1v9_885	GUANIDINOBUTANAMIDE-NH3-RXN
S_S2_Ea_077_v1v9_886	GKI-RXN
S_S2_Ea_077_v1v9_887	SORB6PDEHYDROG-RXN
S_S2_Ea_077_v1v9_888	SORB6PDEHYDROG-RXN
S_S2_Ea_077_v1v9_889	SORB6PDEHYDROG-RXN
S_S2_Ea_077_v1v9_890	RHAMNULPALDOL-RXN
S_S2_Ea_077_v1v9_891	RHAMNULPALDOL-RXN
S_S2_Ea_077_v1v9_892	RHAMNULPALDOL-RXN
S_S2_Ea_077_v1v9_893	RHAMNISOM-RXN
S_S2_Ea_077_v1v9_894	RXN0-5306
S_S2_Ea_077_v1v9_896	24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_897	OLEATE-HYDRATASE-RXN
S_S2_Ea_077_v1v9_898	ASPARAGHYD-RXN
S_S2_Ea_077_v1v9_899	ASPARAGHYD-RXN
S_S2_Ea_077_v1v9_900	GLYCDEH-RXN
S_S2_Ea_077_v1v9_901	GLYCDEH-RXN
S_S2_Ea_077_v1v9_902	GLYCDEH-RXN
S_S2_Ea_077_v1v9_903	GLYCDEH-RXN
S_S2_Ea_077_v1v9_904	TRNA-S-TRANSFERASE-RXN
S_S2_Ea_077_v1v9_905	PEPCARBOXYKIN-RXN
S_S2_Ea_077_v1v9_906	RIBAZOLEPHOSPHAT-RXN
S_S2_Ea_077_v1v9_906	RXN-8770
S_S2_Ea_077_v1v9_907	RXN-13854
S_S2_Ea_077_v1v9_908	RXN-13854
S_S2_Ea_077_v1v9_909	RXN-14692
S_S2_Ea_077_v1v9_910	ASNSYNB-RXN
S_S2_Ea_077_v1v9_911	THRESYN-RXN
S_S2_Ea_077_v1v9_912	3.4.21.88-RXN
S_S2_Ea_077_v1v9_913	3.4.21.88-RXN
S_S2_Ea_077_v1v9_914	3.4.21.88-RXN
S_S2_Ea_077_v1v9_915	3.4.21.88-RXN
S_S2_Ea_077_v1v9_916	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_917	HISTPRATPHYD-RXN
S_S2_Ea_077_v1v9_918	F16BDEPHOS-RXN
S_S2_Ea_077_v1v9_919	PSERTRANSAMPYR-RXN
S_S2_Ea_077_v1v9_919	PSERTRANSAM-RXN
S_S2_Ea_077_v1v9_920	5.1.3.9-RXN
S_S2_Ea_077_v1v9_920	NANE-RXN
S_S2_Ea_077_v1v9_921	5.1.3.9-RXN
S_S2_Ea_077_v1v9_921	NANE-RXN
S_S2_Ea_077_v1v9_922	GLUTRACE-RXN
S_S2_Ea_077_v1v9_923	RXN0-6515
S_S2_Ea_077_v1v9_924	THIAMIN-PYROPHOSPHOKINASE-RXN
S_S2_Ea_077_v1v9_925	URA-PHOSPH-RXN
S_S2_Ea_077_v1v9_925	URPHOS-RXN
S_S2_Ea_077_v1v9_925	THYM-PHOSPH-RXN
S_S2_Ea_077_v1v9_926	URA-PHOSPH-RXN
S_S2_Ea_077_v1v9_926	URPHOS-RXN
S_S2_Ea_077_v1v9_926	THYM-PHOSPH-RXN
S_S2_Ea_077_v1v9_927	RXN-12472
S_S2_Ea_077_v1v9_929	GALACTURIDYLYLTRANS-RXN
S_S2_Ea_077_v1v9_930	GLYCERATE-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_932	RXN-9238
S_S2_Ea_077_v1v9_932	RXN-9231
S_S2_Ea_077_v1v9_932	RXN-15309
S_S2_Ea_077_v1v9_932	3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN
S_S2_Ea_077_v1v9_932	RXN-9223
S_S2_Ea_077_v1v9_933	GLYCOGENSYN-RXN
S_S2_Ea_077_v1v9_934	2.6.1.37-RXN
S_S2_Ea_077_v1v9_935	5.4.1.2-RXN
S_S2_Ea_077_v1v9_936	RXN-8768
S_S2_Ea_077_v1v9_937	TRNA-CYTIDYLYLTRANSFERASE-RXN
S_S2_Ea_077_v1v9_938	NADH-PEROXIDASE-RXN
S_S2_Ea_077_v1v9_939	HOMSUCTRAN-RXN
S_S2_Ea_077_v1v9_940	ARABISOM-RXN
S_S2_Ea_077_v1v9_941	2.1.1.151-RXN
S_S2_Ea_077_v1v9_941	RXN-8760
S_S2_Ea_077_v1v9_942	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
S_S2_Ea_077_v1v9_943	RXN1G-3641
S_S2_Ea_077_v1v9_943	2.1.1.79-RXN
S_S2_Ea_077_v1v9_943	RXN1G-2544
S_S2_Ea_077_v1v9_943	RXN-7421
S_S2_Ea_077_v1v9_944	1PFRUCTPHOSN-RXN
S_S2_Ea_077_v1v9_945	1PFRUCTPHOSN-RXN
S_S2_Ea_077_v1v9_946	RXN-8764
S_S2_Ea_077_v1v9_947	2.1.1.130-RXN
S_S2_Ea_077_v1v9_948	RXN-8762
S_S2_Ea_077_v1v9_949	2.1.1.133-RXN
S_S2_Ea_077_v1v9_950	RXN-8763
S_S2_Ea_077_v1v9_951	2.1.1.131-RXN
S_S2_Ea_077_v1v9_952	1.3.1.54-RXN
S_S2_Ea_077_v1v9_953	RXN-8765
S_S2_Ea_077_v1v9_954	SUCCSEMIALDDEHYDROG-RXN
S_S2_Ea_077_v1v9_955	RXN-14280
S_S2_Ea_077_v1v9_955	ALDHDEHYDROG-RXN
S_S2_Ea_077_v1v9_955	RXN-9758
S_S2_Ea_077_v1v9_955	RXN-14225
S_S2_Ea_077_v1v9_955	RXN-14224
S_S2_Ea_077_v1v9_955	RXN-10089
S_S2_Ea_077_v1v9_955	R222-RXN
S_S2_Ea_077_v1v9_955	RXN-37
S_S2_Ea_077_v1v9_955	RXN66-3
S_S2_Ea_077_v1v9_955	RXN-15819
S_S2_Ea_077_v1v9_955	RXN-15855
S_S2_Ea_077_v1v9_955	RXN6666-5
S_S2_Ea_077_v1v9_955	RXN-3443
S_S2_Ea_077_v1v9_955	RXN-10780
S_S2_Ea_077_v1v9_955	RXN-4142
S_S2_Ea_077_v1v9_955	RXN-10912
S_S2_Ea_077_v1v9_955	RXN-10917
S_S2_Ea_077_v1v9_955	RXN-10715
S_S2_Ea_077_v1v9_955	RXN66-479
S_S2_Ea_077_v1v9_955	RXN66-472
S_S2_Ea_077_v1v9_955	RXN66-476
S_S2_Ea_077_v1v9_955	RXN-16654
S_S2_Ea_077_v1v9_955	RXN-16655
S_S2_Ea_077_v1v9_955	RXN-16656
S_S2_Ea_077_v1v9_955	RXN-16653
S_S2_Ea_077_v1v9_955	RXN-15822
S_S2_Ea_077_v1v9_956	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_957	RXN0-5293
S_S2_Ea_077_v1v9_958	3.6.3.15-RXN
S_S2_Ea_077_v1v9_959	RXN-11578
S_S2_Ea_077_v1v9_960	RXN-13036
S_S2_Ea_077_v1v9_961	ACYLPHOSPHATASE-RXN
S_S2_Ea_077_v1v9_962	ACETATEKIN-RXN
S_S2_Ea_077_v1v9_963	ACETATEKIN-RXN
S_S2_Ea_077_v1v9_986	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S2_Ea_077_v1v9_987	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S2_Ea_077_v1v9_988	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S2_Ea_077_v1v9_989	TAGAKIN-RXN
S_S2_Ea_077_v1v9_990	TAGAKIN-RXN
S_S2_Ea_077_v1v9_991	ARGININE-DEIMINASE-RXN
S_S2_Ea_077_v1v9_992	RXN-13759
S_S2_Ea_077_v1v9_993	RXN-13759
S_S2_Ea_077_v1v9_994	RXN-13758
S_S2_Ea_077_v1v9_995	RXN-13758
S_S2_Ea_077_v1v9_996	NAG1P-URIDYLTRANS-RXN
S_S2_Ea_077_v1v9_997	2.3.1.157-RXN
S_S2_Ea_077_v1v9_998	2.1.1.74-RXN
S_S2_Ea_077_v1v9_999	DIACYLGLYKIN-RXN
S_S2_Ea_077_v1v9_1000	DIACYLGLYKIN-RXN
S_S2_Ea_077_v1v9_1001	FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN
S_S2_Ea_077_v1v9_1002	FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN
S_S2_Ea_077_v1v9_1003	PHOSPHOKETOLASE-RXN
S_S2_Ea_077_v1v9_1004	PHOSPHOKETOLASE-RXN
S_S2_Ea_077_v1v9_1005	RXN-15513
S_S2_Ea_077_v1v9_1006	RXN-15513
S_S2_Ea_077_v1v9_1007	RXN-6380
S_S2_Ea_077_v1v9_1008	GLCNACPTRANS-RXN
S_S2_Ea_077_v1v9_1009	HOMOSERKIN-RXN
S_S2_Ea_077_v1v9_1010	3.6.3.4-RXN
S_S2_Ea_077_v1v9_1011	TETHYDPICSUCC-RXN
S_S2_Ea_077_v1v9_1012	6.3.1.12-RXN
S_S2_Ea_077_v1v9_1012	RXN-11344
S_S2_Ea_077_v1v9_1012	RXN-11342
S_S2_Ea_077_v1v9_1013	TAGAALDOL-RXN
S_S2_Ea_077_v1v9_1014	TAGAALDOL-RXN
S_S2_Ea_077_v1v9_1015	TAGAALDOL-RXN
S_S2_Ea_077_v1v9_1016	TAGAALDOL-RXN
S_S2_Ea_077_v1v9_1017	TAGAALDOL-RXN
S_S2_Ea_077_v1v9_1018	RXN-11573
S_S2_Ea_077_v1v9_1019	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
S_S2_Ea_077_v1v9_1020	IPPISOM-RXN
S_S2_Ea_077_v1v9_1021	LYSYLTRANSFERASE-RXN
S_S2_Ea_077_v1v9_1022	LYSYLTRANSFERASE-RXN
S_S2_Ea_077_v1v9_1023	RXN-11843
S_S2_Ea_077_v1v9_1024	RXN-11843
S_S2_Ea_077_v1v9_1025	RXN-11842
S_S2_Ea_077_v1v9_1026	RXN-11842
S_S2_Ea_077_v1v9_1027	RXN-9929
S_S2_Ea_077_v1v9_1028	6.1.1.13-RXN
S_S2_Ea_077_v1v9_1029	6.1.1.13-RXN
S_S2_Ea_077_v1v9_1030	GLUTATHIONE-PEROXIDASE-RXN
S_S2_Ea_077_v1v9_1031	CATECHOL-2-3-DIOXYGENASE-RXN
S_S2_Ea_077_v1v9_1031	CATECHOL-23-DIOXYGENASE-RXN
S_S2_Ea_077_v1v9_1031	RXN-11219
S_S2_Ea_077_v1v9_1031	RXN-11218
S_S2_Ea_077_v1v9_1031	RXN-13704
S_S2_Ea_077_v1v9_1032	CATECHOL-2-3-DIOXYGENASE-RXN
S_S2_Ea_077_v1v9_1032	CATECHOL-23-DIOXYGENASE-RXN
S_S2_Ea_077_v1v9_1032	RXN-11219
S_S2_Ea_077_v1v9_1032	RXN-11218
S_S2_Ea_077_v1v9_1032	RXN-13704
S_S2_Ea_077_v1v9_1033	4.1.2.29-RXN
S_S2_Ea_077_v1v9_1034	6-PHOSPHO-BETA-GALACTOSIDASE-RXN
S_S2_Ea_077_v1v9_1034	LACTOSE6P-HYDROXY-RXN
S_S2_Ea_077_v1v9_1036	GLUTATHIONE-REDUCT-NADPH-RXN
S_S2_Ea_077_v1v9_1037	GLUTATHIONE-REDUCT-NADPH-RXN
S_S2_Ea_077_v1v9_1038	GLUTATHIONE-REDUCT-NADPH-RXN
S_S2_Ea_077_v1v9_1039	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
S_S2_Ea_077_v1v9_1040	CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN
S_S2_Ea_077_v1v9_1041	1.8.4.14-RXN
S_S2_Ea_077_v1v9_1042	2.3.1.89-RXN
S_S2_Ea_077_v1v9_1043	3.2.1.17-RXN
S_S2_Ea_077_v1v9_1044	3.2.1.96-RXN
S_S2_Ea_077_v1v9_1045	PGLYCEROLTRANSI-RXN
S_S2_Ea_077_v1v9_1046	PGLYCEROLTRANSI-RXN
S_S2_Ea_077_v1v9_1047	PGLYCEROLTRANSI-RXN
S_S2_Ea_077_v1v9_1048	PGLYCEROLTRANSI-RXN
S_S2_Ea_077_v1v9_1049	RXN0-742
S_S2_Ea_077_v1v9_1050	RXN-16194
S_S2_Ea_077_v1v9_1050	RXN-16190
S_S2_Ea_077_v1v9_1050	3.4.11.7-RXN
S_S2_Ea_077_v1v9_1050	RXN-16201
S_S2_Ea_077_v1v9_1051	2.4.1.208-RXN
S_S2_Ea_077_v1v9_1052	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
S_S2_Ea_077_v1v9_1053	METHYLACETOACETYLCOATHIOL-RXN
S_S2_Ea_077_v1v9_1053	ACETYL-COA-ACETYLTRANSFER-RXN
S_S2_Ea_077_v1v9_1053	RXN-12561
S_S2_Ea_077_v1v9_1054	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
S_S2_Ea_077_v1v9_1055	PHOSPHOMEVALONATE-KINASE-RXN
S_S2_Ea_077_v1v9_1056	DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN
S_S2_Ea_077_v1v9_1057	MEVALONATE-KINASE-RXN
S_S2_Ea_077_v1v9_1058	ALANINE-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_1059	ALANINE-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_1060	ALANINE-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_1061	UNDECAPRENOL-KINASE-RXN
S_S2_Ea_077_v1v9_1062	3.1.26.8-RXN
S_S2_Ea_077_v1v9_1063	5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN
S_S2_Ea_077_v1v9_1063	RXN-14304
S_S2_Ea_077_v1v9_1064	RXN-8529
S_S2_Ea_077_v1v9_1065	GLUTCYSLIG-RXN
S_S2_Ea_077_v1v9_1066	ACETOLACTATE-DECARBOXYLASE-RXN
S_S2_Ea_077_v1v9_1067	3.4.14.11-RXN
S_S2_Ea_077_v1v9_1068	LYSINE-RACEMASE-RXN
S_S2_Ea_077_v1v9_1069	3.6.3.35-RXN
S_S2_Ea_077_v1v9_1070	RXN-14475
S_S2_Ea_077_v1v9_1071	CHLORIDE-PEROXIDASE-RXN
S_S2_Ea_077_v1v9_1072	RXN-11193
S_S2_Ea_077_v1v9_1074	THYKI-RXN
S_S2_Ea_077_v1v9_1074	DURIDKI-RXN
S_S2_Ea_077_v1v9_1075	RXN-11576
S_S2_Ea_077_v1v9_1076	RXN-11576
S_S2_Ea_077_v1v9_1077	RXN-7919
S_S2_Ea_077_v1v9_1077	GLYOXII-RXN
S_S2_Ea_077_v1v9_1078	NAD-SYNTH-NH3-RXN
S_S2_Ea_077_v1v9_1079	3.4.22.40-RXN
S_S2_Ea_077_v1v9_1080	ARYLFORMAMIDASE-RXN
S_S2_Ea_077_v1v9_1082	6.3.2.7-RXN
S_S2_Ea_077_v1v9_1083	O-SUCCHOMOSERLYASE-RXN
S_S2_Ea_077_v1v9_1084	PROPANEDIOL-DEHYDRATASE-RXN
S_S2_Ea_077_v1v9_1085	PROPANEDIOL-DEHYDRATASE-RXN
S_S2_Ea_077_v1v9_1086	PROPANEDIOL-DEHYDRATASE-RXN
S_S2_Ea_077_v1v9_1087	ASPARTATE-4-DECARBOXYLASE-RXN
S_S2_Ea_077_v1v9_1088	ASPARTATE-4-DECARBOXYLASE-RXN
S_S2_Ea_077_v1v9_1089	RXN-8766
S_S2_Ea_077_v1v9_1090	RXN-8767
S_S2_Ea_077_v1v9_1092	RXN-12613
S_S2_Ea_077_v1v9_1092	THIAMINASE-RXN
S_S2_Ea_077_v1v9_1093	RXN0-5304
S_S2_Ea_077_v1v9_1093	RXN-15710
S_S2_Ea_077_v1v9_1094	RXN-13776
S_S2_Ea_077_v1v9_1095	UDPGLCNACEPIM-RXN
S_S2_Ea_077_v1v9_1096	GLUCOSE-1-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_1098	RXN-12979
S_S2_Ea_077_v1v9_1099	1.1.1.53-RXN
S_S2_Ea_077_v1v9_1100	RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN
S_S2_Ea_077_v1v9_1104	GLUCONOKIN-RXN
S_S2_Ea_077_v1v9_1105	3.6.3.44-RXN
S_S2_Ea_077_v1v9_1106	FORMIMINOGLUTAMASE-RXN
S_S2_Ea_077_v1v9_1107	MANNPDEHYDROG-RXN
S_S2_Ea_077_v1v9_1108	MANNPDEHYDROG-RXN
S_S2_Ea_077_v1v9_1109	RXN-11313
S_S2_Ea_077_v1v9_1109	RXN0-7001
S_S2_Ea_077_v1v9_1110	RXN-11313
S_S2_Ea_077_v1v9_1110	RXN0-7001
S_S2_Ea_077_v1v9_1111	RXN-11136
S_S2_Ea_077_v1v9_1112	2-METHYLCITRATE-SYNTHASE-RXN
S_S2_Ea_077_v1v9_1113	RXN-2962
S_S2_Ea_077_v1v9_1114	R10-RXN
S_S2_Ea_077_v1v9_1115	R10-RXN
S_S2_Ea_077_v1v9_1116	R10-RXN
S_S2_Ea_077_v1v9_1117	RXN0-6259
S_S2_Ea_077_v1v9_1118	NADH-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_1119	NADH-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_1120	NADH-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_1121	GMP-REDUCT-RXN
S_S2_Ea_077_v1v9_1122	RXN0-5116
S_S2_Ea_077_v1v9_1122	RIBULOKIN-RXN
S_S2_Ea_077_v1v9_1123	3.6.3.32-RXN
S_S2_Ea_077_v1v9_1123	RXN-8638
S_S2_Ea_077_v1v9_1124	RXN0-5038
S_S2_Ea_077_v1v9_1125	1.1.1.127-RXN
S_S2_Ea_077_v1v9_1126	1.1.1.127-RXN
S_S2_Ea_077_v1v9_1127	1.1.1.127-RXN
S_S2_Ea_077_v1v9_1128	3.4.13.21-RXN
S_S2_Ea_077_v1v9_1129	QOR-RXN
S_S2_Ea_077_v1v9_1130	QOR-RXN
S_S2_Ea_077_v1v9_1131	R12-RXN
S_S2_Ea_077_v1v9_1132	R12-RXN
S_S2_Ea_077_v1v9_1133	R12-RXN
S_S2_Ea_077_v1v9_1134	R12-RXN
S_S2_Ea_077_v1v9_1135	R12-RXN
S_S2_Ea_077_v1v9_1136	3.4.11.5-RXN
S_S2_Ea_077_v1v9_1137	RXN-9909
S_S2_Ea_077_v1v9_1137	RXN-8580
S_S2_Ea_077_v1v9_1137	RXN-8581
S_S2_Ea_077_v1v9_1137	ARYL-ALCOHOL-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_1137	BENZYL-ALC-DEHYDROGENASE-RXN
