S_S2_Ea_076_v1v9_1	NADH-DEHYDROG-A-RXN
S_S2_Ea_076_v1v9_688	6PGLUCONOLACT-RXN
S_S2_Ea_076_v1v9_689	2.7.1.121-RXN
S_S2_Ea_076_v1v9_690	2.7.1.121-RXN
S_S2_Ea_076_v1v9_691	2.7.1.121-RXN
S_S2_Ea_076_v1v9_692	2.7.1.121-RXN
S_S2_Ea_076_v1v9_693	2.7.1.121-RXN
S_S2_Ea_076_v1v9_694	2.7.1.121-RXN
S_S2_Ea_076_v1v9_695	SUCCDIAMINOPIMDESUCC-RXN
S_S2_Ea_076_v1v9_696	3.2.1.37-RXN
S_S2_Ea_076_v1v9_697	RXN-12174
S_S2_Ea_076_v1v9_698	SIROHEME-FERROCHELAT-RXN
S_S2_Ea_076_v1v9_699	SIROHEME-FERROCHELAT-RXN
S_S2_Ea_076_v1v9_700	DIMETHUROPORDEHYDROG-RXN
S_S2_Ea_076_v1v9_701	RXN-15127
S_S2_Ea_076_v1v9_702	XYLULOKIN-RXN
S_S2_Ea_076_v1v9_703	QUERCITRINASE-RXN
S_S2_Ea_076_v1v9_703	RXN-16250
S_S2_Ea_076_v1v9_703	RXN-14574
S_S2_Ea_076_v1v9_703	RXN-13788
S_S2_Ea_076_v1v9_703	RXN-16249
S_S2_Ea_076_v1v9_703	RXN-16248
S_S2_Ea_076_v1v9_703	3.2.1.40-RXN
S_S2_Ea_076_v1v9_704	QUERCITRINASE-RXN
S_S2_Ea_076_v1v9_704	RXN-16250
S_S2_Ea_076_v1v9_704	RXN-14574
S_S2_Ea_076_v1v9_704	RXN-13788
S_S2_Ea_076_v1v9_704	RXN-16249
S_S2_Ea_076_v1v9_704	RXN-16248
S_S2_Ea_076_v1v9_704	3.2.1.40-RXN
S_S2_Ea_076_v1v9_705	QUERCITRINASE-RXN
S_S2_Ea_076_v1v9_705	RXN-16250
S_S2_Ea_076_v1v9_705	RXN-14574
S_S2_Ea_076_v1v9_705	RXN-13788
S_S2_Ea_076_v1v9_705	RXN-16249
S_S2_Ea_076_v1v9_705	RXN-16248
S_S2_Ea_076_v1v9_705	3.2.1.40-RXN
S_S2_Ea_076_v1v9_706	3.4.13.9-RXN
S_S2_Ea_076_v1v9_707	3.4.13.9-RXN
S_S2_Ea_076_v1v9_708	3.4.13.9-RXN
S_S2_Ea_076_v1v9_709	OROTATE-REDUCTASE-NADH-RXN
S_S2_Ea_076_v1v9_710	DTDPDEHYDRHAMEPIM-RXN
S_S2_Ea_076_v1v9_711	BETA-PHOSPHOGLUCOMUTASE-RXN
S_S2_Ea_076_v1v9_712	BETA-PHOSPHOGLUCOMUTASE-RXN
S_S2_Ea_076_v1v9_713	ABC-24-RXN
S_S2_Ea_076_v1v9_713	3.6.3.31-RXN
S_S2_Ea_076_v1v9_713	ABC-25-RXN
S_S2_Ea_076_v1v9_718	RXN0-2605
S_S2_Ea_076_v1v9_719	RXN-7644
S_S2_Ea_076_v1v9_719	L-IDITOL-2-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_720	RXN-7644
S_S2_Ea_076_v1v9_720	L-IDITOL-2-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_721	RXN-7644
S_S2_Ea_076_v1v9_721	L-IDITOL-2-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_722	L-GLN-FRUCT-6-P-AMINOTRANS-RXN
S_S2_Ea_076_v1v9_723	3.6.3.3-RXN
S_S2_Ea_076_v1v9_724	3.6.3.3-RXN
S_S2_Ea_076_v1v9_725	3.6.3.3-RXN
S_S2_Ea_076_v1v9_726	3.6.3.3-RXN
S_S2_Ea_076_v1v9_727	ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN
S_S2_Ea_076_v1v9_728	CYTIDEAM2-RXN
S_S2_Ea_076_v1v9_728	CYTIDEAM-RXN
S_S2_Ea_076_v1v9_729	RHAMNULOKIN-RXN
S_S2_Ea_076_v1v9_730	RHAMNULOKIN-RXN
S_S2_Ea_076_v1v9_731	RXN0-5205
S_S2_Ea_076_v1v9_732	RXN0-5205
S_S2_Ea_076_v1v9_733	RXN0-5205
S_S2_Ea_076_v1v9_734	RXN0-5205
S_S2_Ea_076_v1v9_735	RIBULPEPIM-RXN
S_S2_Ea_076_v1v9_736	RIBULPEPIM-RXN
S_S2_Ea_076_v1v9_737	RIBULPEPIM-RXN
S_S2_Ea_076_v1v9_738	RIBULPEPIM-RXN
S_S2_Ea_076_v1v9_739	RIBULPEPIM-RXN
S_S2_Ea_076_v1v9_740	GLYCEROL-KIN-RXN
S_S2_Ea_076_v1v9_741	5.4.2.10-RXN
S_S2_Ea_076_v1v9_742	GALPMUT-RXN
S_S2_Ea_076_v1v9_743	3.6.3.40-RXN
S_S2_Ea_076_v1v9_744	PHOSMANMUT-RXN
S_S2_Ea_076_v1v9_745	ADENINE-DEAMINASE-RXN
S_S2_Ea_076_v1v9_746	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
S_S2_Ea_076_v1v9_747	3.4.21.107-RXN
S_S2_Ea_076_v1v9_748	RIB5PISOM-RXN
S_S2_Ea_076_v1v9_749	RIB5PISOM-RXN
S_S2_Ea_076_v1v9_750	RIB5PISOM-RXN
S_S2_Ea_076_v1v9_751	RXN-1461
S_S2_Ea_076_v1v9_751	RXN-9985
S_S2_Ea_076_v1v9_752	RXN-1461
S_S2_Ea_076_v1v9_752	RXN-9985
S_S2_Ea_076_v1v9_753	RXN-1461
S_S2_Ea_076_v1v9_753	RXN-9985
S_S2_Ea_076_v1v9_754	TRE6PHYDRO-RXN
S_S2_Ea_076_v1v9_755	GLUCONATE-5-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_756	GLUCONATE-5-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_757	GLUCONATE-5-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_758	DEPHOSPHOCOAKIN-RXN
S_S2_Ea_076_v1v9_759	3.2.2.21-RXN
S_S2_Ea_076_v1v9_760	BTUR2-RXN
S_S2_Ea_076_v1v9_760	COBALADENOSYLTRANS-RXN
S_S2_Ea_076_v1v9_760	R344-RXN
S_S2_Ea_076_v1v9_761	BTUR2-RXN
S_S2_Ea_076_v1v9_761	COBALADENOSYLTRANS-RXN
S_S2_Ea_076_v1v9_761	R344-RXN
S_S2_Ea_076_v1v9_762	BTUR2-RXN
S_S2_Ea_076_v1v9_762	COBALADENOSYLTRANS-RXN
S_S2_Ea_076_v1v9_762	R344-RXN
S_S2_Ea_076_v1v9_763	L-LACTATE-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_764	L-LACTATE-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_765	L-LACTATE-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_766	RXN-13671
S_S2_Ea_076_v1v9_766	ACETALD-DEHYDROG-RXN
S_S2_Ea_076_v1v9_767	RXN-13671
S_S2_Ea_076_v1v9_767	ACETALD-DEHYDROG-RXN
S_S2_Ea_076_v1v9_768	RXN-13671
S_S2_Ea_076_v1v9_768	ACETALD-DEHYDROG-RXN
S_S2_Ea_076_v1v9_769	URIDINEKIN-RXN
S_S2_Ea_076_v1v9_769	CYTIKIN-RXN
S_S2_Ea_076_v1v9_769	URKI-RXN
S_S2_Ea_076_v1v9_769	CYTIDINEKIN-RXN
S_S2_Ea_076_v1v9_770	CARBAMATE-KINASE-RXN
S_S2_Ea_076_v1v9_771	3.1.26.11-RXN
S_S2_Ea_076_v1v9_772	3.1.26.11-RXN
S_S2_Ea_076_v1v9_773	KDPGALDOL-RXN
S_S2_Ea_076_v1v9_774	KDPGALDOL-RXN
S_S2_Ea_076_v1v9_775	KDPGALDOL-RXN
S_S2_Ea_076_v1v9_776	KDPGALDOL-RXN
S_S2_Ea_076_v1v9_777	DEOXYGLUCONOKIN-RXN
S_S2_Ea_076_v1v9_778	DEOXYGLUCONOKIN-RXN
S_S2_Ea_076_v1v9_782	RXN0-4641
S_S2_Ea_076_v1v9_783	RXN0-4641
S_S2_Ea_076_v1v9_784	PNKIN-RXN
S_S2_Ea_076_v1v9_784	PYRAMKIN-RXN
S_S2_Ea_076_v1v9_784	PYRIDOXKIN-RXN
S_S2_Ea_076_v1v9_785	PNKIN-RXN
S_S2_Ea_076_v1v9_785	PYRAMKIN-RXN
S_S2_Ea_076_v1v9_785	PYRIDOXKIN-RXN
S_S2_Ea_076_v1v9_786	MANNONDEHYDRAT-RXN
S_S2_Ea_076_v1v9_788	PHOSPHONOACETALDEHYDE-HYDROLASE-RXN
S_S2_Ea_076_v1v9_789	5.3.1.23-RXN
S_S2_Ea_076_v1v9_790	ACETYL-COA-CARBOXYLTRANSFER-RXN
S_S2_Ea_076_v1v9_790	RXN0-5055
S_S2_Ea_076_v1v9_791	ACETYL-COA-CARBOXYLTRANSFER-RXN
S_S2_Ea_076_v1v9_791	RXN0-5055
S_S2_Ea_076_v1v9_792	ACETYL-COA-CARBOXYLTRANSFER-RXN
S_S2_Ea_076_v1v9_792	RXN0-5055
S_S2_Ea_076_v1v9_793	2.3.1.128-RXN
S_S2_Ea_076_v1v9_794	2.3.1.128-RXN
S_S2_Ea_076_v1v9_795	RXN-15047
S_S2_Ea_076_v1v9_796	GLUC1PADENYLTRANS-RXN
S_S2_Ea_076_v1v9_797	GLUC1PADENYLTRANS-RXN
S_S2_Ea_076_v1v9_798	1.1.1.39-RXN
S_S2_Ea_076_v1v9_798	OXALODECARB-RXN
S_S2_Ea_076_v1v9_799	1.1.1.39-RXN
S_S2_Ea_076_v1v9_799	OXALODECARB-RXN
S_S2_Ea_076_v1v9_800	CYCLOMALTODEXTRINASE-RXN
S_S2_Ea_076_v1v9_801	CYCLOMALTODEXTRINASE-RXN
S_S2_Ea_076_v1v9_802	3.2.1.135-RXN
S_S2_Ea_076_v1v9_803	3.2.1.135-RXN
S_S2_Ea_076_v1v9_804	2-ENOATE-REDUCTASE-RXN
S_S2_Ea_076_v1v9_805	3.2.1.133-RXN
S_S2_Ea_076_v1v9_806	3.2.1.133-RXN
S_S2_Ea_076_v1v9_807	4-NITROPHENYLPHOSPHATASE-RXN
S_S2_Ea_076_v1v9_808	RXN-12473
S_S2_Ea_076_v1v9_813	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
S_S2_Ea_076_v1v9_814	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
S_S2_Ea_076_v1v9_815	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
S_S2_Ea_076_v1v9_816	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
S_S2_Ea_076_v1v9_818	UDP-NACMUR-ALA-LIG-RXN
S_S2_Ea_076_v1v9_819	NICOTINATEPRIBOSYLTRANS-RXN
S_S2_Ea_076_v1v9_826	MERCAPYSTRANS-RXN
S_S2_Ea_076_v1v9_827	RXN-14338
S_S2_Ea_076_v1v9_828	THIOSULFATE-SULFURTRANSFERASE-RXN
S_S2_Ea_076_v1v9_828	RXN0-6359
S_S2_Ea_076_v1v9_845	XANPRIBOSYLTRAN-RXN
S_S2_Ea_076_v1v9_846	3.2.1.70-RXN
S_S2_Ea_076_v1v9_847	RXN-12302
S_S2_Ea_076_v1v9_847	RXN-1824
S_S2_Ea_076_v1v9_848	2.7.9.3-RXN
S_S2_Ea_076_v1v9_849	5-METHYLTHIORIBOSE-KINASE-RXN
S_S2_Ea_076_v1v9_850	5.3.1.17-RXN
S_S2_Ea_076_v1v9_851	5.3.1.17-RXN
S_S2_Ea_076_v1v9_852	NQOR-RXN
S_S2_Ea_076_v1v9_852	RXN-12303
S_S2_Ea_076_v1v9_853	NQOR-RXN
S_S2_Ea_076_v1v9_853	RXN-12303
S_S2_Ea_076_v1v9_870	ABC-23-RXN
S_S2_Ea_076_v1v9_870	3.6.3.28-RXN
S_S2_Ea_076_v1v9_871	RXN-14064
S_S2_Ea_076_v1v9_871	CYCPHOSDIESTER-RXN
S_S2_Ea_076_v1v9_871	RXN-14091
S_S2_Ea_076_v1v9_871	RXN-14113
S_S2_Ea_076_v1v9_871	RXN-14112
S_S2_Ea_076_v1v9_872	RXN-14124
S_S2_Ea_076_v1v9_872	RXN-14126
S_S2_Ea_076_v1v9_872	3-NUCLEOTID-RXN
S_S2_Ea_076_v1v9_872	RXN-14090
S_S2_Ea_076_v1v9_872	RXN-14115
S_S2_Ea_076_v1v9_873	RXN-15275
S_S2_Ea_076_v1v9_873	3.4.17.14-RXN
S_S2_Ea_076_v1v9_874	2.9.1.1-RXN
S_S2_Ea_076_v1v9_875	2.9.1.1-RXN
S_S2_Ea_076_v1v9_876	2.9.1.1-RXN
S_S2_Ea_076_v1v9_877	TRANS-RXN-250
S_S2_Ea_076_v1v9_877	3.6.3.2-RXN
S_S2_Ea_076_v1v9_878	TRANS-RXN-250
S_S2_Ea_076_v1v9_878	3.6.3.2-RXN
S_S2_Ea_076_v1v9_879	3.6.3.29-RXN
S_S2_Ea_076_v1v9_879	ABC-19-RXN
S_S2_Ea_076_v1v9_896	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
S_S2_Ea_076_v1v9_897	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
S_S2_Ea_076_v1v9_898	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
S_S2_Ea_076_v1v9_899	DUTP-PYROP-RXN
S_S2_Ea_076_v1v9_902	FLAVONADPREDUCT-RXN
S_S2_Ea_076_v1v9_902	1.18.1.2-RXN
S_S2_Ea_076_v1v9_903	FLAVONADPREDUCT-RXN
S_S2_Ea_076_v1v9_903	1.18.1.2-RXN
S_S2_Ea_076_v1v9_904	GLYOHMETRANS-RXN
S_S2_Ea_076_v1v9_905	UDPNACETYLMURAMATEDEHYDROG-RXN
S_S2_Ea_076_v1v9_906	RXN-15138
S_S2_Ea_076_v1v9_906	2-HALOACID-DEHALOGENASE-RXN
S_S2_Ea_076_v1v9_907	RIBOSYLHOMOCYSTEINASE-RXN
S_S2_Ea_076_v1v9_908	RXN0-5260
S_S2_Ea_076_v1v9_908	RXN-15740
S_S2_Ea_076_v1v9_908	RXN-15745
S_S2_Ea_076_v1v9_909	RXN0-5260
S_S2_Ea_076_v1v9_909	RXN-15740
S_S2_Ea_076_v1v9_909	RXN-15745
S_S2_Ea_076_v1v9_910	PPENTOMUT-RXN
S_S2_Ea_076_v1v9_910	D-PPENTOMUT-RXN
S_S2_Ea_076_v1v9_911	GLU6PDEHYDROG-RXN
S_S2_Ea_076_v1v9_913	RXN-9952
S_S2_Ea_076_v1v9_914	RXN-9952
S_S2_Ea_076_v1v9_915	6.1.1.24-RXN
S_S2_Ea_076_v1v9_916	6.1.1.24-RXN
S_S2_Ea_076_v1v9_917	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN
S_S2_Ea_076_v1v9_918	BIOTIN-CARBOXYL-RXN
S_S2_Ea_076_v1v9_919	3.1.2.21-RXN
S_S2_Ea_076_v1v9_920	ASPARTATE-RACEMASE-RXN
S_S2_Ea_076_v1v9_921	ASPARTATE-RACEMASE-RXN
S_S2_Ea_076_v1v9_922	3.2.2.23-RXN
S_S2_Ea_076_v1v9_923	TRANSALDOL-RXN
S_S2_Ea_076_v1v9_924	TRANSALDOL-RXN
S_S2_Ea_076_v1v9_925	TRANSALDOL-RXN
S_S2_Ea_076_v1v9_930	CHOLOYLGLYCINE-HYDROLASE-RXN
S_S2_Ea_076_v1v9_931	CHOLOYLGLYCINE-HYDROLASE-RXN
S_S2_Ea_076_v1v9_932	RXN-12480
S_S2_Ea_076_v1v9_933	RXN-3341
S_S2_Ea_076_v1v9_934	RXN-3341
S_S2_Ea_076_v1v9_935	3.4.21.105-RXN
S_S2_Ea_076_v1v9_936	GLYCOLALDREDUCT-RXN
S_S2_Ea_076_v1v9_936	LACTALDREDUCT-RXN
S_S2_Ea_076_v1v9_936	RXN-8641
S_S2_Ea_076_v1v9_937	GLYCOLALDREDUCT-RXN
S_S2_Ea_076_v1v9_937	LACTALDREDUCT-RXN
S_S2_Ea_076_v1v9_937	RXN-8641
S_S2_Ea_076_v1v9_938	GLYCOLALDREDUCT-RXN
S_S2_Ea_076_v1v9_938	LACTALDREDUCT-RXN
S_S2_Ea_076_v1v9_938	RXN-8641
S_S2_Ea_076_v1v9_939	RXNN-404
S_S2_Ea_076_v1v9_939	AMIDASE-RXN
S_S2_Ea_076_v1v9_939	R311-RXN
S_S2_Ea_076_v1v9_939	RXN-14728
S_S2_Ea_076_v1v9_939	RXN-14727
S_S2_Ea_076_v1v9_939	GUANIDINOBUTANAMIDE-NH3-RXN
S_S2_Ea_076_v1v9_940	GKI-RXN
S_S2_Ea_076_v1v9_941	GKI-RXN
S_S2_Ea_076_v1v9_942	SORB6PDEHYDROG-RXN
S_S2_Ea_076_v1v9_943	SORB6PDEHYDROG-RXN
S_S2_Ea_076_v1v9_944	SORB6PDEHYDROG-RXN
S_S2_Ea_076_v1v9_945	RHAMNULPALDOL-RXN
S_S2_Ea_076_v1v9_946	RHAMNULPALDOL-RXN
S_S2_Ea_076_v1v9_947	RHAMNULPALDOL-RXN
S_S2_Ea_076_v1v9_948	RHAMNULPALDOL-RXN
S_S2_Ea_076_v1v9_949	RHAMNISOM-RXN
S_S2_Ea_076_v1v9_950	RXN0-5306
S_S2_Ea_076_v1v9_952	24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_953	OLEATE-HYDRATASE-RXN
S_S2_Ea_076_v1v9_954	ASPARAGHYD-RXN
S_S2_Ea_076_v1v9_955	ASPARAGHYD-RXN
S_S2_Ea_076_v1v9_956	GLYCDEH-RXN
S_S2_Ea_076_v1v9_957	GLYCDEH-RXN
S_S2_Ea_076_v1v9_958	PYROGLUTAMYL-PEPTIDASE-I-RXN
S_S2_Ea_076_v1v9_959	TRNA-S-TRANSFERASE-RXN
S_S2_Ea_076_v1v9_960	PEPCARBOXYKIN-RXN
S_S2_Ea_076_v1v9_961	RIBAZOLEPHOSPHAT-RXN
S_S2_Ea_076_v1v9_961	RXN-8770
S_S2_Ea_076_v1v9_962	RXN-13854
S_S2_Ea_076_v1v9_963	RXN-13854
S_S2_Ea_076_v1v9_964	RXN-14692
S_S2_Ea_076_v1v9_965	ASNSYNB-RXN
S_S2_Ea_076_v1v9_966	THRESYN-RXN
S_S2_Ea_076_v1v9_967	3.4.21.88-RXN
S_S2_Ea_076_v1v9_968	3.4.21.88-RXN
S_S2_Ea_076_v1v9_969	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_970	HISTPRATPHYD-RXN
S_S2_Ea_076_v1v9_971	F16BDEPHOS-RXN
S_S2_Ea_076_v1v9_972	PSERTRANSAMPYR-RXN
S_S2_Ea_076_v1v9_972	PSERTRANSAM-RXN
S_S2_Ea_076_v1v9_973	5.1.3.9-RXN
S_S2_Ea_076_v1v9_973	NANE-RXN
S_S2_Ea_076_v1v9_974	5.1.3.9-RXN
S_S2_Ea_076_v1v9_974	NANE-RXN
S_S2_Ea_076_v1v9_975	GLUTRACE-RXN
S_S2_Ea_076_v1v9_976	RXN0-6515
S_S2_Ea_076_v1v9_977	THIAMIN-PYROPHOSPHOKINASE-RXN
S_S2_Ea_076_v1v9_978	URA-PHOSPH-RXN
S_S2_Ea_076_v1v9_978	URPHOS-RXN
S_S2_Ea_076_v1v9_978	THYM-PHOSPH-RXN
S_S2_Ea_076_v1v9_979	URA-PHOSPH-RXN
S_S2_Ea_076_v1v9_979	URPHOS-RXN
S_S2_Ea_076_v1v9_979	THYM-PHOSPH-RXN
S_S2_Ea_076_v1v9_980	RXN-12472
S_S2_Ea_076_v1v9_982	GALACTURIDYLYLTRANS-RXN
S_S2_Ea_076_v1v9_983	GLYCERATE-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_985	RXN-9238
S_S2_Ea_076_v1v9_985	RXN-9231
S_S2_Ea_076_v1v9_985	RXN-15309
S_S2_Ea_076_v1v9_985	3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN
S_S2_Ea_076_v1v9_985	RXN-9223
S_S2_Ea_076_v1v9_986	GLYCOGENSYN-RXN
S_S2_Ea_076_v1v9_987	2.6.1.37-RXN
S_S2_Ea_076_v1v9_988	5.4.1.2-RXN
S_S2_Ea_076_v1v9_989	RXN-8768
S_S2_Ea_076_v1v9_990	TRNA-CYTIDYLYLTRANSFERASE-RXN
S_S2_Ea_076_v1v9_991	NADH-PEROXIDASE-RXN
S_S2_Ea_076_v1v9_992	HOMSUCTRAN-RXN
S_S2_Ea_076_v1v9_993	ARABISOM-RXN
S_S2_Ea_076_v1v9_994	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
S_S2_Ea_076_v1v9_995	RXN1G-3641
S_S2_Ea_076_v1v9_995	2.1.1.79-RXN
S_S2_Ea_076_v1v9_995	RXN1G-2544
S_S2_Ea_076_v1v9_995	RXN-7421
S_S2_Ea_076_v1v9_996	1PFRUCTPHOSN-RXN
S_S2_Ea_076_v1v9_997	1PFRUCTPHOSN-RXN
S_S2_Ea_076_v1v9_998	RXN-15619
S_S2_Ea_076_v1v9_999	RXN-8764
S_S2_Ea_076_v1v9_1000	RXN-8762
S_S2_Ea_076_v1v9_1001	2.1.1.133-RXN
S_S2_Ea_076_v1v9_1002	RXN-8763
S_S2_Ea_076_v1v9_1003	2.1.1.131-RXN
S_S2_Ea_076_v1v9_1004	1.3.1.54-RXN
S_S2_Ea_076_v1v9_1005	RXN-8765
S_S2_Ea_076_v1v9_1006	SUCCSEMIALDDEHYDROG-RXN
S_S2_Ea_076_v1v9_1007	RXN-14280
S_S2_Ea_076_v1v9_1007	ALDHDEHYDROG-RXN
S_S2_Ea_076_v1v9_1007	RXN-9758
S_S2_Ea_076_v1v9_1007	RXN-14225
S_S2_Ea_076_v1v9_1007	RXN-14224
S_S2_Ea_076_v1v9_1007	RXN-10089
S_S2_Ea_076_v1v9_1007	R222-RXN
S_S2_Ea_076_v1v9_1007	RXN-37
S_S2_Ea_076_v1v9_1007	RXN66-3
S_S2_Ea_076_v1v9_1007	RXN-15819
S_S2_Ea_076_v1v9_1007	RXN-15855
S_S2_Ea_076_v1v9_1007	RXN6666-5
S_S2_Ea_076_v1v9_1007	RXN-3443
S_S2_Ea_076_v1v9_1007	RXN-10780
S_S2_Ea_076_v1v9_1007	RXN-4142
S_S2_Ea_076_v1v9_1007	RXN-10912
S_S2_Ea_076_v1v9_1007	RXN-10917
S_S2_Ea_076_v1v9_1007	RXN-10715
S_S2_Ea_076_v1v9_1007	RXN66-479
S_S2_Ea_076_v1v9_1007	RXN66-472
S_S2_Ea_076_v1v9_1007	RXN66-476
S_S2_Ea_076_v1v9_1007	RXN-16654
S_S2_Ea_076_v1v9_1007	RXN-16655
S_S2_Ea_076_v1v9_1007	RXN-16656
S_S2_Ea_076_v1v9_1007	RXN-16653
S_S2_Ea_076_v1v9_1007	RXN-15822
S_S2_Ea_076_v1v9_1008	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_1009	RXN0-5293
S_S2_Ea_076_v1v9_1010	3.6.3.15-RXN
S_S2_Ea_076_v1v9_1011	RNA-DIRECTED-DNA-POLYMERASE-RXN
S_S2_Ea_076_v1v9_1012	RXN-11578
S_S2_Ea_076_v1v9_1013	RXN0-5216
S_S2_Ea_076_v1v9_1014	RXN-13036
S_S2_Ea_076_v1v9_1016	ACYLPHOSPHATASE-RXN
S_S2_Ea_076_v1v9_1017	ACETATEKIN-RXN
S_S2_Ea_076_v1v9_1018	ACETATEKIN-RXN
S_S2_Ea_076_v1v9_1037	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S2_Ea_076_v1v9_1038	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S2_Ea_076_v1v9_1039	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S2_Ea_076_v1v9_1040	TAGAKIN-RXN
S_S2_Ea_076_v1v9_1041	TAGAKIN-RXN
S_S2_Ea_076_v1v9_1042	TAGAKIN-RXN
S_S2_Ea_076_v1v9_1043	ARGININE-DEIMINASE-RXN
S_S2_Ea_076_v1v9_1044	RXN-13759
S_S2_Ea_076_v1v9_1045	RXN-13759
S_S2_Ea_076_v1v9_1046	RXN-13758
S_S2_Ea_076_v1v9_1047	RXN-13758
S_S2_Ea_076_v1v9_1048	NAG1P-URIDYLTRANS-RXN
S_S2_Ea_076_v1v9_1049	2.3.1.157-RXN
S_S2_Ea_076_v1v9_1050	2.1.1.74-RXN
S_S2_Ea_076_v1v9_1051	DIACYLGLYKIN-RXN
S_S2_Ea_076_v1v9_1052	DIACYLGLYKIN-RXN
S_S2_Ea_076_v1v9_1053	FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN
S_S2_Ea_076_v1v9_1054	FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN
S_S2_Ea_076_v1v9_1055	PHOSPHOKETOLASE-RXN
S_S2_Ea_076_v1v9_1056	PHOSPHOKETOLASE-RXN
S_S2_Ea_076_v1v9_1057	RXN-15513
S_S2_Ea_076_v1v9_1058	RXN-15513
S_S2_Ea_076_v1v9_1059	RXN-6380
S_S2_Ea_076_v1v9_1060	GLCNACPTRANS-RXN
S_S2_Ea_076_v1v9_1061	HOMOSERKIN-RXN
S_S2_Ea_076_v1v9_1062	3.6.3.4-RXN
S_S2_Ea_076_v1v9_1063	TETHYDPICSUCC-RXN
S_S2_Ea_076_v1v9_1064	6.3.1.12-RXN
S_S2_Ea_076_v1v9_1064	RXN-11344
S_S2_Ea_076_v1v9_1064	RXN-11342
S_S2_Ea_076_v1v9_1065	TAGAALDOL-RXN
S_S2_Ea_076_v1v9_1066	TAGAALDOL-RXN
S_S2_Ea_076_v1v9_1067	TAGAALDOL-RXN
S_S2_Ea_076_v1v9_1068	TAGAALDOL-RXN
S_S2_Ea_076_v1v9_1069	TAGAALDOL-RXN
S_S2_Ea_076_v1v9_1070	RXN-11573
S_S2_Ea_076_v1v9_1071	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
S_S2_Ea_076_v1v9_1072	IPPISOM-RXN
S_S2_Ea_076_v1v9_1073	LYSYLTRANSFERASE-RXN
S_S2_Ea_076_v1v9_1074	LYSYLTRANSFERASE-RXN
S_S2_Ea_076_v1v9_1075	RXN-11843
S_S2_Ea_076_v1v9_1076	RXN-11843
S_S2_Ea_076_v1v9_1077	RXN-11842
S_S2_Ea_076_v1v9_1078	RXN-11842
S_S2_Ea_076_v1v9_1079	RXN-9929
S_S2_Ea_076_v1v9_1080	6.1.1.13-RXN
S_S2_Ea_076_v1v9_1081	6.1.1.13-RXN
S_S2_Ea_076_v1v9_1082	GLUTATHIONE-PEROXIDASE-RXN
S_S2_Ea_076_v1v9_1083	CATECHOL-2-3-DIOXYGENASE-RXN
S_S2_Ea_076_v1v9_1083	CATECHOL-23-DIOXYGENASE-RXN
S_S2_Ea_076_v1v9_1083	RXN-11219
S_S2_Ea_076_v1v9_1083	RXN-11218
S_S2_Ea_076_v1v9_1083	RXN-13704
S_S2_Ea_076_v1v9_1084	CATECHOL-2-3-DIOXYGENASE-RXN
S_S2_Ea_076_v1v9_1084	CATECHOL-23-DIOXYGENASE-RXN
S_S2_Ea_076_v1v9_1084	RXN-11219
S_S2_Ea_076_v1v9_1084	RXN-11218
S_S2_Ea_076_v1v9_1084	RXN-13704
S_S2_Ea_076_v1v9_1085	4.1.2.29-RXN
S_S2_Ea_076_v1v9_1086	6-PHOSPHO-BETA-GALACTOSIDASE-RXN
S_S2_Ea_076_v1v9_1086	LACTOSE6P-HYDROXY-RXN
S_S2_Ea_076_v1v9_1088	RXN0-7020
