S_S5_Ea_103_v1v9_1	NADH-DEHYDROG-A-RXN
S_S5_Ea_103_v1v9_657	INOPHOSPHOR-RXN
S_S5_Ea_103_v1v9_657	PNP-RXN
S_S5_Ea_103_v1v9_657	DEOXYGUANPHOSPHOR-RXN
S_S5_Ea_103_v1v9_657	ADENPHOSPHOR-RXN
S_S5_Ea_103_v1v9_657	DEOXYINOPHOSPHOR-RXN
S_S5_Ea_103_v1v9_657	RXN0-5199
S_S5_Ea_103_v1v9_658	DEOXYADENPHOSPHOR-RXN
S_S5_Ea_103_v1v9_658	RXN-7001
S_S5_Ea_103_v1v9_658	RXN-14029
S_S5_Ea_103_v1v9_658	XANTHOSINEPHOSPHORY-RXN
S_S5_Ea_103_v1v9_658	RXN-11715
S_S5_Ea_103_v1v9_658	RXN-11743
S_S5_Ea_103_v1v9_658	INOPHOSPHOR-RXN
S_S5_Ea_103_v1v9_658	PNP-RXN
S_S5_Ea_103_v1v9_658	DEOXYGUANPHOSPHOR-RXN
S_S5_Ea_103_v1v9_658	ADENPHOSPHOR-RXN
S_S5_Ea_103_v1v9_658	DEOXYINOPHOSPHOR-RXN
S_S5_Ea_103_v1v9_658	RXN0-5199
S_S5_Ea_103_v1v9_659	DEOXYADENPHOSPHOR-RXN
S_S5_Ea_103_v1v9_659	RXN-7001
S_S5_Ea_103_v1v9_659	RXN-14029
S_S5_Ea_103_v1v9_659	XANTHOSINEPHOSPHORY-RXN
S_S5_Ea_103_v1v9_659	RXN-11715
S_S5_Ea_103_v1v9_659	RXN-11743
S_S5_Ea_103_v1v9_659	INOPHOSPHOR-RXN
S_S5_Ea_103_v1v9_659	PNP-RXN
S_S5_Ea_103_v1v9_659	DEOXYGUANPHOSPHOR-RXN
S_S5_Ea_103_v1v9_659	ADENPHOSPHOR-RXN
S_S5_Ea_103_v1v9_659	DEOXYINOPHOSPHOR-RXN
S_S5_Ea_103_v1v9_659	RXN0-5199
S_S5_Ea_103_v1v9_660	DEOXYRIBOSE-P-ALD-RXN
S_S5_Ea_103_v1v9_661	DEOXYRIBOSE-P-ALD-RXN
S_S5_Ea_103_v1v9_662	DEOXYRIBOSE-P-ALD-RXN
S_S5_Ea_103_v1v9_663	DEOXYRIBOSE-P-ALD-RXN
S_S5_Ea_103_v1v9_664	FUCPALDOL-RXN
S_S5_Ea_103_v1v9_665	FUCPALDOL-RXN
S_S5_Ea_103_v1v9_666	RXN-11146
S_S5_Ea_103_v1v9_667	RXN-11146
S_S5_Ea_103_v1v9_668	RXN-11146
S_S5_Ea_103_v1v9_669	RXN-11146
S_S5_Ea_103_v1v9_670	RXN-11146
S_S5_Ea_103_v1v9_671	RXN-11146
S_S5_Ea_103_v1v9_672	3.2.1.10-RXN
S_S5_Ea_103_v1v9_673	PURINE-NUCLEOSIDASE-RXN
S_S5_Ea_103_v1v9_673	RXN0-363
S_S5_Ea_103_v1v9_673	RXN0-366
S_S5_Ea_103_v1v9_674	PURINE-NUCLEOSIDASE-RXN
S_S5_Ea_103_v1v9_674	RXN0-363
S_S5_Ea_103_v1v9_674	RXN0-366
S_S5_Ea_103_v1v9_675	PURINE-NUCLEOSIDASE-RXN
S_S5_Ea_103_v1v9_675	RXN0-363
S_S5_Ea_103_v1v9_675	RXN0-366
S_S5_Ea_103_v1v9_676	GDPPYPHOSKIN-RXN
S_S5_Ea_103_v1v9_676	GTPPYPHOSKIN-RXN
S_S5_Ea_103_v1v9_677	GDPPYPHOSKIN-RXN
S_S5_Ea_103_v1v9_677	GTPPYPHOSKIN-RXN
S_S5_Ea_103_v1v9_678	GDPPYPHOSKIN-RXN
S_S5_Ea_103_v1v9_678	GTPPYPHOSKIN-RXN
S_S5_Ea_103_v1v9_679	6PGLUCONOLACT-RXN
S_S5_Ea_103_v1v9_680	2.7.1.121-RXN
S_S5_Ea_103_v1v9_681	2.7.1.121-RXN
S_S5_Ea_103_v1v9_682	2.7.1.121-RXN
S_S5_Ea_103_v1v9_683	2.7.1.121-RXN
S_S5_Ea_103_v1v9_684	2.7.1.121-RXN
S_S5_Ea_103_v1v9_685	2.7.1.121-RXN
S_S5_Ea_103_v1v9_686	2.7.1.121-RXN
S_S5_Ea_103_v1v9_687	2.7.1.121-RXN
S_S5_Ea_103_v1v9_688	2.7.1.121-RXN
S_S5_Ea_103_v1v9_689	SUCCDIAMINOPIMDESUCC-RXN
S_S5_Ea_103_v1v9_690	3.2.1.37-RXN
S_S5_Ea_103_v1v9_691	3.2.1.37-RXN
S_S5_Ea_103_v1v9_692	RXN-12174
S_S5_Ea_103_v1v9_693	SIROHEME-FERROCHELAT-RXN
S_S5_Ea_103_v1v9_694	SIROHEME-FERROCHELAT-RXN
S_S5_Ea_103_v1v9_695	DIMETHUROPORDEHYDROG-RXN
S_S5_Ea_103_v1v9_696	RXN-15127
S_S5_Ea_103_v1v9_697	QUERCITRINASE-RXN
S_S5_Ea_103_v1v9_697	RXN-16250
S_S5_Ea_103_v1v9_697	RXN-14574
S_S5_Ea_103_v1v9_697	RXN-13788
S_S5_Ea_103_v1v9_697	RXN-16249
S_S5_Ea_103_v1v9_697	RXN-16248
S_S5_Ea_103_v1v9_697	3.2.1.40-RXN
S_S5_Ea_103_v1v9_698	QUERCITRINASE-RXN
S_S5_Ea_103_v1v9_698	RXN-16250
S_S5_Ea_103_v1v9_698	RXN-14574
S_S5_Ea_103_v1v9_698	RXN-13788
S_S5_Ea_103_v1v9_698	RXN-16249
S_S5_Ea_103_v1v9_698	RXN-16248
S_S5_Ea_103_v1v9_698	3.2.1.40-RXN
S_S5_Ea_103_v1v9_699	3.4.13.9-RXN
S_S5_Ea_103_v1v9_700	3.4.13.9-RXN
S_S5_Ea_103_v1v9_701	3.4.13.9-RXN
S_S5_Ea_103_v1v9_702	OROTATE-REDUCTASE-NADH-RXN
S_S5_Ea_103_v1v9_703	DTDPDEHYDRHAMEPIM-RXN
S_S5_Ea_103_v1v9_704	BETA-PHOSPHOGLUCOMUTASE-RXN
S_S5_Ea_103_v1v9_705	BETA-PHOSPHOGLUCOMUTASE-RXN
S_S5_Ea_103_v1v9_706	BETA-PHOSPHOGLUCOMUTASE-RXN
S_S5_Ea_103_v1v9_707	ABC-24-RXN
S_S5_Ea_103_v1v9_707	3.6.3.31-RXN
S_S5_Ea_103_v1v9_707	ABC-25-RXN
S_S5_Ea_103_v1v9_712	RXN0-2605
S_S5_Ea_103_v1v9_713	RXN-7644
S_S5_Ea_103_v1v9_713	L-IDITOL-2-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_714	L-GLN-FRUCT-6-P-AMINOTRANS-RXN
S_S5_Ea_103_v1v9_715	3.6.3.3-RXN
S_S5_Ea_103_v1v9_716	3.6.3.3-RXN
S_S5_Ea_103_v1v9_717	3.6.3.3-RXN
S_S5_Ea_103_v1v9_718	ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN
S_S5_Ea_103_v1v9_719	ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN
S_S5_Ea_103_v1v9_720	CYTIDEAM2-RXN
S_S5_Ea_103_v1v9_720	CYTIDEAM-RXN
S_S5_Ea_103_v1v9_721	RHAMNULOKIN-RXN
S_S5_Ea_103_v1v9_722	RHAMNULOKIN-RXN
S_S5_Ea_103_v1v9_723	RXN0-5205
S_S5_Ea_103_v1v9_724	RXN0-5205
S_S5_Ea_103_v1v9_725	RXN0-5205
S_S5_Ea_103_v1v9_726	RIBULPEPIM-RXN
S_S5_Ea_103_v1v9_727	RIBULPEPIM-RXN
S_S5_Ea_103_v1v9_728	RIBULPEPIM-RXN
S_S5_Ea_103_v1v9_729	RIBULPEPIM-RXN
S_S5_Ea_103_v1v9_730	RIBULPEPIM-RXN
S_S5_Ea_103_v1v9_731	GLYCEROL-KIN-RXN
S_S5_Ea_103_v1v9_732	5.4.2.10-RXN
S_S5_Ea_103_v1v9_733	3.6.3.40-RXN
S_S5_Ea_103_v1v9_734	PHOSMANMUT-RXN
S_S5_Ea_103_v1v9_735	ADENINE-DEAMINASE-RXN
S_S5_Ea_103_v1v9_736	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
S_S5_Ea_103_v1v9_737	3.4.21.107-RXN
S_S5_Ea_103_v1v9_738	RIB5PISOM-RXN
S_S5_Ea_103_v1v9_739	RIB5PISOM-RXN
S_S5_Ea_103_v1v9_740	RIB5PISOM-RXN
S_S5_Ea_103_v1v9_741	RXN-1461
S_S5_Ea_103_v1v9_741	RXN-9985
S_S5_Ea_103_v1v9_742	TRE6PHYDRO-RXN
S_S5_Ea_103_v1v9_743	GLUCONATE-5-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_744	GLUCONATE-5-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_745	GLUCONATE-5-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_746	DEPHOSPHOCOAKIN-RXN
S_S5_Ea_103_v1v9_747	3.2.2.21-RXN
S_S5_Ea_103_v1v9_748	BTUR2-RXN
S_S5_Ea_103_v1v9_748	COBALADENOSYLTRANS-RXN
S_S5_Ea_103_v1v9_748	R344-RXN
S_S5_Ea_103_v1v9_749	BTUR2-RXN
S_S5_Ea_103_v1v9_749	COBALADENOSYLTRANS-RXN
S_S5_Ea_103_v1v9_749	R344-RXN
S_S5_Ea_103_v1v9_750	BTUR2-RXN
S_S5_Ea_103_v1v9_750	COBALADENOSYLTRANS-RXN
S_S5_Ea_103_v1v9_750	R344-RXN
S_S5_Ea_103_v1v9_751	L-LACTATE-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_752	L-LACTATE-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_753	L-LACTATE-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_754	RXN-13671
S_S5_Ea_103_v1v9_754	ACETALD-DEHYDROG-RXN
S_S5_Ea_103_v1v9_755	RXN-13671
S_S5_Ea_103_v1v9_755	ACETALD-DEHYDROG-RXN
S_S5_Ea_103_v1v9_756	RXN-13671
S_S5_Ea_103_v1v9_756	ACETALD-DEHYDROG-RXN
S_S5_Ea_103_v1v9_757	URIDINEKIN-RXN
S_S5_Ea_103_v1v9_757	CYTIKIN-RXN
S_S5_Ea_103_v1v9_757	URKI-RXN
S_S5_Ea_103_v1v9_757	CYTIDINEKIN-RXN
S_S5_Ea_103_v1v9_758	CARBAMATE-KINASE-RXN
S_S5_Ea_103_v1v9_759	3.1.26.11-RXN
S_S5_Ea_103_v1v9_760	3.1.26.11-RXN
S_S5_Ea_103_v1v9_761	KDPGALDOL-RXN
S_S5_Ea_103_v1v9_762	KDPGALDOL-RXN
S_S5_Ea_103_v1v9_763	KDPGALDOL-RXN
S_S5_Ea_103_v1v9_764	DEOXYGLUCONOKIN-RXN
S_S5_Ea_103_v1v9_765	DEOXYGLUCONOKIN-RXN
S_S5_Ea_103_v1v9_769	RXN0-4641
S_S5_Ea_103_v1v9_770	RXN0-4641
S_S5_Ea_103_v1v9_771	PNKIN-RXN
S_S5_Ea_103_v1v9_771	PYRAMKIN-RXN
S_S5_Ea_103_v1v9_771	PYRIDOXKIN-RXN
S_S5_Ea_103_v1v9_772	PNKIN-RXN
S_S5_Ea_103_v1v9_772	PYRAMKIN-RXN
S_S5_Ea_103_v1v9_772	PYRIDOXKIN-RXN
S_S5_Ea_103_v1v9_773	MANNONDEHYDRAT-RXN
S_S5_Ea_103_v1v9_775	PHOSPHONOACETALDEHYDE-HYDROLASE-RXN
S_S5_Ea_103_v1v9_776	5.3.1.23-RXN
S_S5_Ea_103_v1v9_777	ACETYL-COA-CARBOXYLTRANSFER-RXN
S_S5_Ea_103_v1v9_777	RXN0-5055
S_S5_Ea_103_v1v9_778	ACETYL-COA-CARBOXYLTRANSFER-RXN
S_S5_Ea_103_v1v9_778	RXN0-5055
S_S5_Ea_103_v1v9_779	ACETYL-COA-CARBOXYLTRANSFER-RXN
S_S5_Ea_103_v1v9_779	RXN0-5055
S_S5_Ea_103_v1v9_780	2.3.1.128-RXN
S_S5_Ea_103_v1v9_781	2.3.1.128-RXN
S_S5_Ea_103_v1v9_782	RXN-15047
S_S5_Ea_103_v1v9_783	GLUC1PADENYLTRANS-RXN
S_S5_Ea_103_v1v9_784	GLUC1PADENYLTRANS-RXN
S_S5_Ea_103_v1v9_785	1.1.1.39-RXN
S_S5_Ea_103_v1v9_785	OXALODECARB-RXN
S_S5_Ea_103_v1v9_786	1.1.1.39-RXN
S_S5_Ea_103_v1v9_786	OXALODECARB-RXN
S_S5_Ea_103_v1v9_787	CYCLOMALTODEXTRINASE-RXN
S_S5_Ea_103_v1v9_788	CYCLOMALTODEXTRINASE-RXN
S_S5_Ea_103_v1v9_789	3.2.1.135-RXN
S_S5_Ea_103_v1v9_790	3.2.1.135-RXN
S_S5_Ea_103_v1v9_791	2-ENOATE-REDUCTASE-RXN
S_S5_Ea_103_v1v9_792	3.2.1.133-RXN
S_S5_Ea_103_v1v9_793	3.2.1.133-RXN
S_S5_Ea_103_v1v9_794	4-NITROPHENYLPHOSPHATASE-RXN
S_S5_Ea_103_v1v9_795	RXN-12473
S_S5_Ea_103_v1v9_800	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_801	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_802	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_803	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_805	UDP-NACMUR-ALA-LIG-RXN
S_S5_Ea_103_v1v9_806	NICOTINATEPRIBOSYLTRANS-RXN
S_S5_Ea_103_v1v9_813	MERCAPYSTRANS-RXN
S_S5_Ea_103_v1v9_814	RXN-14338
S_S5_Ea_103_v1v9_815	THIOSULFATE-SULFURTRANSFERASE-RXN
S_S5_Ea_103_v1v9_815	RXN0-6359
S_S5_Ea_103_v1v9_830	XANPRIBOSYLTRAN-RXN
S_S5_Ea_103_v1v9_831	3.2.1.70-RXN
S_S5_Ea_103_v1v9_832	RXN-12302
S_S5_Ea_103_v1v9_832	RXN-1824
S_S5_Ea_103_v1v9_833	2.7.9.3-RXN
S_S5_Ea_103_v1v9_834	5-METHYLTHIORIBOSE-KINASE-RXN
S_S5_Ea_103_v1v9_835	5.3.1.17-RXN
S_S5_Ea_103_v1v9_836	5.3.1.17-RXN
S_S5_Ea_103_v1v9_837	NQOR-RXN
S_S5_Ea_103_v1v9_837	RXN-12303
S_S5_Ea_103_v1v9_838	NQOR-RXN
S_S5_Ea_103_v1v9_838	RXN-12303
S_S5_Ea_103_v1v9_853	ABC-23-RXN
S_S5_Ea_103_v1v9_853	3.6.3.28-RXN
S_S5_Ea_103_v1v9_854	RXN-14064
S_S5_Ea_103_v1v9_854	CYCPHOSDIESTER-RXN
S_S5_Ea_103_v1v9_854	RXN-14091
S_S5_Ea_103_v1v9_854	RXN-14113
S_S5_Ea_103_v1v9_854	RXN-14112
S_S5_Ea_103_v1v9_855	RXN-14124
S_S5_Ea_103_v1v9_855	RXN-14126
S_S5_Ea_103_v1v9_855	3-NUCLEOTID-RXN
S_S5_Ea_103_v1v9_855	RXN-14090
S_S5_Ea_103_v1v9_855	RXN-14115
S_S5_Ea_103_v1v9_856	RXN-15275
S_S5_Ea_103_v1v9_856	3.4.17.14-RXN
S_S5_Ea_103_v1v9_857	2.9.1.1-RXN
S_S5_Ea_103_v1v9_858	2.9.1.1-RXN
S_S5_Ea_103_v1v9_859	TRANS-RXN-250
S_S5_Ea_103_v1v9_859	3.6.3.2-RXN
S_S5_Ea_103_v1v9_860	TRANS-RXN-250
S_S5_Ea_103_v1v9_860	3.6.3.2-RXN
S_S5_Ea_103_v1v9_861	3.6.3.29-RXN
S_S5_Ea_103_v1v9_861	ABC-19-RXN
S_S5_Ea_103_v1v9_875	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
S_S5_Ea_103_v1v9_876	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
S_S5_Ea_103_v1v9_877	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
S_S5_Ea_103_v1v9_878	DUTP-PYROP-RXN
S_S5_Ea_103_v1v9_881	FLAVONADPREDUCT-RXN
S_S5_Ea_103_v1v9_881	1.18.1.2-RXN
S_S5_Ea_103_v1v9_882	FLAVONADPREDUCT-RXN
S_S5_Ea_103_v1v9_882	1.18.1.2-RXN
S_S5_Ea_103_v1v9_883	GLYOHMETRANS-RXN
S_S5_Ea_103_v1v9_884	UDPNACETYLMURAMATEDEHYDROG-RXN
S_S5_Ea_103_v1v9_885	RXN-15138
S_S5_Ea_103_v1v9_885	2-HALOACID-DEHALOGENASE-RXN
S_S5_Ea_103_v1v9_886	RIBOSYLHOMOCYSTEINASE-RXN
S_S5_Ea_103_v1v9_887	RXN0-5260
S_S5_Ea_103_v1v9_887	RXN-15740
S_S5_Ea_103_v1v9_887	RXN-15745
S_S5_Ea_103_v1v9_888	RXN0-5260
S_S5_Ea_103_v1v9_888	RXN-15740
S_S5_Ea_103_v1v9_888	RXN-15745
S_S5_Ea_103_v1v9_889	PPENTOMUT-RXN
S_S5_Ea_103_v1v9_889	D-PPENTOMUT-RXN
S_S5_Ea_103_v1v9_890	GLU6PDEHYDROG-RXN
S_S5_Ea_103_v1v9_892	RXN-9952
S_S5_Ea_103_v1v9_893	RXN-9952
S_S5_Ea_103_v1v9_894	6.1.1.24-RXN
S_S5_Ea_103_v1v9_895	6.1.1.24-RXN
S_S5_Ea_103_v1v9_896	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN
S_S5_Ea_103_v1v9_897	BIOTIN-CARBOXYL-RXN
S_S5_Ea_103_v1v9_898	3.1.2.21-RXN
S_S5_Ea_103_v1v9_899	ASPARTATE-RACEMASE-RXN
S_S5_Ea_103_v1v9_900	ASPARTATE-RACEMASE-RXN
S_S5_Ea_103_v1v9_901	3.2.2.23-RXN
S_S5_Ea_103_v1v9_902	TRANSALDOL-RXN
S_S5_Ea_103_v1v9_903	TRANSALDOL-RXN
S_S5_Ea_103_v1v9_908	CHOLOYLGLYCINE-HYDROLASE-RXN
S_S5_Ea_103_v1v9_909	CHOLOYLGLYCINE-HYDROLASE-RXN
S_S5_Ea_103_v1v9_910	RXN-12480
S_S5_Ea_103_v1v9_911	RXN-3341
S_S5_Ea_103_v1v9_912	RXN-3341
S_S5_Ea_103_v1v9_913	3.4.21.105-RXN
S_S5_Ea_103_v1v9_914	GLYCOLALDREDUCT-RXN
S_S5_Ea_103_v1v9_914	LACTALDREDUCT-RXN
S_S5_Ea_103_v1v9_914	RXN-8641
S_S5_Ea_103_v1v9_915	GLYCOLALDREDUCT-RXN
S_S5_Ea_103_v1v9_915	LACTALDREDUCT-RXN
S_S5_Ea_103_v1v9_915	RXN-8641
S_S5_Ea_103_v1v9_916	RXNN-404
S_S5_Ea_103_v1v9_916	AMIDASE-RXN
S_S5_Ea_103_v1v9_916	R311-RXN
S_S5_Ea_103_v1v9_916	RXN-14728
S_S5_Ea_103_v1v9_916	RXN-14727
S_S5_Ea_103_v1v9_916	GUANIDINOBUTANAMIDE-NH3-RXN
S_S5_Ea_103_v1v9_917	GKI-RXN
S_S5_Ea_103_v1v9_918	GKI-RXN
S_S5_Ea_103_v1v9_919	SORB6PDEHYDROG-RXN
S_S5_Ea_103_v1v9_920	SORB6PDEHYDROG-RXN
S_S5_Ea_103_v1v9_921	SORB6PDEHYDROG-RXN
S_S5_Ea_103_v1v9_922	RHAMNULPALDOL-RXN
S_S5_Ea_103_v1v9_923	RHAMNULPALDOL-RXN
S_S5_Ea_103_v1v9_924	RHAMNULPALDOL-RXN
S_S5_Ea_103_v1v9_925	RHAMNISOM-RXN
S_S5_Ea_103_v1v9_926	RXN0-5306
S_S5_Ea_103_v1v9_928	24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_929	OLEATE-HYDRATASE-RXN
S_S5_Ea_103_v1v9_930	ASPARAGHYD-RXN
S_S5_Ea_103_v1v9_931	ASPARAGHYD-RXN
S_S5_Ea_103_v1v9_932	GLYCDEH-RXN
S_S5_Ea_103_v1v9_933	GLYCDEH-RXN
S_S5_Ea_103_v1v9_934	GLYCDEH-RXN
S_S5_Ea_103_v1v9_935	PYROGLUTAMYL-PEPTIDASE-I-RXN
S_S5_Ea_103_v1v9_936	TRNA-S-TRANSFERASE-RXN
S_S5_Ea_103_v1v9_937	PEPCARBOXYKIN-RXN
S_S5_Ea_103_v1v9_938	RIBAZOLEPHOSPHAT-RXN
S_S5_Ea_103_v1v9_938	RXN-8770
S_S5_Ea_103_v1v9_939	RXN-13854
S_S5_Ea_103_v1v9_940	RXN-13854
S_S5_Ea_103_v1v9_941	RXN-13854
S_S5_Ea_103_v1v9_942	RXN-14692
S_S5_Ea_103_v1v9_943	ASNSYNB-RXN
S_S5_Ea_103_v1v9_944	THRESYN-RXN
S_S5_Ea_103_v1v9_945	3.4.21.88-RXN
S_S5_Ea_103_v1v9_946	3.4.21.88-RXN
S_S5_Ea_103_v1v9_947	3.4.21.88-RXN
S_S5_Ea_103_v1v9_948	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_949	HISTPRATPHYD-RXN
S_S5_Ea_103_v1v9_950	F16BDEPHOS-RXN
S_S5_Ea_103_v1v9_951	PSERTRANSAMPYR-RXN
S_S5_Ea_103_v1v9_951	PSERTRANSAM-RXN
S_S5_Ea_103_v1v9_952	5.1.3.9-RXN
S_S5_Ea_103_v1v9_952	NANE-RXN
S_S5_Ea_103_v1v9_953	5.1.3.9-RXN
S_S5_Ea_103_v1v9_953	NANE-RXN
S_S5_Ea_103_v1v9_954	GLUTRACE-RXN
S_S5_Ea_103_v1v9_955	RXN0-6515
S_S5_Ea_103_v1v9_956	THIAMIN-PYROPHOSPHOKINASE-RXN
S_S5_Ea_103_v1v9_957	URA-PHOSPH-RXN
S_S5_Ea_103_v1v9_957	URPHOS-RXN
S_S5_Ea_103_v1v9_957	THYM-PHOSPH-RXN
S_S5_Ea_103_v1v9_958	URA-PHOSPH-RXN
S_S5_Ea_103_v1v9_958	URPHOS-RXN
S_S5_Ea_103_v1v9_958	THYM-PHOSPH-RXN
S_S5_Ea_103_v1v9_959	RXN-12472
S_S5_Ea_103_v1v9_961	GALACTURIDYLYLTRANS-RXN
S_S5_Ea_103_v1v9_962	GLYCERATE-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_964	RXN-9238
S_S5_Ea_103_v1v9_964	RXN-9231
S_S5_Ea_103_v1v9_964	RXN-15309
S_S5_Ea_103_v1v9_964	3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN
S_S5_Ea_103_v1v9_964	RXN-9223
S_S5_Ea_103_v1v9_965	GLYCOGENSYN-RXN
S_S5_Ea_103_v1v9_966	2.6.1.37-RXN
S_S5_Ea_103_v1v9_967	5.4.1.2-RXN
S_S5_Ea_103_v1v9_968	RXN-8768
S_S5_Ea_103_v1v9_969	TRNA-CYTIDYLYLTRANSFERASE-RXN
S_S5_Ea_103_v1v9_970	NADH-PEROXIDASE-RXN
S_S5_Ea_103_v1v9_971	HOMSUCTRAN-RXN
S_S5_Ea_103_v1v9_972	ARABISOM-RXN
S_S5_Ea_103_v1v9_973	2.1.1.151-RXN
S_S5_Ea_103_v1v9_973	RXN-8760
S_S5_Ea_103_v1v9_974	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
S_S5_Ea_103_v1v9_975	RXN1G-3641
S_S5_Ea_103_v1v9_975	2.1.1.79-RXN
S_S5_Ea_103_v1v9_975	RXN1G-2544
S_S5_Ea_103_v1v9_975	RXN-7421
S_S5_Ea_103_v1v9_976	1PFRUCTPHOSN-RXN
S_S5_Ea_103_v1v9_977	1PFRUCTPHOSN-RXN
S_S5_Ea_103_v1v9_978	RXN-15619
S_S5_Ea_103_v1v9_979	RXN-8764
S_S5_Ea_103_v1v9_980	2.1.1.130-RXN
S_S5_Ea_103_v1v9_981	RXN-8762
S_S5_Ea_103_v1v9_982	2.1.1.133-RXN
S_S5_Ea_103_v1v9_983	RXN-8763
S_S5_Ea_103_v1v9_984	2.1.1.131-RXN
S_S5_Ea_103_v1v9_985	1.3.1.54-RXN
S_S5_Ea_103_v1v9_986	RXN-8765
S_S5_Ea_103_v1v9_987	SUCCSEMIALDDEHYDROG-RXN
S_S5_Ea_103_v1v9_988	RXN-14280
S_S5_Ea_103_v1v9_988	ALDHDEHYDROG-RXN
S_S5_Ea_103_v1v9_988	RXN-9758
S_S5_Ea_103_v1v9_988	RXN-14225
S_S5_Ea_103_v1v9_988	RXN-14224
S_S5_Ea_103_v1v9_988	RXN-10089
S_S5_Ea_103_v1v9_988	R222-RXN
S_S5_Ea_103_v1v9_988	RXN-37
S_S5_Ea_103_v1v9_988	RXN66-3
S_S5_Ea_103_v1v9_988	RXN-15819
S_S5_Ea_103_v1v9_988	RXN-15855
S_S5_Ea_103_v1v9_988	RXN6666-5
S_S5_Ea_103_v1v9_988	RXN-3443
S_S5_Ea_103_v1v9_988	RXN-10780
S_S5_Ea_103_v1v9_988	RXN-4142
S_S5_Ea_103_v1v9_988	RXN-10912
S_S5_Ea_103_v1v9_988	RXN-10917
S_S5_Ea_103_v1v9_988	RXN-10715
S_S5_Ea_103_v1v9_988	RXN66-479
S_S5_Ea_103_v1v9_988	RXN66-472
S_S5_Ea_103_v1v9_988	RXN66-476
S_S5_Ea_103_v1v9_988	RXN-16654
S_S5_Ea_103_v1v9_988	RXN-16655
S_S5_Ea_103_v1v9_988	RXN-16656
S_S5_Ea_103_v1v9_988	RXN-16653
S_S5_Ea_103_v1v9_988	RXN-15822
S_S5_Ea_103_v1v9_989	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_990	RXN0-5293
S_S5_Ea_103_v1v9_991	3.6.3.15-RXN
S_S5_Ea_103_v1v9_992	RXN-11578
S_S5_Ea_103_v1v9_993	RXN0-5216
S_S5_Ea_103_v1v9_994	RXN-13036
S_S5_Ea_103_v1v9_996	ACYLPHOSPHATASE-RXN
S_S5_Ea_103_v1v9_997	ACETATEKIN-RXN
S_S5_Ea_103_v1v9_998	ACETATEKIN-RXN
S_S5_Ea_103_v1v9_1015	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S5_Ea_103_v1v9_1016	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S5_Ea_103_v1v9_1017	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
S_S5_Ea_103_v1v9_1018	TAGAKIN-RXN
S_S5_Ea_103_v1v9_1019	TAGAKIN-RXN
S_S5_Ea_103_v1v9_1020	TAGAKIN-RXN
S_S5_Ea_103_v1v9_1021	ARGININE-DEIMINASE-RXN
S_S5_Ea_103_v1v9_1022	RXN-13759
S_S5_Ea_103_v1v9_1023	RXN-13759
S_S5_Ea_103_v1v9_1024	RXN-13758
S_S5_Ea_103_v1v9_1025	RXN-13758
S_S5_Ea_103_v1v9_1026	NAG1P-URIDYLTRANS-RXN
S_S5_Ea_103_v1v9_1027	2.3.1.157-RXN
S_S5_Ea_103_v1v9_1028	2.1.1.74-RXN
S_S5_Ea_103_v1v9_1029	DIACYLGLYKIN-RXN
S_S5_Ea_103_v1v9_1030	DIACYLGLYKIN-RXN
S_S5_Ea_103_v1v9_1031	FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN
S_S5_Ea_103_v1v9_1032	FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN
S_S5_Ea_103_v1v9_1033	PHOSPHOKETOLASE-RXN
