pathway	036R_0_M_NS1	036R_0_M_NS1_week5	036R_L_M_NS1	036R_L_M_NS1_week5	036R_NS1_week18	036R_RL_M_NS1	036R_RL_M_NS1_week5	036R_RR_M_NS1	036R_RR_M_NS1_week5	036R_R_M_NS1_week5	036R_R_M_NS1_week6	036R_R_M_NS1_week7	036R_R_M_NS1_week9	1030R_0_M_NS1_week10	1030R_L_M_NS1_week5	1030R_L_M_NS1_week6	1030R_L_M_NS1_week7	1030R_L_M_NS1_week9	1030R_RR_M_NS1_week5	1030R_RR_M_NS1_week9	1030R_R_M_NS1_week10	1121R_0_M_NS1_week5	1121R_0_M_NS1_week6	1121R_0_M_NS1_week7	1121R_0_M_NS1_week9	1121R_L_M_NS1_week5	1121R_L_M_NS1_week9	1121R_NS1_week19	1121R_RL_M_NS1_diabetes	1121R_RL_M_NS1_week5	1121R_RL_M_NS1_week9	1121R_RR_M_NS1_week5	1121R_RR_M_NS1_week9	1121R_R_M_NS1_week5	1121R_R_M_NS1_week9	1151R_0_M_NS1_week5	1151R_0_M_NS1_week9	1151R_NS1_week21	1151R_R_M_NS1_diabetes	1151R_R_M_NS1_week5	1151R_R_M_NS1_week6	1151R_R_M_NS1_week7	1151R_R_M_NS1_week9	1193R_0_F_NS1_week5	1193R_0_F_NS1_week9	1193R_L_F_NS1_diabetes	1193R_L_F_NS1_week5	1193R_L_F_NS1_week9	1193R_NS1_week24	1193R_R_F_NS1_week5	1193R_R_F_NS1_week6	1193R_R_F_NS1_week7	1193R_R_F_NS1_week9	2472R_0_F_NS1_week10	2472R_R_F_NS1_week10	2529R_0_F_NS1_week5	2529R_0_F_NS1_week9	2529R_L_F_NS1_diabetes	2529R_L_F_NS1_week5	2529R_L_F_NS1_week9	2529R_NS1_week22	2529R_RL_F_NS1_week5	2529R_RL_F_NS1_week9	2529R_R_F_NS1_week5	2529R_R_F_NS1_week6	2529R_R_F_NS1_week7	2529R_R_F_NS1_week9	2808_NS1_0_Female_week5	2808_NS1_0_Female_week9	2808_NS1_L_Female_week5	2808_NS1_L_Female_week9	2808_NS1_RR_Female_week5	2808_NS1_RR_Female_week9	2808_NS1_R_Female_week5	2808_NS1_R_Female_week9	2824_NS1_0_Male_week5	2824_NS1_0_Male_week9	2824_NS1_L_Male_week5	2824_NS1_L_Male_week9	2824_NS1_R_Male_week5	2824_NS1_R_Male_week9	2864_NS1_R_Male_week5	2864_NS1_R_Male_week9	2893_NS1_0_Male_week5	2893_NS1_0_Male_week9	2893_NS1_R_Male_week5	2893_NS1_R_Male_week9	2999_NS1_0_Female_week5	2999_NS1_0_Female_week9	2999_NS1_R_Female_week5	2999_NS1_R_Female_week9	3861R_0_M_NS1_week5	3861R_0_M_NS1_week9	3861R_L_M_NS1_diabetes	3861R_L_M_NS1_week5	3861R_L_M_NS1_week9	3861R_NS1_week28	3861R_R_M_NS1_week5	3861R_R_M_NS1_week9	3874R_0_F_NS1_week10	3874R_L_F_NS1_week10	3971R_0_F_NS1_week5	3971R_0_F_NS1_week9	3971R_L_F_NS1_week5	3971R_L_F_NS1_week6	3971R_L_F_NS1_week7	3971R_L_F_NS1_week9	3971R_NS1_week30	3971R_RL_F_NS1_diabetes	3971R_RL_F_NS1_week9	3971R_R_F_NS1_diabetes	3971R_R_F_NS1_week9	3974R_0_M_NS1_week10	3974R_L_M_NS1_week10	3975R_0_F_NS1_week5	3975R_0_F_NS1_week9	3975R_L_F_NS1_diabetes	3975R_L_F_NS1_week5	3975R_L_F_NS1_week9	3975R_NS1_week14	3975R_RL_F_NS1_diabetes	3975R_RL_F_NS1_week9	3975R_R_F_NS1_diabetes	3975R_R_F_NS1_week5	3975R_R_F_NS1_week6	3975R_R_F_NS1_week7	3975R_R_F_NS1_week9	NS1_defined_inocula	NS1_inocula	NS1_mouse_inoculum
PWY0-1298	2060.8001564722617	1735.1799715504978	1341.9162138454244	2040.86771218587	1530.5415315315315	1203.8613916548127	1978.3457230915124	1848.9553058321478	2365.255701754386	2782.2423826458034	3152.785739687056	2202.8179895685157	2490.876382171645	1915.6870483641537	4285.207728781414	3362.0484613560934	1633.4011474632528	2455.0955855855855	1481.420839260313	2000.1423233760074	1768.2462612612615	2292.8670957799904	2077.875483641536	2342.674329065908	2373.5285111427215	1933.697927927928	1249.808506401138	1160.9783096254148	3025.657790422001	2059.4880132764342	1602.9719345661451	1354.5282242769085	1992.7755097202462	1778.906936936937	1857.8878639165478	1799.477899478426	1897.8184684684684	1260.6092816500711	1441.6476789947842	3263.9857681365575	3081.6763442389756	2184.7134495021337	2846.923093883357	2271.2626031294453	2223.778665244192	1052.5247676623992	1613.8351398767188	2238.9049786628734	1192.7593930772878	2476.897852062589	1572.8921763869134	1509.1408297771457	2674.568771929825	1717.7370507349453	1412.4241228070175	1653.41493598862	1365.1107112375532	1507.5103271692742	1312.8099407302038	1514.4723399715504	1179.5575723091513	2159.6987292555714	1546.1385538169748	1757.464604077762	2283.9480203888097	1828.1997747747748	2656.5729018492175	5190.148399715505	3931.507354196301	2782.582041251778	3222.814786628734	1495.5260407776198	3237.8128188715027	3180.7978022759603	2710.78789236605	2260.930618776671	4662.934243717402	3712.1988003793267	2943.1863276434324	3905.187477477477	3419.3817923186343	2253.56762209578	2949.5801469890944	2213.5075462304408	3247.373143669986	2418.9901137980087	4783.751621621621	2007.4181602655285	1764.776922712186	5306.870082977715	2847.8143314367	2328.0999952584166	1408.3161213845424	1056.371038406828	2068.9176173541964	1974.9066358463729	1398.8434495021338	2460.924568515884	3877.126981981982	1604.743947368421	2236.241706970128	1917.9289094357514	1854.8450237079185	2691.9830915125654	2598.7011308677097	2407.2516951161683	3517.6551351351354	1809.4160739687056	1430.819483167378	2175.822259364628	1323.8147392128972	2723.7562707444285	1858.8243717401615	2034.0340990990992	2141.293978188715	2394.1973850165955	951.9163015647225	2531.944599336178	2165.375246562352	1460.3595211000475	1350.9853010905645	2143.491602655287	2082.7793504030346	2399.7215173067807	1833.0315955429114	1424.9999336178284	3277.8776623992417	3684.9377074442864	6783.903639165482	6449.073138928402
PWY0-1319	12458.814229691872	13206.857305322128	11825.349277310921	14133.654532212886	13860.532212885157	10034.63274509804	13994.775462184876	15260.167148459383	19362.789445378152	20089.97073389356	19782.95602240897	18420.80579831933	17938.10454341736	18792.110980392164	25646.223114845936	22535.764817927175	22246.01280672269	20248.727344537816	18443.379529411766	12765.971826330531	16329.364151260506	20973.148145658262	21121.221210084033	16977.93988795518	18224.306	17125.516128851537	14807.495210084031	12765.922072829131	16979.1421232493	17430.93823529412	18603.916112044815	12039.835344537818	17569.692795518207	13701.181787114845	15288.281932773112	13746.75526610644	16399.444425770307	17684.19624089636	19289.17126610645	19284.73593837535	21036.287675070023	20835.13139495798	19029.780448179274	14905.6347394958	13900.665075630253	10547.15305882353	14588.16171428571	11772.801182072828	12777.928515406167	18515.664280112047	16440.880117647055	18420.65221848739	15555.088257703077	20913.897529411763	18678.04764145658	16372.08462745098	14490.29406162465	11578.011338935574	13516.643165266107	13475.975154061625	14532.448991596635	15105.796521008402	13931.021014005602	16632.68818487395	17311.442011204486	19064.437422969193	16985.61103081233	45014.21719887955	23123.646997198884	23336.566997198875	18378.671204481798	9732.633871148459	22168.44787114846	24375.713198879545	19450.93727731093	17627.61602240896	29205.856140056025	23885.987753501406	16367.306364145656	21744.35663305322	19698.990145658256	15618.11443137255	22361.442885154058	18027.97737254902	24924.15234733893	17303.417478991592	30737.751966386553	15176.16352380952	16147.464420168068	38070.979434173656	26727.497820728295	14192.703310924368	11579.230957983194	10532.129490196083	9958.2837535014	11392.939053221287	13960.175607843134	14051.133831932773	16615.613999999998	17790.794963585435	16025.237977591034	13688.327002801121	16492.840112044818	20483.685232493004	20182.341232492992	18015.982554621845	19060.509137254907	16842.193927170865	11439.837899159658	14009.164537815128	11418.046610644258	12534.865484593838	18812.765092436974	19457.061450980396	10800.574957983192	21511.667338935564	13561.754700280113	12949.99436414566	15374.596504201681	11309.575635854342	11229.641647058821	13364.366560224089	12010.958621848737	18918.522268907564	20434.856420168057	20016.422207282903	24478.10215686275	11236.191535014004	15445.26353501401	17494.845299719887
PWY0-1338	40.86	279.0	41.71	282.14	55.43	64.72	209.71	65.58	444.43	370.29	136.86	152.57	186.85999999999999	158.57999999999998	706.72	197.14000000000001	195.86	74.72	254.28	40.0	132.70999999999998	558.4300000000001	173.43	82.57	92.14000000000001	264.28000000000003	89.28	77.0	186.29	336.28	100.85999999999999	245.57000000000002	104.13999999999999	314.15000000000003	50.29	184.42000000000002	172.57	123.57	243.57999999999998	351.15000000000003	305.43	174.15	115.28999999999999	413.43	40.43	307.28	325.72	48.0	82.0	426.57	144.0	108.43	51.71	213.14	130.57	291.15	133.86	123.72	163.72	108.72	180.43	407.0	113.28999999999999	195.71	248.29000000000002	170.72	176.57999999999998	469.14	182.42999999999998	386.43	286.86	99.86000000000001	143.72	319.71	129.43	399.0	223.57	534.71	75.43	369.14	181.71	252.43	115.57	186.72	195.57	163.85999999999999	297.57	289.85	177.70999999999998	835.0	217.85999999999999	277.43	55.72	31.86	204.57	36.0	197.27999999999997	252.29	67.15	221.43	256.86	248.85999999999999	84.71	416.71	168.0	120.14000000000001	80.28	209.28	79.43	73.0	54.29	29.86	110.86	157.43	475.28	56.57	99.72	847.5699999999999	53.86	40.0	218.42000000000002	61.28	154.0	459.29	163.43	94.57	121.28	1373.8600000000001	2237.29	2289.29
PWY0-1479	40.86	279.0	41.71	282.14	55.43	64.72	209.71	65.58	444.43	370.29	136.86	152.57	186.85999999999999	158.57999999999998	706.72	197.14000000000001	195.86	74.72	254.28	40.0	132.70999999999998	558.4300000000001	173.43	82.57	92.14000000000001	264.28000000000003	89.28	77.0	186.29	336.28	100.85999999999999	245.57000000000002	104.13999999999999	314.15000000000003	50.29	184.42000000000002	172.57	123.57	243.57999999999998	351.15000000000003	305.43	174.15	115.28999999999999	413.43	40.43	307.28	325.72	48.0	82.0	426.57	144.0	108.43	51.71	213.14	130.57	291.15	133.86	123.72	163.72	108.72	180.43	407.0	113.28999999999999	195.71	248.29000000000002	170.72	176.57999999999998	469.14	182.42999999999998	386.43	286.86	99.86000000000001	143.72	319.71	129.43	399.0	223.57	534.71	75.43	369.14	181.71	252.43	115.57	186.72	195.57	163.85999999999999	297.57	289.85	177.70999999999998	835.0	217.85999999999999	277.43	55.72	31.86	204.57	36.0	197.27999999999997	252.29	67.15	221.43	256.86	248.85999999999999	84.71	416.71	168.0	120.14000000000001	80.28	209.28	79.43	73.0	54.29	29.86	110.86	157.43	475.28	56.57	99.72	847.5699999999999	53.86	40.0	218.42000000000002	61.28	154.0	459.29	163.43	94.57	121.28	1373.8600000000001	2237.29	2289.29
PWY0-1533	58.49846153846155	343.38461538461536	51.33538461538462	357.09538461538466	92.43076923076924	89.90769230769232	258.1046153846154	93.02153846153847	546.9907692307693	478.7200000000001	182.80615384615388	205.00923076923078	229.9815384615385	213.63692307692307	869.8092307692309	263.963076923077	241.05846153846156	113.2923076923077	312.96000000000004	66.86769230769231	185.48923076923077	706.166153846154	234.37538461538466	123.77846153846156	130.63384615384618	333.4769230769231	119.72923076923075	100.09846153846155	253.4892307692308	425.36615384615385	124.13538461538461	302.24000000000007	149.09538461538463	394.43692307692316	72.9723076923077	226.97846153846154	212.39384615384617	163.16307692307691	314.56	432.1846153846154	396.8369230769231	214.3384615384616	168.56615384615384	508.8369230769231	66.58461538461539	385.1692307692308	405.8092307692308	72.61538461538461	100.92307692307693	525.0092307692308	177.23076923076923	146.99076923076925	86.62153846153846	280.38153846153847	160.7015384615385	366.54769230769233	173.36615384615388	160.48000000000002	205.19384615384615	141.60000000000002	245.4523076923077	510.7692307692308	146.4123076923077	240.87384615384616	305.58769230769235	224.88615384615386	217.32923076923078	606.9415384615385	249.96923076923076	493.66153846153856	369.46461538461546	131.11384615384617	191.65538461538463	415.6430769230769	173.66153846153847	491.0769230769231	297.723076923077	671.643076923077	107.60615384615386	464.5784615384615	256.46769230769235	310.68307692307695	142.24	250.32615384615386	257.5261538461539	220.96	401.5261538461539	356.7384615384616	235.12615384615384	1051.076923076923	285.7723076923077	352.93538461538463	75.13846153846154	49.464615384615385	255.47076923076924	44.30769230769231	255.52	310.51076923076926	102.33846153846154	272.5292307692308	332.96000000000004	306.28923076923076	117.7969230769231	512.8738461538461	221.94461538461536	165.92000000000002	122.19076923076923	267.0153846153846	111.7046153846154	102.55999999999999	80.3569230769231	53.15692307692308	157.77230769230772	216.32	584.9599999999999	78.64615384615385	137.09538461538463	1058.3384615384616	66.28923076923077	62.769230769230774	275.80307692307696	89.78461538461539	189.53846153846155	565.2800000000001	201.14461538461538	129.52615384615385	168.13538461538462	1719.6184615384618	2782.72	2861.0707692307697
PWY0-1586	30387.18255211456	33333.774277056276	27592.611931401938	34901.01427572427	38142.76876123876	23320.166142524144	34661.85988011988	36842.72252947053	46749.24907958708	43732.03398934399	46419.06263802864	39374.544456210446	39954.88312820513	41604.699632367636	62827.844291042304	54159.934033966034	42550.32347519148	41883.56092374292	43954.716390276386	29942.297748917747	36657.33485647685	41648.56733932735	41873.17883183485	35756.490143190145	39531.08344122544	38833.455386613365	31998.338719946725	30267.937913419915	43978.17352447552	38615.60893306695	41440.060631368644	26647.034640692647	39230.27307359308	30563.522988344983	34951.13923076923	33576.0470909091	36018.38109423909	42265.81617249418	46366.98922211122	47008.16994072594	47054.674460206465	45511.312945720936	42145.56862204463	35372.15729803531	32837.452920412914	25601.182195804195	35373.73753712953	28221.72979353979	29631.462067932058	47403.28335464536	36528.049063603066	38704.40477056278	37919.60966699967	44673.13031968032	40694.28978887779	38767.46876123877	32100.84570629371	26465.758867798864	31748.1144009324	30356.423395271395	34200.0899100899	36428.71607725608	30474.35715817516	40377.24511621713	40772.72707625708	39016.99300899101	35541.04152114552	99427.91688444889	51046.0762990343	50437.21105427905	40493.986099234105	21118.662792540796	45582.05085447887	56011.515126207116	40757.80948917748	41149.7991928072	64264.843982683975	55219.33308691308	34708.62400066601	51459.04088245088	42603.19733732934	35198.78542257742	50610.71522344322	39592.744130536135	52688.190666000664	39995.79239760239	65256.037865467864	34043.02950849151	34090.54707092907	82432.6972141192	56611.03938394939	34279.21097702297	27339.639279387273	26677.657632367635	23139.268701298704	27579.424221112222	32441.77836696636	31885.235184815185	37767.93546853147	39588.88278721279	36217.691333333336	30508.49267066266	35821.04946187147	46561.05078255079	43788.87193672993	39918.27168897769	43695.29589277388	36913.80699833501	29209.68112420913	30330.318945720945	26408.328516150512	29472.89712820513	40892.25372161172	43084.35570429572	26043.89611188811	50497.37000999002	31652.130581418583	31830.65241891441	34535.45107692307	27307.525230103227	26255.734528804525	30605.66838694638	29550.507666999663	42472.12658341658	42469.5222137862	43117.72873126874	53026.467405927404	30013.17157842158	42389.47553313354	47127.93179154179
PWY0-162	5826.860974201623	5617.980388792443	6333.445769914006	6008.068725221042	6788.8979689329435	5843.41574412572	6441.437369544594	8133.149804846786	8917.733921484516	11182.783958829586	9594.552039394002	12611.373239937022	10887.82408085712	12878.632395383342	10590.676167588521	10550.465197525134	17320.86193942025	13055.189249061325	8029.294333188665	7907.409454105942	10369.130774203642	13128.33931708991	14152.59265886794	12294.733854364327	11206.699978148086	8835.549876357543	10137.188912400581	7959.800666407606	8349.42315227704	9846.449442700556	11588.721274728492	6450.339921171628	11077.969373006581	7393.437574286406	8329.406159766238	4008.2381900258392	11033.315798881667	10629.764676611896	12663.517083501556	7178.953334763213	11209.236872451453	13497.746583531838	11532.269498263955	6518.551533519722	6544.687059429126	6342.346806340587	5734.140051627034	6188.695817907467	7787.385336559814	4830.277096673261	8103.049117445193	11867.1924534196	10409.197860178045	13939.735226846058	12632.195267622834	6792.853762616577	9860.97479510679	7000.90430523033	6357.715130253542	8701.93368494893	9603.809204247245	6131.489809085954	9439.07516855747	6094.942464269853	7233.261395544835	12012.116123884696	11948.995891638746	23335.673124066372	13013.220637389479	13725.939242147444	10584.596338114176	4961.07478632565	14045.316875176633	14069.483355403932	12230.140656062013	8278.655594341719	16677.17913066737	10776.836872703781	10407.034058551011	9011.382414711938	12137.592043481776	7641.75224297509	14881.297752987608	9280.746173594009	16125.805623208447	7542.058850730752	19063.424139902705	7353.93593968267	11200.311977522306	21609.011408060476	18023.021104051433	5713.188978915177	6465.404273890751	5565.348454015101	4500.402849378256	6694.540358260326	9404.420085641324	7433.053424391375	11649.61084531067	12317.405842787357	10079.75573796883	7510.714041594331	9942.89855504865	10285.042574034076	11317.32534180831	10318.778473495096	9288.634254007029	12319.219188451292	5839.406683152329	7814.433897008357	7295.750094876659	4909.573980479632	12360.563054725668	13684.081821934675	6259.628328757723	13307.844121331102	8228.584126680531	7760.055834056684	9289.771911108644	5516.706676087044	7241.567073559691	6747.763535063992	6950.372900197827	11268.302612691268	13032.177289807822	16269.791523123664	15036.467029502604	7987.7017337700345	8875.050790605192	12584.597085368809
PWY0-166	142.3377990430622	552.5712918660287	174.76810207336524	515.4931419457735	452.4510366826156	185.8274322169059	471.74130781499207	217.911961722488	932.7346092503988	657.088995215311	307.6488038277512	341.7754385964912	436.84433811802234	784.8497607655502	1124.0092503987241	398.2523125996811	436.5323763955343	371.44338118022324	456.62870813397126	255.50590111642742	576.8185007974481	949.5164274322169	497.59712918660284	405.6953748006379	342.3901116427432	643.139393939394	219.97607655502392	327.3754385964912	539.6692185007975	967.2647527910685	235.40191387559807	604.5132376395534	298.5039872408293	786.4089314194576	124.29441786283891	273.53939393939396	506.02838915470494	388.9081339712919	753.14322169059	550.91004784689	640.7444976076555	487.9224880382775	327.2928229665072	648.843062200957	101.11132376395534	622.1132376395534	472.0015948963317	145.02392344497608	269.04657097288674	610.044019138756	238.57703349282298	245.46188197767145	293.3735247208931	535.3725677830942	497.5719298245614	462.2038277511962	282.6019138755981	425.9215311004785	247.74322169059013	281.2555023923445	465.029346092504	563.859649122807	305.92121212121214	315.82424242424247	359.5470494417863	342.73333333333335	500.1732057416268	857.4229665071771	497.96937799043064	800.6736842105264	523.1406698564593	237.17926634768742	558.9429027113238	816.1167464114832	409.51642743221686	781.3521531100479	846.962360446571	1089.7122807017543	467.0513556618819	659.0318979266347	653.244019138756	521.7652312599681	453.7585326953748	597.200956937799	707.5808612440192	423.35502392344495	913.848803827751	661.3333333333333	333.47974481658696	1898.4370015948964	468.11483253588517	514.0051036682617	153.68676236044655	192.82870813397128	337.4267942583732	241.5311004784689	737.3693779904306	620.9007974481658	345.7834130781499	656.8210526315789	602.0401913875598	485.3326953748006	233.9103668261563	824.2188197767146	518.5521531100478	340.70845295055824	253.6248803827751	1168.9253588516744	324.3524720893142	197.074322169059	553.1744816586921	81.28867623604467	473.3231259968102	604.6874003189791	803.1074960127592	246.81180223285486	282.27272727272725	1418.231259968102	227.04274322169056	118.31642743221691	656.6883572567783	150.0682615629984	433.8561403508772	754.6098883572569	319.8548644338118	311.9987240829346	367.5323763955343	2345.990111642743	3311.5087719298244	3821.381180223286
PWY0-321	54.48	372.0	55.61333333333333	376.1866666666666	73.90666666666667	86.29333333333334	279.61333333333334	87.44	592.5733333333333	493.71999999999997	182.48000000000002	203.42666666666665	249.14666666666665	211.43999999999997	942.2933333333333	262.85333333333335	261.14666666666665	99.62666666666665	339.03999999999996	53.33333333333333	176.94666666666666	744.5733333333333	231.24	110.09333333333332	122.85333333333334	352.37333333333333	119.03999999999999	102.66666666666666	248.38666666666666	448.37333333333333	134.48	327.4266666666667	138.85333333333332	418.8666666666667	67.05333333333333	245.89333333333332	230.09333333333333	164.76	324.7733333333333	468.20000000000005	407.23999999999995	232.20000000000002	153.72	551.24	53.906666666666666	409.7066666666666	434.2933333333333	64.0	109.33333333333333	568.76	191.99999999999997	144.57333333333332	68.94666666666666	284.18666666666667	174.09333333333333	388.2	178.48	164.95999999999998	218.29333333333335	144.96	240.5733333333333	542.6666666666667	151.0533333333333	260.94666666666666	331.05333333333334	227.62666666666667	235.43999999999997	625.5199999999999	243.23999999999998	515.24	382.48	133.14666666666668	191.62666666666667	426.28	172.57333333333332	532.0	298.0933333333333	712.9466666666666	100.57333333333332	492.1866666666666	242.27999999999997	336.5733333333333	154.09333333333333	248.95999999999998	260.76	218.48	396.75999999999993	386.46666666666664	236.94666666666663	1113.3333333333335	290.48	369.9066666666667	74.29333333333334	42.48	272.76	47.99999999999999	263.03999999999996	336.38666666666666	89.53333333333333	295.24	342.47999999999996	331.8133333333333	112.94666666666664	555.6133333333333	223.99999999999997	160.18666666666667	107.03999999999999	279.03999999999996	105.90666666666667	97.33333333333333	72.38666666666666	39.81333333333333	147.81333333333333	209.90666666666664	633.7066666666666	75.42666666666666	132.96	1130.0933333333332	71.81333333333333	53.33333333333333	291.2266666666667	81.70666666666666	205.33333333333331	612.3866666666667	217.90666666666664	126.09333333333332	161.70666666666665	1831.8133333333333	2983.0533333333333	3052.3866666666668
PWY0-41	858.326120689655	1036.3577586206895	536.52375	1087.3109482758618	734.4415086206895	418.6582758620689	1072.3651293103446	704.3981896551722	1132.838922413793	1298.9486637931032	1256.8088793103448	1150.8412499999997	999.7347413793102	676.6921551724137	2522.315172413793	2242.0031896551723	754.3838793103447	798.1013793103447	852.1339655172412	850.1586206896551	604.8849568965516	1050.55099137931	1043.963922413793	1125.2222844827584	877.2850862068965	830.6115517241378	523.7503448275861	535.5077586206896	1610.8452155172413	838.618448275862	663.1502586206896	510.88693965517234	977.9299137931033	762.329094827586	804.3831465517239	864.9069827586206	751.5205603448276	534.023146551724	799.6274999999998	1669.9403017241375	1192.712198275862	713.325646551724	1242.2253879310344	1314.460474137931	1162.9734051724138	632.4486206896551	996.0625862068964	905.0896551724137	599.9741379310344	1413.6567672413792	708.951724137931	852.6596120689654	647.5806465517242	780.0307758620688	663.5533189655172	899.5713362068964	649.8752586206896	639.7091379310343	694.888448275862	670.2548275862067	522.2665086206896	1035.6129310344827	464.1133189655171	829.4427155172414	1387.6296982758618	859.922068965517	681.0524999999999	1963.0652586206893	1614.944094827586	1257.5199568965515	1333.2002586206895	577.3631896551724	1128.7194827586206	1384.0599568965515	989.2501293103446	1101.59224137931	1304.4541810344826	1357.54875	912.1139224137929	1521.848017241379	1173.1961637931033	982.6320258620688	1085.878318965517	785.3151724137929	1211.13349137931	858.1631896551721	1729.8283189655167	800.5364224137929	998.378922413793	2167.843965517241	1311.6856034482757	1244.6328879310345	380.4781034482758	350.1597413793103	1027.851594827586	589.1896551724137	735.3744827586206	1026.1710775862066	1094.2196120689655	754.5984051724137	1068.5537068965516	739.277844827586	750.9953017241379	954.9228879310343	931.3448275862066	1161.5299137931033	1178.5081034482755	691.2744827586205	780.3104741379309	474.15258620689644	618.9521120689653	1272.4890517241377	729.2692241379309	669.4397844827586	1150.6624137931033	881.2136637931034	502.47465517241363	1586.1231465517237	677.8062931034482	788.8344827586207	531.7362931034481	1046.4020689655172	1004.2293103448274	1290.3288362068965	697.2932327586207	765.3153879310343	1110.4262068965515	1841.5373275862066	3135.406422413792	3019.6167672413785
