pathway	1030R_0_M_NS1_week10	1030R_R_M_NS1_week10	2472R_0_F_NS1_week10	2472R_R_F_NS1_week10	3874R_0_F_NS1_week10	3874R_L_F_NS1_week10	3974R_0_M_NS1_week10	3974R_L_M_NS1_week10	NS1_inocula	036R_R_M_NS1_week5	036R_R_M_NS1_week6	036R_R_M_NS1_week7	036R_R_M_NS1_week9	1030R_L_M_NS1_week5	1030R_L_M_NS1_week6	1030R_L_M_NS1_week7	1030R_L_M_NS1_week9	1121R_0_M_NS1_week5	1121R_0_M_NS1_week6	1121R_0_M_NS1_week7	1121R_0_M_NS1_week9	1151R_R_M_NS1_week5	1151R_R_M_NS1_week6	1151R_R_M_NS1_week7	1151R_R_M_NS1_week9	1193R_R_F_NS1_week5	1193R_R_F_NS1_week6	1193R_R_F_NS1_week7	1193R_R_F_NS1_week9	2529R_R_F_NS1_week5	2529R_R_F_NS1_week6	2529R_R_F_NS1_week7	2529R_R_F_NS1_week9	3861R_R_M_NS1_week9	3971R_L_F_NS1_week5	3971R_L_F_NS1_week6	3971R_L_F_NS1_week7	3971R_L_F_NS1_week9	3975R_0_F_NS1_week9	3975R_R_F_NS1_week5	3975R_R_F_NS1_week6	3975R_R_F_NS1_week7	3975R_R_F_NS1_week9	036R_0_M_NS1	036R_0_M_NS1_week5	036R_L_M_NS1	036R_L_M_NS1_week5	036R_NS1_week18	036R_RL_M_NS1	036R_RL_M_NS1_week5	036R_RR_M_NS1	036R_RR_M_NS1_week5	1030R_RR_M_NS1_week5	1030R_RR_M_NS1_week9	1121R_L_M_NS1_week5	1121R_L_M_NS1_week9	1121R_NS1_week19	1121R_R_M_NS1_week5	1121R_R_M_NS1_week9	1121R_RL_M_NS1_diabetes	1121R_RL_M_NS1_week5	1121R_RL_M_NS1_week9	1121R_RR_M_NS1_week5	1121R_RR_M_NS1_week9	1151R_0_M_NS1_week5	1151R_0_M_NS1_week9	1151R_NS1_week21	1151R_R_M_NS1_diabetes	1193R_0_F_NS1_week5	1193R_0_F_NS1_week9	1193R_L_F_NS1_diabetes	1193R_L_F_NS1_week5	1193R_L_F_NS1_week9	1193R_NS1_week24	2529R_0_F_NS1_week5	2529R_0_F_NS1_week9	2529R_L_F_NS1_diabetes	2529R_L_F_NS1_week5	2529R_L_F_NS1_week9	2529R_NS1_week22	2529R_RL_F_NS1_week5	2529R_RL_F_NS1_week9	3861R_0_M_NS1_week5	3861R_0_M_NS1_week9	3861R_L_M_NS1_diabetes	3861R_L_M_NS1_week5	3861R_L_M_NS1_week9	3861R_NS1_week28	3861R_R_M_NS1_week5	3971R_0_F_NS1_week5	3971R_0_F_NS1_week9	3971R_NS1_week30	3971R_R_F_NS1_diabetes	3971R_R_F_NS1_week9	3971R_RL_F_NS1_diabetes	3971R_RL_F_NS1_week9	3975R_0_F_NS1_week5	3975R_L_F_NS1_diabetes	3975R_L_F_NS1_week5	3975R_L_F_NS1_week9	3975R_NS1_week14	3975R_R_F_NS1_diabetes	3975R_RL_F_NS1_diabetes	3975R_RL_F_NS1_week9	NS1_defined_inocula	2808_NS1_0_Female_week5	2808_NS1_0_Female_week9	2808_NS1_L_Female_week5	2808_NS1_L_Female_week9	2808_NS1_R_Female_week5	2808_NS1_R_Female_week9	2808_NS1_RR_Female_week5	2808_NS1_RR_Female_week9	2824_NS1_0_Male_week5	2824_NS1_0_Male_week9	2824_NS1_L_Male_week5	2824_NS1_L_Male_week9	2824_NS1_R_Male_week5	2824_NS1_R_Male_week9	2864_NS1_R_Male_week5	2864_NS1_R_Male_week9	2893_NS1_0_Male_week5	2893_NS1_0_Male_week9	2893_NS1_R_Male_week5	2893_NS1_R_Male_week9	2999_NS1_0_Female_week5	2999_NS1_0_Female_week9	2999_NS1_R_Female_week5	2999_NS1_R_Female_week9	NS1_mouse_inoculum
PWY-6608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6318387945475745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.171910780953759e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34697780979830656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999806318803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.994683299359193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999995488
PWY-6609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999996	0.0	0.10551136345759064	0.0	0.0	0.9999898032766615	0.9936636316198787	0.0	0.0	0.0	0.0	0.0	0.0	0.9982708672948001	0.0	0.0	0.0	0.9836833736605067	0.0	0.0	0.16243067526653937	0.004351857039116364	0.00032370651039604893	0.0	0.0	0.9049832150021615	0.0	0.0	0.0	0.572878627235136	1.2667066666626555e-11	0.0	0.0	0.0	0.0	0.9999818760702104	0.998347645123227	2.6525333333315745e-12	0.889736560153238	0.9740750497683742	1.0383599999973045e-11	0.9581745237064645	0.00508035936445162	1.072182279806206e-06	0.0	1.914775178579495e-05	0.0	0.0	0.0	0.0	2.817333333333135e-13	0.9994816762367636	0.0	0.0	0.0	0.0	0.9559330000663615	0.0	0.0	0.0	0.6517766400651788	0.8246067528061419	1.3212800016822302e-07	0.08624536260187994	0.9998269073847337	0.0	0.0	0.0	3.99448079601103e-09	1.7999999999999917e-14	0.0	0.0	0.5729799695154636	0.0	0.9979352783238036	7.94674721334647e-05	0.32041699687367525	0.9998024040802345	0.8946588430643785	0.0	3.285460168050392e-05	0.0	0.0	0.0	2.129063566913835e-05	0.9993263374041786	0.9739902269181636	0.0	0.9522220688393813	0.0	0.9987252353488987	0.0	0.9644776500597853	0.9548035667853093	4.099066666662466e-12	0.06989940447659235	0.9999999998035096	0.0	9.302373333116997e-11	0.0	0.0	0.0	0.0	0.0	0.0	5.7333333333333245e-15	0.0	3.7903806041169817e-06	0.0	0.9999995542028433	0.0	0.0	0.0	0.0	0.0	9.355999999978115e-12	0.0	0.0	0.0	0.0	0.0	1.0
PWY-6612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.007431999625995e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6700	0.9999091364135666	0.9997965972596415	0.9998530103278058	0.9981189056896782	0.9993984086912128	0.9994652960064834	0.9993066552689309	0.9993255423358945	0.6681388060143604	0.93157400486832	0.9171037617490011	0.9999999249170252	0.9827192144493465	0.667765733800536	0.9998609570431388	0.9999959736504948	0.9723254625994632	0.9756631521519139	0.9999379656141292	0.9999791265365559	0.9989639002116596	0.04826544302026223	0.6679040819779845	0.9124325585131192	0.9988470933329816	0.35929946402367086	0.9458234805001879	0.9999974399095637	0.36008647147716544	0.9530844971067944	0.9649309008588285	0.9811636600828111	0.877472028620179	0.04765008506404022	0.9190650046048667	0.834496284716486	0.9999872730430428	0.5249510961954504	0.9999631231299972	0.9899342746389967	0.8473300343813072	0.9999999985167802	0.9988917161690526	0.3415679554516186	0.9501156373845371	0.9846275345287635	0.6681443600405805	0.9960982441728404	0.9814442857883682	0.9245163806802991	0.9944437556981266	0.980851678476378	0.9630091998329144	0.9947190272997162	0.9869201671595242	0.9989621851842786	0.9999825932336268	0.9983572285268948	0.9945749952475668	0.9048390237559348	0.9999376869505489	0.9997670547129335	0.9604102187372344	0.9999995999486577	0.0863732481316897	0.9983976866686197	0.9998061818265671	0.9999992182673472	0.905656837583216	0.8057150838266961	0.9994559099407635	0.9678806256657863	0.2826150228975417	0.9999890828257925	0.8025266263342814	0.9993101433742767	0.9999807046363852	0.9192644618564707	0.9987777191437323	0.9998778569633712	0.21742806162911263	0.9892020499788263	0.6681489326647825	0.9458434422109765	0.9512009370538048	0.5552557774450789	0.9879871438236446	0.9999998695790807	0.9487354021764177	0.6838580278357914	0.9845250576741452	0.9999999999997975	0.9999999999703251	0.00027254307493975507	0.9917526164683683	0.6682066209648795	0.8972033714257279	0.9999740146963679	0.9904485218038653	0.8663888597327909	0.995482971612287	0.9289656405328393	0.9993541727318492	0.9945340108773637	0.9941364566400923	0.9643257566016183	0.9196898132028393	0.9992153449622313	0.6680112935944661	0.9999999959148775	0.9661619007274813	0.6684949609160332	0.9411632640496028	0.9504917210123085	0.9800140729876304	0.8797754391994603	0.6680978172887828	0.7645386723196079	0.867543884669827	0.8396788133091473	0.9997002285146707	0.9928519413046447	0.9879311920582936	0.6680187791844688	0.8028494494935885	0.9166029586104708	0.9999998699019939	0.9996640891509077	0.9999999999989573	0.9977199430893858
PWY-6703	0.8185636832432176	0.9241900105436219	0.9257654299147853	0.9559751845622881	0.9691183026410832	0.5509021881574501	0.7783160038064667	0.9553106029570763	0.0	0.0004548688427176408	0.0377858455578311	0.989403310083408	0.2837052858108211	5.0653729252876326e-09	0.0006090795669984236	0.9958031704470104	0.20866090920987013	0.04822261157260494	0.4894357817989412	0.4379180859460351	0.6535275330743714	3.55055999993395e-11	0.00983302640657472	0.9389264328215322	0.5221906903176557	5.72922264162047e-07	0.174639264818227	0.9256456103643792	0.9991837892594131	0.07110588553284213	0.0004262905542209633	0.061174560211763984	0.00027384586857541525	0.00011196990232851998	0.04597904306454664	0.006481203004347625	0.8600352510043681	0.0005003458342452497	0.999999987811219	0.3056157735455575	0.28788731340452023	0.9999962997861948	0.746997377594547	0.011353650933005353	0.07359303257670204	0.9664628011088375	0.010170450602174032	0.5857526833758061	0.9560675956083864	0.021759489858746428	0.9721466802472271	0.03359639686042126	0.3205307712226477	0.9835176680151426	0.20208894431942398	0.9893095749114849	0.9999726177818611	0.22697946110870681	0.3323514203838853	0.005699926957145551	0.5833588098084768	0.991912680589454	0.14304325748105962	0.9969572687300808	3.693671814089757e-08	0.7566944489470123	0.999886565251154	0.9999796478079027	1.3769033344573393e-05	0.00012183103550898791	0.9417804659617773	0.08863466020098533	0.07651007666011735	0.9989329793899656	0.028208550254481324	0.9999085148175159	0.9620530898407814	0.10865789093758033	0.9963397438394195	0.9772138027028546	0.0003898669203902529	0.7201503280115189	2.3792745260922938e-07	0.9667330352484648	0.896689926512607	1.2539005787959323e-08	0.8713707089768988	0.9852134408113113	2.687833553682674e-07	0.002305814962131482	0.7046107089177608	0.982406285193599	0.9964830316789816	0.0	0.07316589097978667	0.06723893697291346	0.0009173041837086915	0.9917505613877471	0.0012026155744651846	0.1277156968187199	0.32179915711274876	0.3216523571999459	0.9699384103683015	0.13653443221249897	0.0014373696208568642	0.012999863827266292	6.794222552351182e-05	0.4348159647175173	1.2189179557744166e-05	0.4093478098677523	0.014318636110016915	0.00044728003972773547	1.607788011673215e-05	0.03985002869946679	0.022070307086693997	4.925889149295843e-07	7.983839452640251e-06	0.0	2.03376117989649e-05	0.0006971875325505284	0.999564280501387	0.005706456798977876	0.00744138361016289	0.00013365818589726765	7.750631970282523e-05	0.01675268036163696	0.9993460798351548	0.00017360626402654485	0.999168272054111	5.692875989304964e-15
PWY-6737	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999392	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999996	1.0	1.0	1.0	0.9999999999999998	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999998552	1.0	0.9999999999999993	1.0	1.0	1.0	1.0	0.9999999999999991	0.9999999999582596	1.0	0.99999999999997	1.0	1.0	0.9999999999766973	1.0	1.0	0.9999999999994988	1.0	0.9999997243184876	1.0	0.9999999999999458	1.0	1.0	1.0	1.0	1.0	0.9999999999818243	0.9999999999999996	1.0	1.0	0.9999999999910496	1.0	1.0	0.9999999999999982	1.0	1.0	0.9999999999999996	1.0	1.0	1.0	0.9999999999999742	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999996	1.0	0.9999999999999998	1.0	0.9999999999994373	1.0	1.0	1.0	0.9999999999999949	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999991	1.0	0.9999999999999993	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999998721	1.0	1.0	1.0	1.0
PWY-6892	0.0	0.0	2e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.99999999999998e-15	0.0	0.0	0.0	5.2681854237175394e-05	0.0	9.717416210725878e-07	2.8437999999973045e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999999867e-14	1.537339999992122e-11	0.0	3.964199994761706e-09	0.0	1.0159999999999656e-13	0.0	0.0	2.399999999999998e-15	0.0	0.0	0.0	0.0	7.999999999999998e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1355399999672284e-11	0.0	6.999999999999985e-15	0.0	0.0	3.9944599994681427e-10	0.0	0.0	3.4876799999594534e-11	0.0	1.642955667668989e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.833839999844329e-11	9.999999999999999e-16	0.0	3.599999999999957e-14	1.7199999999999898e-14	5.999999999999999e-16	8.199999999999979e-15	5.399999999999902e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-16	0.0	0.0	0.0	0.0	0.0	3.998587999467043e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.359999999999904e-14	0.0	7.999999999999998e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4799999999999928e-14	0.0	0.0	0.0	5.279999999999906e-14	9.435897770321277e-09	0.0	7.999999999999998e-16	0.0
PWY-6897	0.39970306880908935	0.693655209356318	0.7740445488347989	0.7778730670572841	0.3088208669145887	0.04638600927778321	0.14251786799834046	0.8246626859843844	0.0	7.654154361721305e-09	2.6593582497642605e-10	0.6022260061382437	0.00024964934182732833	0.0	0.0	0.7703020833559003	4.7000664891958186e-05	0.0012894051667348316	0.006205029596245444	1.431525049984673e-05	0.013162842022411829	0.0	1.8539999999998854e-13	0.0031697883114621085	3.4825346095816145e-06	6.727499999999848e-14	0.0012326177175954367	0.27815241528872636	1.2592349999947144e-11	0.00027443379432178525	3.024248846951306e-09	0.0005335451055251227	1.4373679596111797e-06	0.0	8.49358964616169e-05	1.9699321487064557e-09	0.0012437375856850245	1.1924999999999953e-14	0.371786006240613	0.0004922885340537805	0.0005000735066451951	0.9899105227162822	3.0666137374706426e-05	1.0484999999999633e-13	7.132412732928952e-08	0.07901200370085106	2.842932372305912e-09	0.0013904546217324723	0.18540496265421288	2.816188561688606e-08	0.027372033146383846	2.0391475850855916e-05	0.0033015025925208965	1.763979531711526e-05	7.947954622770136e-05	0.6937247977572625	0.8003984500840784	0.000673366772227608	0.005152460816476924	2.25e-16	0.007421751177144241	0.5482057827374293	0.0006744860311321003	0.5695637582799989	6.299999999999987e-15	0.003953084021290057	0.9417808238864243	0.9054898070699466	1.875352499988277e-11	2.648249999999766e-13	0.6305556620695871	6.834578462538812e-05	1.7099999999999903e-14	0.8354340004723289	7.332348672296474e-05	0.7470844872456119	0.44757775933676536	3.473457450192354e-05	0.1977896402014609	0.7486341874825886	6.607349999985448e-12	0.1364936867649559	6.749999999999998e-16	0.08984567719523798	0.1311006141683938	2.0249999999999988e-15	0.00014662300382089696	0.8492990561730769	1.8544499999988538e-12	6.100360777640603e-06	0.006510938382999717	0.971951833873821	0.9992610764571599	0.0	2.0773347880139853e-06	2.1957558906197202e-05	1.1008397245960507e-09	0.6951689227074087	3.9174034325964994e-08	1.8407692058650434e-06	0.00042552874282772256	1.8917679704571138e-07	0.7290096307822664	3.6429770931863045e-07	0.9999929224265891	2.2135499999983666e-12	7.800749999997971e-13	0.0003701895069072315	3.5707499999995746e-13	0.000674618276085677	5.270274664139786e-07	3.759061639669215e-07	7.088857527493655e-08	3.6682109189235336e-05	7.812420839053591e-08	1.5074999999999923e-14	3.161317499966687e-11	0.0	3.1499999999999968e-15	4.608584038344019e-07	0.23601222553688153	0.000404901582589535	3.412709623030331e-07	1.4317107743167346e-09	0.0	4.914138647536134e-05	0.3116026491951822	1.797295499892324e-10	0.9958462145670499	0.9999994706953735
PWY-6969	0.978787155467134	6.582720724547731e-06	0.9990542997062474	0.9579927880971387	0.9994799739694606	0.00042702710615509726	0.9860861079255402	0.9731185687830912	0.0	0.0	0.0	0.9999985440958212	2.4999999999995e-13	0.0	0.0	0.9999830011832676	0.9999842774588698	0.9999021291310937	0.9998637312272137	0.999699673030381	4.1946690592380074e-08	0.0	0.0	0.9719669623210526	7.431359995581991e-10	0.0	0.0	0.9994080882499985	0.0	0.0	0.0	0.9990784221629236	0.9923109003627693	0.0	0.0	0.0	0.0	0.0	0.0	0.0017821005905222385	0.9992880919078073	0.9999088511413061	0.9076965359169701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9994190699075919	0.0	0.0	0.0	0.0	0.0	2.0980192481462775e-06	0.0	0.00017009111362814477	0.0	0.9946723419680299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9992623293989926	0.0	0.0	0.014785281885230834	0.0	0.0	0.9980111032757494	0.0	0.0	0.0	0.0	0.0	0.005271023792678049	0.0	0.0	0.0043324381304981965	0.9096031445296469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022405215799851462	1.5162928214255197e-05	0.0	0.9999814475991775	0.0	0.9980115968899954	0.0	0.0	0.0	0.9988402653587726	0.0	0.95219624233595	0.0	0.4846163960699421	0.0	0.9998743145355139	0.0	0.9971752641769518	0.0	0.9999957631376695	1.112961192000849e-05	0.9999410378529159	0.0
PWY-7111	0.9994041505084018	0.9999960130323995	0.9999921309721188	0.9993304719997551	0.999845055041451	0.9999998580798165	0.999942563820624	0.9999625430656217	1.0	0.9999878444925191	0.9999999899736963	0.9999999994555191	0.9999985399126468	0.9959461371581537	0.9995574296442509	0.999997335210356	0.9999991088512893	0.9999143267430116	0.9998841196881386	0.9999485517962784	0.9999999289777551	0.9841578304422685	0.9999875579074046	0.9999967565215947	0.999999999963086	0.9680100605219149	0.9999634673747508	0.9999119662141837	0.9999999967114765	0.9971107237727769	0.999658891829175	0.9991107838824513	0.9999972524784086	1.0	0.9999941098841721	0.9998596715099364	0.9999997487494873	0.9999999999414069	0.9999999999995439	0.9999620648292543	0.9997629191998925	0.9999999706873854	0.999999999999251	0.9998647794590653	0.9027844123588153	0.999996786970652	0.9907226402530178	0.8617926061279847	0.9999982266780413	0.9831031167586275	0.9999999971837936	0.9836593642224181	0.9907293453265669	0.9999999480927788	0.9987957419962217	0.9999974927687266	0.9999835846656061	0.9953302295165438	0.9999999750955386	0.9982198279181055	0.9996138550856835	0.9999998286156987	0.9616251575702449	0.9999999978103702	0.9767371469046211	0.9984721630018197	0.9999835078915972	0.9996780541808126	0.9950385112831545	0.9999809266801406	0.9893805863313871	0.9984987026041541	0.9999933546235094	0.9999942799384381	0.9961428844648516	0.9999955271794625	0.9999868068260362	0.9990361654817819	0.9999994326972151	0.9996892341769227	0.998463366283028	0.9999482887016022	0.9883541289223792	0.9999993416098198	0.9924796940858485	0.9999063682182713	0.9999760604519302	0.9917659777217459	0.9941121203246905	0.9997698395619949	0.9999998475098789	0.9947335803736523	0.9999896901939938	0.9970207180430606	0.9615176763194488	0.9999999984109134	0.9546151452345021	0.9999870368157996	0.999998496125789	0.9999995774709738	0.9999497572500121	0.9990472055691598	0.9981368206768619	0.9999999858836883	1.0	0.9999999999262663	0.9999999996900453	0.9999483352608425	0.9999999967452913	0.9999972079034855	0.9999997346905667	0.9994567083235933	0.9999955117105107	0.998145136088043	0.9999999999965401	0.9763291445282006	0.9999999999758544	0.6950197815107662	0.999998614429332	0.9999782251419507	0.9999999999648139	0.9998304370290713	0.9999974715944486	0.9989695976383732	0.9999960981719904	0.9972326694358778	0.9999998755986405	0.9999940844875098	0.9999999999997733	1.0
PWY-7199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02993985455813327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8531636163010736
PWY-7208	0.9999999998818958	0.999999999976452	0.9999999950319087	0.999999784749917	0.9999999975715363	0.9999999999680877	0.9999999972526146	0.9999999997940678	0.9961152277589181	0.999999926160254	0.999999999937802	0.9999999999947302	0.999999999395087	0.9999157654784272	0.9999764190010189	0.9999999947645739	0.9999999998851667	0.9999991498953081	0.9999997420992693	0.9999999979277305	0.9999999999969209	0.9953873794000289	0.9999999925461124	0.9999999986249186	0.999999999999899	0.9792198523294812	0.9999877378873585	0.9999990653435177	0.9999999999988833	0.9998509165011855	0.999773965900166	0.9999836463810139	0.9999999880641318	0.9999999999998339	0.9999999999468003	0.9999999672496369	0.9999999999497715	0.9999999999997957	0.9999999999999998	0.9999995879428042	0.9999913832472775	0.999999999981384	0.9999999999999998	0.9999842360212094	0.9940168360209817	0.9999999316085473	0.9994185048268062	0.9993497681965329	0.999999959168082	0.9998024994034183	0.9999999999568723	0.9999966182929219	0.9985178791652088	0.9999999999598355	0.9999985309954184	0.999999914021302	0.9999999915058543	0.9999995219718862	0.9999999981655736	0.9999942219268178	0.9999999995679327	0.9999999990267727	0.9999057123829245	0.9999999999989944	0.9770722279808339	0.9999999792258181	0.9999999801912793	0.9999999918133923	0.9997794813275852	0.9999898611689988	0.9999253805666676	0.9994231497347892	0.9999990015979239	0.999999987930907	0.9986863195820292	0.9999998950116834	0.9999999996929063	0.9989147951906355	0.9999999952628071	0.9999993554221753	0.9994086133735772	0.999999887318852	0.999618373902684	0.999999940334612	0.9994402830556752	0.9999934590246864	0.999999836491204	0.9999999454781198	0.9999999820804505	0.9999995913931703	0.9999999967401774	0.9999999999999987	0.9999999999999063	0.9973221549237081	0.9977272490942867	0.9999999999657392	0.9998045139936126	0.9999996755195975	0.9996566998037277	0.9999999986160193	0.9999910327303955	0.9999975416153898	0.9999999586770553	0.9999999989463166	0.9997723370594364	1.0	0.9999999999999911	0.9999999993859796	0.9999999999833762	1.0	0.9999999999929772	0.9999908216062816	0.9999999999946545	0.9999968501877783	1.0	0.9999999961243609	0.9999999999934945	0.9999987707433252	0.9999999999966445	0.9999999342120728	1.0	0.9999999991241417	0.9999999999990716	0.9999997056271327	0.9999999999999529	0.9999990970635018	0.9999999992758561	1.0	1.0	0.9999948428549004
PWY-7219	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999998706345726	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999991	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
