pathway	016R_0_F_NS6_week5	016R_0_F_NS6_week9	016R_R_F_NS6_Pellet_week9	016R_R_F_NS6_week5	1002R_0_M_NS6_week10	1002R_L_M_NS6_week10	1075R_0_M_NS6_week5	1075R_0_M_NS6_week9	1075R_L_M_NS6_week9	1075R_RL_M_NS6_Pellet_week9	1075R_RL_M_NS6_week5	1184R_0_M_NS6_week5	1184R_0_M_NS6_week9	1186R_0_M_NS6_week5	1186R_0_M_NS6_week9	1186R_RR_M_NS6_week5	1186R_RR_M_NS6_week9	184R_0_F_NS6_week10	184R_0_M_NS6_week5	184R_0_M_NS6_week9	184R_L_F_NS6_week10	2403R_0_F_NS6_week5	2403R_0_F_NS6_week9	2403R_L_F_NS6_week10	2476R_R_F_NS6_week5	2476R_R_F_NS6_week9	2506R_0_F_NS6_week10	2562R_0_F_NS6_week5	2562R_0_F_NS6_week9	2562R_RL_F_NS6_week5	2562R_RL_F_NS6_week9	3894R_0_M_NS6_week10	NS6_defined_inocula	NS6_defined_inocula.1	NS6_inocula
PWY-7196	5341.94756626506	4231.48220320185	3672.0753303185347	3653.5305416075266	7900.622138768774	4849.386178379271	3286.6088808714317	6274.2877275458	4697.179038851296	2844.5185155306153	4447.5320479947195	3573.088725532266	5339.31401135501	2985.8689122297415	6560.748590064368	3374.0737861033176	6417.754919887771	3838.3875325301206	3238.4951903614456	7897.12335758376	5019.869030136988	4653.820479617098	5761.178055784784	5363.796011421027	4340.250755966331	5176.1237132860215	4879.400123584751	4049.540351807229	6483.962387786765	3611.1532266050503	6204.41114520548	6418.814634362107	6036.504304472686	4236.034666182539	3127.9243694339007
PWY-7197	8854.55	7098.910000000001	6056.01	5363.010000000001	12025.029999999995	8641.43	4371.6900000000005	7783.000000000002	6437.19	4458.499999999999	6175.600000000002	5280.32	6531.550000000001	4706.679999999999	7958.85	4635.599999999999	7812.3099999999995	9049.869999999997	5632.3200000000015	9288.449999999999	7043.080000000001	6948.04	9537.02	8654.05	5256.24	7259.329999999998	9006.67	5346.57	9867.570000000002	4364.78	9492.599999999997	8235.830000000002	7329.969999999999	5113.48	5254.46
PWY-7199	7273.138636363635	10875.906363636366	8937.978333333334	7490.683181818183	11357.466666666664	10456.807878787877	5303.837272727272	10419.177575757576	12688.158484848485	8632.279090909095	7487.741212121213	5073.475757575758	14204.11393939394	6383.605303030303	12102.72833333333	7564.69606060606	12196.357424242424	8855.775454545455	5131.325151515152	12710.881969696971	11857.036818181816	6135.99303030303	13143.269393939396	12218.491969696968	6193.023939393938	14178.770151515148	8916.81409090909	6234.475909090908	11426.775454545455	5849.457878787879	10763.081818181812	9247.665303030304	17760.01303030303	11287.369696969698	11478.404696969697
PWY-7200	512.6666666666666	86.6588888888889	50.02148148148148	261.2485185185185	210.01703703703703	97.05703703703703	89.98925925925926	88.1588888888889	60.37481481481481	50.06185185185185	170.73296296296297	300.9692592592592	30.93962962962963	238.42000000000002	75.3425925925926	167.80407407407407	67.20851851851852	69.5662962962963	39.21296296296296	71.31333333333333	89.33037037037036	143.68370370370369	98.37037037037037	63.69888888888889	144.54333333333332	124.06333333333332	550.8425925925926	269.23	74.89037037037038	65.25	65.18814814814814	107.48444444444443	3450.212962962963	2314.6974074074074	1580.0644444444442
PWY-7208	13194.698571428571	18498.071428571435	14065.024285714286	10574.667142857143	19305.795714285712	17350.962857142855	8858.424285714285	15522.152857142859	17617.931428571428	13783.541428571429	11877.51142857143	9177.091428571428	19559.581428571433	9494.394285714287	18513.077142857142	10506.98571428571	19118.90142857143	16667.14857142857	9369.802857142859	20585.542857142864	17861.217142857146	10706.85571428571	19240.171428571426	18776.654285714285	9760.364285714286	18687.00428571428	15154.38428571429	10183.6	17981.462857142855	8978.345714285713	17222.987142857142	16551.99428571429	22655.63	14396.400000000003	16002.99857142857
PWY-7209	710.4157894736843	1517.4315789473687	592.5947368421052	331.42105263157896	733.1052631578948	719.9842105263158	470.6842105263158	1103.6052631578948	643.8789473684211	698.9684210526316	486.28421052631586	639.0631578947368	731.1473684210526	350.46315789473687	1279.5473684210526	299.17894736842106	1108.8947368421054	438.3631578947369	390.94736842105266	1640.5421052631577	774.3157894736842	337.8315789473684	727.6894736842106	1074.9	500.3526315789474	420.55263157894734	468.6947368421052	592.8947368421052	580.3421052631579	517.7052631578947	511.78421052631586	825.8526315789474	1091.8105263157895	694.1684210526315	1320.4894736842105
PWY-7211	673.6670564516129	176.00008064516132	120.34923387096775	344.76750000000004	403.25697580645163	215.43024193548388	126.60677419354839	182.55883064516132	145.99778225806452	85.14689516129033	262.22733870967744	386.99854838709683	172.66899193548386	292.23471774193547	167.25157258064516	205.49358870967743	148.21693548387097	205.974435483871	97.04104838709677	224.0818548387097	267.4672983870968	222.66943548387096	202.98991935483872	218.35161290322583	267.01584677419356	248.27153225806452	661.998991935484	359.8991129032258	151.95701612903227	146.61217741935485	181.36995967741936	200.64012096774195	5055.904233870968	3395.007217741935	2314.4621370967743
PWY-7219	17595.053374982315	25150.58130515237	18964.878687604334	14235.008055682878	25545.87317590471	23377.66080027162	12670.657580878818	21929.771062445187	24354.86841411313	20253.564814079167	16475.983553801318	13002.903585603937	27354.97819143819	12469.966139037437	25163.37290648785	14004.082665648077	26425.451712786125	22981.911847324784	12977.18273378038	28952.29535888294	24462.108206037967	14780.04533571004	25907.221079704614	25053.758103047287	13459.40913957502	24745.925614350785	20404.299947486063	14135.39984953173	23247.562258410417	12771.312772118947	22795.589739326035	24172.010356789175	29488.256507314032	18654.943897263955	21095.511450725746
PWY-7220	9414.309714285713	7427.978285714285	6337.074476190477	5680.010666666668	12642.533619047616	8972.264476190476	4797.326476190476	8224.985714285713	6802.099047619048	4658.298666666667	6584.505523809525	5645.295047619048	6891.577523809524	5046.611714285715	8539.12819047619	5046.84380952381	8312.594095238095	9368.148380952382	5907.487809523809	9868.249142857145	7453.587619047619	7324.3199047619055	10104.370190476191	9032.566571428571	5641.857999999998	7629.601428571427	9578.602190476191	5836.5960000000005	10427.60447619048	4663.667428571428	9987.302190476188	8720.438857142857	8637.561238095239	6014.298952380953	5946.98
PWY-7221	17360.85095238095	25687.262857142858	18665.86	13511.042857142857	25737.87666666667	22678.34857142856	12279.279999999999	20996.193809523807	23244.057619047617	18825.82428571428	16043.848095238092	12671.72	26344.02428571429	12186.50523809524	25806.721428571425	13674.87333333333	26926.04523809523	21432.294761904755	12330.069523809529	29566.67428571429	24174.66857142857	14415.106666666663	24051.031904761905	24544.766190476188	13594.090952380953	23652.819047619043	19113.541428571432	13981.979523809527	23615.13047619048	12482.158095238094	22862.91714285715	23929.006666666668	27707.046666666665	17578.955238095234	20052.983809523812
PWY-7222	9414.309714285713	7427.978285714285	6337.074476190477	5680.010666666668	12642.533619047616	8972.264476190476	4797.326476190476	8224.985714285713	6802.099047619048	4658.298666666667	6584.505523809525	5645.295047619048	6891.577523809524	5046.611714285715	8539.12819047619	5046.84380952381	8312.594095238095	9368.148380952382	5907.487809523809	9868.249142857145	7453.587619047619	7324.3199047619055	10104.370190476191	9032.566571428571	5641.857999999998	7629.601428571427	9578.602190476191	5836.5960000000005	10427.60447619048	4663.667428571428	9987.302190476188	8720.438857142857	8637.561238095239	6014.298952380953	5946.98
PWY-7228	10268.217319254243	8202.994372545783	7002.137777264476	6254.332983336084	13975.021322554032	9941.778038607492	5143.417352252104	9159.684930539514	7532.308060716054	5170.785919155254	7227.821822801517	6164.232253423525	7693.675359181652	5469.6917214981	9402.34842567233	5441.462932189407	9219.185601055928	10283.216109552877	6489.967547269425	10982.574200956937	8230.43163108398	8088.840694934828	11009.437023593466	10016.51920409173	6211.977598416105	8458.62936677116	10363.32013463125	6291.917280316779	11460.833810922291	5155.423228510146	11029.112149150302	9681.590963867347	8693.086481438704	6065.487635043723	6134.836240884342
PWY-7229	10567.596987796687	8416.889834906473	7183.0322693944	6366.299696527611	14246.92732761204	10245.890560990736	5298.5432883840285	9189.668447828033	7609.036584794518	5268.768500241138	7349.076109313101	6306.405980200834	7675.635529436081	5679.37164550105	9441.586263882671	5596.261375856902	9225.181372808227	10804.223330815737	6733.827345352923	10933.876157204866	8329.06703046953	8230.409775974027	11546.963397111507	10223.213001739638	6224.010670062696	8649.44621540528	10945.089448413653	6463.180472148541	11792.669347040892	5158.608980898412	11248.445619380616	9716.0728078301	9090.755521693824	6340.826384580938	6425.313328972749
PWY-7234	747.1018181818181	692.7072727272727	436.92636363636365	403.56454545454545	728.8609090909091	567.5590909090909	323.63363636363636	398.4236363636364	364.2590909090909	278.62909090909096	446.00181818181824	523.9145454545454	559.680909090909	358.34	491.27363636363634	296.8718181818182	562.4454545454546	586.3672727272727	276.89727272727276	628.7590909090909	603.5509090909092	284.5527272727272	461.8863636363636	646.3045454545454	453.9927272727273	795.1327272727273	896.6363636363636	566.0654545454546	537.2645454545454	299.08	475.6545454545454	549.6318181818182	8647.590909090908	5370.141818181818	4998.371818181818
PWY-7237	1435.0	3303.8	481.8	169.5	3102.2	3388.2	569.35	443.7	107.3	104.15	329.6	251.0	203.6	2637.25	5608.95	1836.15	5683.3	603.55	608.5	955.85	904.7	301.2	4279.2	2544.1	551.1	4492.55	4053.05	1567.8	4754.5	176.15	482.85	190.45	8463.6	5814.0	2851.4
PWY-7242	16614.773697478988	23633.07292589764	16830.89485103132	12947.265716832191	23701.60040488922	21676.821576266866	11011.622709447416	19408.647364400305	21958.130068754774	18052.22972243443	14682.90464731347	11699.691800356506	24424.0434784823	12084.330180799594	25296.987473898644	13272.872197606313	25988.587445887442	19543.92234530175	11035.748945760124	26763.58519989814	22570.3119811561	13377.857583396997	23431.12399032341	23324.906116628466	12095.24568118156	23082.434713521772	18654.590068754776	12715.15974280621	21764.84228927935	11302.0591189203	20429.911856378916	21168.260244461413	24608.60289024701	15893.839126559717	17639.00063661828
PWY-7254	6036.148175548589	5944.265228840127	6769.992639498432	5133.4590846394985	8925.43060815047	8242.651109717868	3460.117768025078	9508.16268338558	8870.960877742948	8433.984225705328	5772.703561128525	4144.118783699059	10077.521830721003	3928.2866332288386	8260.608188087774	4332.166231974922	9115.966683385577	6178.169341692789	4304.338043887146	9332.86961755486	8305.066231974923	5267.29425705329	9072.376062695927	9401.33018181818	5272.008639498434	9689.357191222573	6619.670595611285	4458.250984326018	7286.6833730407525	4234.431573667712	7382.365467084638	7902.418833855799	7801.858721003134	5012.061141065829	4621.9880501567395
PWY-7315	10111.313333333334	15454.233333333335	8851.976666666667	7851.383333333334	14592.289999999999	11801.593333333332	8069.043333333335	9205.51	11855.74	6799.369999999999	9286.353333333333	7918.796666666665	13020.386666666665	7330.793333333335	14407.086666666666	8519.103333333333	14766.046666666667	12627.31	6364.276666666667	14705.783333333333	11819.293333333333	8039.653333333334	11876.900000000001	12479.296666666667	7459.866666666666	11256.369999999999	10467.526666666667	8703.599999999999	13423.453333333337	7719.666666666666	13170.633333333333	12710.116666666667	13385.776666666668	8537.926666666666	13276.049999999996
PWY-7316	0.0	0.0	0.0	0.0	22.0	15.33	0.0	13.0	10.33	10.67	5.67	0.0	11.33	6.0	0.0	7.0	16.0	0.0	7.0	0.0	13.67	0.0	10.67	13.67	0.0	8.33	14.33	7.0	7.67	0.0	0.0	20.0	170.33	103.0	216.67
PWY-7323	10338.795126978286	17471.22933566433	12873.008551711444	9969.411464850939	16189.365228192863	14484.022642620539	8883.105850202426	15699.49994111152	18154.424254692676	13899.984543614279	11435.37256716967	8365.303448656607	20852.952099742357	8485.15944423997	18834.797396025027	10268.962079499446	19526.965393816707	12860.246917556127	7582.684184762603	22304.642462274565	17947.397613176297	9328.9276444608	16889.42857195436	16932.740358851675	9852.985850202429	17818.02324070666	11661.866451969081	9853.352195436142	15428.18138940007	9513.552780640412	15474.93659735002	16779.043249907987	14772.122905778433	9477.778111888114	10050.11559992639
PWY-7371	96.0	526.5	316.5	62.0	329.0	346.0	161.0	215.5	223.0	189.0	167.5	115.0	399.0	78.5	330.5	100.5	419.5	381.5	158.5	416.0	345.5	70.0	268.5	434.0	199.5	558.0	251.0	196.5	388.5	143.5	298.0	349.0	3859.0	2155.0	2820.5
PWY-7374	96.0	526.5	316.5	62.0	329.0	346.0	161.0	215.5	223.0	189.0	167.5	115.0	399.0	78.5	330.5	100.5	419.5	381.5	158.5	416.0	345.5	70.0	268.5	434.0	199.5	558.0	251.0	196.5	388.5	143.5	298.0	349.0	3859.0	2155.0	2820.5
PWY-7399	0.0	0.0	0.0	0.0	25.88235294117647	18.03529411764706	0.0	15.294117647058824	12.15294117647059	12.552941176470588	6.670588235294118	0.0	13.329411764705883	7.0588235294117645	0.0	8.23529411764706	18.823529411764707	0.0	8.23529411764706	0.0	16.08235294117647	0.0	12.552941176470588	16.08235294117647	0.0	9.8	16.858823529411765	8.23529411764706	9.023529411764706	0.0	0.0	23.529411764705884	200.38823529411766	121.1764705882353	254.90588235294118
PWY-7400	6869.840363963156	8085.3807452270585	5100.300503666984	3855.633576076288	8624.758181016536	7624.044621957325	4065.3809366983605	6164.636357221675	5431.304998747354	5440.9611305834715	4868.4405204121485	4851.646779537741	5775.788111409102	3966.8771544885626	7442.058636090385	3652.451973279475	7567.661518375623	8332.77651165624	4606.5300589173585	8390.985838866643	6664.333441276216	4915.135231167819	7365.0290717616135	7247.085523287298	3854.4665685074597	5510.781725570061	7578.264623947362	4739.343631786553	7275.396214727517	3828.8328148805913	6684.106636326014	7633.983702525699	7718.761799532612	4980.529766353035	7836.421374869396
PWY-7446	423.0	80.43	44.86	200.57	187.57	84.43	58.57	80.43	56.29	45.14	136.43	272.14	24.29	206.28	70.0	134.57	60.71	64.43	26.0	60.57	86.14	124.57	91.0	58.29	112.14	114.57	502.0	240.57	66.43	54.0	62.86	97.86	539.0	366.86	647.5799999999999
PWY-7456	2037.7596923076924	6772.8945	3418.112423076923	3147.744980769231	3946.2867692307696	3245.521096153846	2487.97575	1998.0505384615385	5557.544711538462	1383.5719038461536	2968.3041923076926	1910.3355000000001	6197.385519230768	2645.504192307692	5290.017230769231	3710.013057692308	4999.258096153846	3474.555576923077	1159.151307692308	5684.780076923077	5111.253634615385	1866.38325	3543.6241730769234	4239.847384615385	2155.5118846153846	4644.027346153846	1753.2966346153848	2414.6509038461536	4707.926307692309	2671.582903846154	5135.523980769231	3339.4810384615384	4068.9306923076924	2591.361	4309.512576923077
PWY-7539	9420.514761904762	15238.519523809524	11918.941428571423	9092.885238095238	14704.670952380951	13082.781904761909	6835.932857142859	12835.218095238095	16125.656666666664	10994.282857142858	9610.840476190471	6629.909999999998	18162.36095238095	7651.804285714286	15767.419999999996	9277.968571428572	16046.240476190473	11193.490952380953	6395.729047619047	17445.86	15284.19095238095	7920.104761904763	15229.213333333333	15660.672857142856	8276.646666666666	16770.529047619046	10217.880952380952	7978.608095238094	14353.293333333333	7373.793809523808	14194.85380952381	12513.112857142856	16466.057142857142	10376.837142857143	11263.596666666668
PWY-7663	20786.525657042024	27201.155041672093	21006.027559430062	16144.611897339077	30941.357575342376	25349.900950580806	13605.70548005878	24583.273960164202	26336.77325541293	19566.642664165174	18483.716737341616	14079.392583192406	29598.15829617942	13828.671905360823	29364.962603563767	15943.001577945755	30008.306482119806	23172.270415791692	13911.199914575618	33323.323841861595	26966.63418116554	17389.083461590053	26932.752803091265	28130.355204726187	16242.071611838588	27395.137728703612	20833.280041988208	15712.496082171907	27865.098041834244	14307.240299448651	27206.674855071466	26684.25092109348	35625.07133581901	22518.439773951468	24349.650361466534
PWY-7664	10770.846297435895	8747.829066666669	7953.870041025642	6753.586861538461	15845.999651282053	9573.306902564102	5525.55683076923	11715.92584615385	9272.414092307694	5977.203723076923	8128.7690974358975	6218.394574358975	10545.589815384616	5007.608523076923	13028.12868717949	6063.146205128205	12718.07872820513	7555.847241025642	5901.488348717949	15763.810533333335	10304.829446153846	9259.064697435897	8712.354358974359	11213.978964102564	8503.952441025642	9863.677887179489	7228.555384615386	6835.138369230769	12436.464564102565	6402.8531897435905	12561.176420512822	12725.109241025644	13532.968974358975	8130.313261538463	9458.434676923078
PWY-841	10336.401683444705	8251.058321083161	7063.165366038083	6282.315792165246	14073.14439337047	10001.084921634401	5164.711493049011	9207.715364819334	7583.680784927827	5212.199205634598	7260.560118129283	6176.9803785320355	7733.625251132692	5485.314177782427	9474.040135289331	5471.48852128065	9278.559212668788	10346.359707233898	6527.711252667942	11058.65646837417	8285.086760397593	8152.889722812155	11033.479352918363	10087.840283149757	6248.504715134246	8487.833932914955	10361.320703708448	6302.455666037946	11538.417248967018	5171.65100017453	11116.995007982952	9744.027485882298	8476.357071366998	5913.5990030925	6028.002952027738
PWY-922	74.0	3.25	3.5	53.25	15.5	9.5	29.25	4.75	2.0	3.25	29.25	18.75	5.75	24.5	2.75	28.25	4.25	2.75	12.25	8.5	0.0	14.5	4.0	3.25	28.25	5.25	30.25	19.75	6.0	9.25	0.0	6.0	2891.25	1934.25	908.5
PWY0-1061	12703.545353650927	15582.645895308926	12948.804970355732	9990.800179685875	17861.297788361524	15823.000017082459	6965.8708890680255	12812.721026887872	15623.169576098959	11410.094093849511	10398.495448684613	7848.416484553775	16625.342512381787	8464.633620401337	14670.416503276472	9219.239214266854	15130.384385091453	15859.255228052836	8395.923968791509	16060.089224568339	15234.429156598551	9879.134692635738	16822.552900017603	17197.459293638283	8276.235206729769	16560.22271149045	13657.30394318782	8233.939996979565	16093.604018098606	7169.19877860412	16129.780163303512	13063.047948664609	17666.358302455556	11228.39238616361	12697.97805407979
PWY0-1241	6808.246666666667	9667.053333333333	6441.066666666667	5446.955555555556	8654.003333333334	7344.658888888889	4625.844444444445	5441.924444444445	7907.9255555555565	4241.496666666666	5557.13	4823.783333333333	8164.737777777778	4677.641111111111	7090.772222222221	5165.924444444446	6586.188888888888	9226.206666666667	4469.070000000001	8870.449999999999	8188.447777777777	4892.524444444445	7544.427777777778	7448.835555555555	4275.041111111111	6852.866666666666	6779.902222222222	5139.88888888889	8623.083333333334	4394.43888888889	9049.177777777777	7021.05888888889	4528.746666666667	2967.7277777777776	5256.083333333332
PWY0-1261	1912.9896794871795	3099.439358974359	2482.207243589744	1558.718846153846	2780.3213461538467	2266.281794871795	1469.6065384615385	2283.751025641025	2767.3433333333332	2384.7608974358973	2240.2326282051285	2004.746217948718	3583.9238461538466	1271.384935897436	2063.759294871795	1460.4553205128207	2880.4141666666665	2056.612115384615	1198.5075000000002	3210.1619230769234	2836.8129487179485	1418.631730769231	2180.085833333333	2709.5470512820516	1971.9521153846154	2276.858974358974	2548.5115384615387	2073.9748717948714	2096.030833333333	1562.9670512820512	2711.241538461538	3106.6424358974364	4840.220320512821	3423.5766666666664	3996.7145512820516
PWY0-1277	495.2195121951219	94.1619512195122	52.5190243902439	234.81365853658536	219.5941463414634	98.84487804878049	68.56975609756097	94.1619512195122	65.90048780487804	52.84682926829268	159.72292682926826	318.6029268292683	28.437073170731704	241.49853658536583	81.95121951219512	157.54536585365855	71.07512195121951	75.43024390243903	30.4390243902439	70.91121951219512	100.84682926829268	145.83804878048778	106.53658536585365	68.24195121951219	131.28585365853658	134.13073170731707	587.7073170731708	281.6429268292683	77.77170731707318	63.21951219512195	73.59219512195122	114.56780487804878	631.0243902439024	429.49463414634147	758.1424390243902
PWY0-1296	3148.560576923077	5401.057564102564	2481.772606837607	1976.8737393162392	4027.5745940170937	3715.223055555555	3117.7906196581193	4195.7912179487175	3671.847799145299	4037.6216239316236	3114.8552136752132	3188.637542735042	4658.376752136752	2389.006923076923	6118.265811965813	2440.296495726496	6301.611816239317	3402.7513675213677	2267.501175213675	7387.8988461538465	4594.340747863247	2598.668824786325	4984.801709401709	3536.881987179487	2569.163076923077	3816.4978846153845	4809.25235042735	3494.6411538461534	3621.7874786324787	2753.995192307692	2943.143760683761	5864.034358974359	10738.013675213675	6974.125918803418	6301.982243589743
PWY0-1297	3152.43875	5529.756785714286	2519.099642857143	1975.32375	4063.4308928571427	3706.8273214285714	3081.708054511278	4148.929821428572	3774.92625	4165.465714285714	3172.116315789474	3207.1922274436088	4779.682142857143	2346.5261654135343	6452.038609022557	2406.864285714286	6458.084407894737	3431.3935714285717	2187.9973214285715	8172.047537593984	5240.248486842105	2680.369107142857	4672.976428571428	3636.1141071428574	2592.892556390978	3663.8326785714285	4493.836785714286	3364.993627819549	3553.854680451128	2853.6859304511277	3200.381616541353	6030.539285714285	10267.682406015037	6616.72222744361	6292.25497180451
PWY0-1298	3602.348389321929	6781.24996068152	3100.18094214895	2312.315438481525	4923.775836609872	4460.688065691753	3608.689526511232	4753.990895012761	4844.51038651675	5374.575335011841	3835.305669908717	3716.146356027684	6150.532362327838	2499.7509764089123	7720.181401899244	2836.2891502839666	8035.285868742958	4358.78824733853	2536.9953932997632	9810.845772056287	6170.6933674783295	3479.728502678715	5377.066981674369	4485.721933158584	2957.080310753949	4209.517910257295	4929.709733623049	3629.7125160378005	3806.591153399554	3312.3797759881354	3861.7858423007065	7669.995672208042	10817.567404750409	6899.456233301143	6897.89379130165
PWY0-1319	14872.964089635854	20654.409949579833	15402.844431372554	11584.27593277311	21553.708039215682	19220.17767507002	9926.662011204482	17340.01756862745	19154.06966386555	15289.438773109245	13189.384201680676	10434.516028011203	21312.985764705885	10476.012156862747	20778.891338935573	11484.915462184874	21482.7625210084	18443.72095238095	10458.466072829131	23241.506778711482	19670.74960224089	12032.11114845938	20963.17744537815	20627.656050420166	10896.084151260502	20308.033215686275	16921.720929971994	11446.804425770311	19910.144005602233	10061.928913165266	18973.475719887952	18856.68081792717	24229.05498599439	15284.577142857144	17802.308016806724
PWY0-1338	423.0	80.43	44.86	200.57	187.57	84.43	58.57	80.43	56.29	45.14	136.43	272.14	24.29	206.28	70.0	134.57	60.71	64.43	26.0	60.57	86.14	124.57	91.0	58.29	112.14	114.57	502.0	240.57	66.43	54.0	62.86	97.86	539.0	366.86	647.5799999999999
PWY0-1479	423.0	80.43	44.86	200.57	187.57	84.43	58.57	80.43	56.29	45.14	136.43	272.14	24.29	206.28	70.0	134.57	60.71	64.43	26.0	60.57	86.14	124.57	91.0	58.29	112.14	114.57	502.0	240.57	66.43	54.0	62.86	97.86	539.0	366.86	647.5799999999999
PWY0-1533	520.6153846153846	98.99076923076925	55.2123076923077	246.85538461538462	257.9323076923077	122.78153846153847	72.08615384615385	114.99076923076925	81.99384615384615	68.68923076923078	174.8923076923077	334.94153846153847	43.84	261.2676923076923	86.15384615384616	174.23999999999998	94.41230769230769	79.29846153846155	40.61538461538461	74.54769230769232	122.84307692307694	153.31692307692308	125.13230769230769	88.56615384615385	138.01846153846154	151.26153846153846	635.483076923077	304.7015384615385	91.20000000000002	66.46153846153847	77.36615384615385	145.05846153846156	873.0215384615385	578.2892307692308	1063.6923076923076
PWY0-1586	35508.25192857143	50730.72452164502	38511.08481601731	29188.82293290042	52365.719305194805	45799.123298701306	23889.789588744596	42942.77673376623	49669.926686147184	38245.77465584416	33010.97524025973	25295.8762012987	56154.60574025974	25332.221051948047	52109.07406926406	28942.932523809526	54044.92942640691	42276.015666666666	24151.346101731597	59735.89796536796	50192.953363636356	29608.132209956704	50748.40803030304	50850.81935281386	27641.349309523812	51188.671212121204	39553.38597619048	27748.593517316007	47649.10580086579	24932.283290043288	47246.757987012985	46969.910279220785	62444.63900649352	39819.26271645023	43164.37323593074
PWY0-162	10290.715671225498	8767.189482747208	7331.8969607556955	6248.424738584519	14223.276961560534	10337.732726999426	5254.300780885513	9203.74378829541	7673.871191895582	5354.9401615977085	7327.138868993001	6238.823337273419	7977.180302038891	5471.004374259719	9551.465935069915	5433.984016041994	9481.26951240042	10836.301211146185	6668.1590006451825	11183.058337770217	8513.510194418506	8082.581628243672	11171.619281688121	10464.838202902614	6285.349467658438	8927.794163558949	10533.297895277694	6374.353319237942	11761.001511743181	5217.715835159078	11280.572106631509	9896.769622583452	12546.148711616768	8154.385933415014	9094.267899459186
PWY0-166	683.4325358851675	174.7751196172249	118.23891547049442	347.76778309409895	400.8628389154705	212.17097288676237	125.81499202551834	180.91196172248806	143.67240829346093	85.33620414673045	262.4854864433812	396.2666666666666	164.6108452950558	299.3311004784689	165.28006379585324	209.1677830940989	146.303668261563	200.81275917065392	94.06251993620415	217.2708133971292	261.07527910685803	223.9834130781499	201.35566188197768	211.62296650717704	263.91674641148325	246.68325358851672	682.4322169059011	366.94736842105266	150.52121212121213	143.95980861244018	177.59393939393942	200.0181818181818	4798.333333333333	3222.6682615629984	2246.8717703349284
PWY0-41	1235.2007715841328	1403.6662131190044	573.5257495462795	608.1125911330049	892.5219082188229	761.7872190821884	532.6742628986259	1079.7838672543428	646.3591661913405	679.3442530464091	642.88426652839	940.2798527352866	696.1081109670729	591.8679346642468	1212.0722509722582	460.6147596577651	1051.9029649987037	469.1358734767955	400.72301996370237	1497.6456831734506	798.849887477314	476.29299662950484	738.9803142338606	990.059969924812	626.3268322530464	522.8572486388384	1066.405737101374	858.7847861031889	601.2950230749287	547.4046481721546	532.0524718693285	867.7608379569614	4918.963899403681	3266.0192107855846	2983.3705491314495
PWY0-42	423.0	80.43	44.86	200.57	187.57	84.43	58.57	80.43	56.29	45.14	136.43	272.14	24.29	206.28	70.0	134.57	60.71	64.43	26.0	60.57	86.14	124.57	91.0	58.29	112.14	114.57	502.0	240.57	66.43	54.0	62.86	97.86	539.0	366.86	647.5799999999999
PWY0-781	507.6	96.516	53.832	240.68400000000003	225.08399999999997	101.316	70.28399999999999	96.516	67.548	54.168	163.716	326.568	29.147999999999996	247.536	84.0	161.484	72.852	77.316	31.2	72.684	103.368	149.48399999999998	109.2	69.948	134.56799999999998	137.48399999999998	602.4	288.68399999999997	79.71600000000001	64.8	75.432	117.43199999999999	646.8	440.23199999999997	777.0959999999999
PWY0-845	5291.311784511785	8029.37286195286	5358.946397306397	4788.730168350168	8117.925454545453	5585.345252525252	2866.81771043771	4896.172861952862	7351.278855218855	2938.0805387205387	4501.29744107744	3143.3525925925924	8121.825656565657	3747.0863299663306	7865.00202020202	4692.907946127946	7517.64505050505	4958.875892255893	2565.327946127946	9147.222424242424	7179.995690235691	4409.825117845117	5403.307070707071	6745.861346801346	3987.123636363636	7090.749696969696	3899.6127946127945	3519.2837037037034	7643.9250505050495	3535.282828282828	7913.729562289562	6174.934276094276	3071.6	1983.6830976430977	2915.792727272727
PWY0-862	10405.686879884819	8460.397382764295	7684.868912998764	6522.358698066638	15301.591144590702	9249.450777457838	5337.048554092967	11309.872783833813	8953.046430481283	5773.2734234882755	7850.687141094199	6010.896142533938	10187.389393253805	4839.346255656108	12579.524293500615	5855.525312628547	12283.754077540107	7305.003803990128	5698.590240641711	15221.253239407653	9955.4753280543	8936.144787124638	8416.183235294118	10834.597145207732	8213.264312011519	9539.15357980255	6998.427698477993	6607.921388317565	12011.085882352943	6182.605674619498	12127.925519333607	12289.01933052242	13236.876555944056	7948.09327540107	9263.151623817359
PWY490-3	0.0	35.4	70.9	31.5	134.6	189.1	244.8	217.1	22.4	8.7	104.3	81.5	54.8	306.5	87.1	216.7	57.4	240.9	292.0	37.3	12.6	2.6	1211.6	10.3	14.3	601.9	1032.9	350.4	531.0	17.2	40.8	11.6	779.3	557.5	192.7
PWY4FS-7	13100.891880877743	17970.53420062696	13819.25307210031	10290.002695924764	18626.392194357362	17152.16322884013	7738.898965517241	14950.490564263324	17012.388652037618	13923.442570532916	11072.035830721004	8684.32210031348	18745.290188087773	9288.939373040754	17524.851159874604	9853.1302507837	18208.977680250784	16374.97304075235	9087.918275862068	19648.108902821314	17193.935893416925	10413.732539184948	18810.300595611287	18149.307931034484	8953.726426332289	18348.455360501568	15341.618432601883	9316.815799373042	17328.816551724136	8108.080344827587	16343.062915360499	15823.671191222573	18260.937962382446	11637.959717868336	13096.109122257056
