pathway	1002R_0_M_NS6_week10	1002R_L_M_NS6_week10	1075R_0_M_NS6_week9	184R_0_F_NS6_week10	184R_L_F_NS6_week10	2403R_L_F_NS6_week10	2506R_0_F_NS6_week10	3894R_0_M_NS6_week10	NS6_inocula	016R_0_F_NS6_week9	1075R_L_M_NS6_week9	1184R_0_M_NS6_week9	1186R_0_M_NS6_week9	1186R_RR_M_NS6_week9	184R_0_M_NS6_week9	2403R_0_F_NS6_week9	2476R_R_F_NS6_week9	2562R_0_F_NS6_week9	2562R_RL_F_NS6_week9	016R_0_F_NS6_week5	016R_R_F_NS6_Pellet_week9	1075R_RL_M_NS6_Pellet_week9	NS6_defined_inocula	016R_R_F_NS6_week5	1075R_0_M_NS6_week5	1075R_RL_M_NS6_week5	1184R_0_M_NS6_week5	1186R_0_M_NS6_week5	1186R_RR_M_NS6_week5	184R_0_M_NS6_week5	2403R_0_F_NS6_week5	2476R_R_F_NS6_week5	2562R_0_F_NS6_week5	2562R_RL_F_NS6_week5	NS6_defined_inocula.1
GLYCOL-GLYOXDEG-PWY	695.2585827477719	321.60208964587065	308.9414309895428	246.63372117650005	331.03374227811184	226.7472925866178	1505.473805124765	375.5352556298263	1859.9615462063084	308.9801777252235	219.09999657285664	96.1568126713776	271.8057938552811	237.04627267009843	236.961726907979	345.90646451740406	427.45614457077363	256.9797480582875	244.18383734254044	1350.0577636619316	174.64055769769527	175.6403309385233	1693.0811271799216	686.2363724708518	223.85924949857798	503.63143005112454	899.3519178984902	687.5453382987937	488.66547583563704	101.37951895765394	457.23483871991823	417.16045826724354	825.4067291014223	206.8723558537858	1159.177309876416
GLYCOLYSIS	23723.044475139395	20566.661247837186	19253.451687414592	19200.01492339263	22351.024179287422	22783.71583651864	17321.102563691864	21672.89154216212	19142.879520370243	23592.511747722587	21892.612892864545	24489.429228878194	24111.16219692186	24789.295423737865	27074.347030581688	22175.744934920254	22054.394390207817	21814.080184516162	21269.293019088425	16429.360126192332	17091.81253314884	15577.938504578698	26040.16618760938	13262.622771142085	11659.207792324674	15260.372720161618	12039.952499087867	11823.902578580255	13386.165246521447	11179.925715644562	13406.329222126657	12698.10282710206	13369.875807242372	11950.645023066432	16775.693834192345
GLYCOLYSIS-E-D	14059.16575005366	13133.254726411065	13163.708162968836	11821.986790102077	14538.948395478352	12341.24213062578	11732.150387572625	16381.227137728823	13249.518737572087	15636.066322315748	13680.466097434495	16497.566396576804	17074.90983158641	17909.845446191357	19117.336626635213	13753.001236920556	12952.143698086007	11991.555469885674	11343.632013557986	10014.322317323033	9311.861869322798	12369.992991923998	18735.20161954288	7375.385551008189	8520.252045513498	10090.597043989092	8858.87777386393	6945.264741506918	7818.239772496717	7329.7777346536595	8818.77274914761	8558.04903863135	9496.08748965247	8431.503543051322	11937.061500361671
GLYCOLYSIS-TCA-GLYOX-BYPASS	1274.2171051321302	590.422761553407	562.3420274565847	452.95498595766975	602.8010486235802	411.1274479773115	3014.0942456447915	683.2342016665974	3693.9099927403786	564.5847223929599	397.4209069064495	173.59527752330655	493.46962589037764	429.4388247956037	429.0565318204026	635.7415496207149	792.4772883650579	466.85555418611193	441.97476500951296	2559.2237377361544	316.25438291721326	319.0252357321481	3270.1505931033885	1288.2677179377033	406.9092115414399	921.7912589449431	1697.0701105404767	1305.7910116926962	895.6975670109572	184.18469103054508	841.3994235534591	758.3555312226263	1532.5174082102392	376.40769202599927	2202.0579420586646
GLYOXYLATE-BYPASS	738.4006458830771	335.01074122235093	318.9932405037186	256.0435239369223	341.93470426950364	231.9991821324091	1892.9161557710459	387.670120563891	2401.711013932196	319.4421585039605	224.04083527066916	96.9712251720988	278.2884995878763	241.59265069211844	241.1367044401828	361.02662675651794	453.6368422935622	264.049454752026	249.97130076728487	1605.824519131262	178.5227175948327	179.62522989928473	2048.5909002273897	778.5443840189794	231.63320795485004	535.6577353885015	1036.4568105881813	795.5586841706279	527.2345325821508	103.50101262910266	489.0786000892043	440.219626453722	923.7269799478054	213.8783682751425	1388.9097172016022
GOLPDLCAT-PWY	1183.754490417402	1165.8265369194341	1587.0047934931983	1165.7635363912411	912.2542851478537	1619.1600159985542	2923.117631951272	714.4976121690987	2557.266816565388	2039.433468631639	814.1218914793843	1167.6741088973338	1335.1962222505772	1294.5525540228368	2086.122398930983	3753.2442569561476	2087.9306029364157	2029.7523350351578	886.6476484783408	565.072910946626	1018.7020563313544	904.4658877859964	3906.365920590685	531.0898221069266	1113.865327391841	832.7667133249015	566.9964404758967	1083.309075139234	1132.7924500433685	1120.5307283211555	252.87294646663005	223.29026499231307	1416.758673558242	443.3866802599411	2691.010054193063
HCAMHPDEG-PWY	204.62181818181818	92.10545454545456	87.74181818181819	70.28727272727274	93.9709090909091	63.589090909090906	547.6363636363636	106.75636363636363	706.450909090909	87.74181818181819	61.407272727272726	26.498181818181816	76.36363636363636	66.2290909090909	66.07636363636362	99.27272727272727	124.98545454545453	72.46909090909092	68.57454545454546	461.45454545454544	48.93818181818182	49.243636363636355	588.0	218.80363636363637	63.89454545454545	148.83272727272728	296.88	225.0327272727273	146.80363636363634	28.36363636363636	135.89454545454547	122.33454545454545	262.44	58.909090909090914	400.21090909090907
HEME-BIOSYNTHESIS-II	604.9964790788989	358.10358044051026	300.6470917799911	317.7197791170303	439.22635028926413	370.08895101801994	699.689479876377	355.300742803794	1201.3332607100683	287.2773341104631	258.2602568727194	307.63322674029695	257.7221340141859	269.6484808129011	358.2025330906445	327.0521457561745	392.2459751348992	257.9014755822178	293.22780690712284	610.9874093536502	201.2632007499516	163.2273174835675	2055.9891706210783	391.02319205488556	188.46893260288377	385.6502771410519	404.0828057077989	327.13865137782625	302.64468511703524	165.50319667032556	308.466526995713	381.3867080502466	452.3506850764554	188.08658201413039	1301.0733762783223
HEMESYN2-PWY	655.3514312682213	370.3980217396943	330.85261218194637	341.0677256247093	463.76679543812264	371.10172427340154	931.1330585867489	377.8973738279698	2702.8975461909386	293.34345239607325	265.94116893803886	316.4779236595577	278.606005614758	280.2226776235024	381.031981169142	343.57315613776035	397.0621714534258	252.3797870583932	299.52689235788614	935.4623953643268	200.91563351588786	165.91503168516556	4337.931755339172	518.8806700295711	213.136962003681	433.7891537177443	600.4304794830261	409.63470401654894	331.204403245792	176.3338831833315	358.8673780598493	429.80355418754027	575.896054519239	246.13804295014293	2745.9764873772724
HEXITOLDEGSUPER-PWY	3906.1168453244345	2719.3297332238467	2589.7529003282616	2340.7800692292494	3636.228759419148	2018.8987959632711	6027.550083885152	2357.686760597535	8646.813280710881	1807.4918669493218	1769.573810663019	1792.2428876377962	1993.752823176909	1562.2158535348578	4092.6451143197214	5204.802957852471	4313.508855103983	3761.0530606588395	1875.8888820931397	4691.13711071484	1782.3707967799019	1740.3996201568937	13735.146219168466	2589.8832810792155	2199.678294753822	2728.645063694616	3253.6663857011445	3380.395064656886	3079.536000216769	1737.947437159431	2084.4564573005537	1909.4178413370848	3327.58714162044	1328.8545981176571	8902.790176677869
HISDEG-PWY	12419.791251470257	10988.929300330945	10806.959878381927	9262.14233987092	12726.751196542125	13136.279283163864	7493.474187716775	10677.7406599357	8556.87119591846	12024.158838914871	13503.911346652732	15276.271476199658	12931.416790666353	13425.159632922363	14355.162762752812	11844.224270277495	13883.020651205572	11779.516175755525	12022.704983020898	7578.588030538959	10016.964502015626	9421.87641923488	12791.173352977194	7503.64184085995	5393.011628225815	7974.0436852975645	5190.844773603743	5939.763335257261	7428.854196423791	5286.806298765783	6810.858550506349	6974.396410333913	6129.545782966049	6114.991050442668	7838.89399851912
HISTSYN-PWY	21890.79275045448	19585.30853690829	17431.58713822946	18747.055105117677	20492.500366996093	21420.990782328397	16020.884500329294	18830.904594977703	16052.96416129845	21160.91199977138	20233.20603672518	22374.88541523062	21081.331118853544	21724.580497109437	23588.461598546255	20589.30555268149	20738.927587872964	20044.621665359293	19782.9542035043	14931.498788354595	16042.079808672417	15594.59201345519	20378.227471296806	12077.307516469013	9745.313559621156	13416.788174854533	10317.954538293428	10502.729076184844	11780.183432455806	10333.06683685243	12236.686869882697	11073.067592118783	11139.335779101115	10222.782022226134	12750.792658580911
HOMOSER-METSYN-PWY	9290.82722047752	10218.225656300221	8799.062037627471	9281.402417493511	11864.522068058594	12130.481721827067	7819.9474910337385	9053.710026704252	9885.03205698824	12513.286281339055	13014.505564998615	14633.88062900028	11993.306810647813	12688.135677460774	12518.750783562513	11822.329290253054	12993.821088872068	9006.118579499589	9293.404187831191	6274.628876304175	8929.288910582423	10071.767207747529	14900.393499600603	6911.860938618623	4817.997310710756	6879.1908185113725	4657.330002243025	5813.410514184358	7098.4367121077	4221.596181405793	5292.157538338542	4905.173429468771	5105.636281003983	5120.89055614002	9470.746987456068
HSERMETANA-PWY	11187.46036070831	12299.496615350701	10097.017752246848	11774.121006256431	13972.718021895473	14555.273113462506	9847.05106204578	10356.504380283486	12135.417989424408	15047.90241503914	15497.529359462835	17255.412231239057	13939.172688120798	14775.891410894359	14393.028338942828	14503.782484389023	15598.28173704859	10520.599877799115	10892.061011327434	8458.238253630816	10674.28291504805	12039.92188309825	18285.832029791745	8246.113337280898	5568.107383869913	8027.897359091166	5383.707372288774	6973.014941395202	8442.115095670111	5989.0887391608485	6159.197190531259	5522.241236101157	5831.112390199121	5845.122400375992	11563.33307501174
ILEUSYN-PWY	24591.404646620886	22099.310264159914	20330.43323303423	20609.864449111272	22966.19221756586	23861.73712828407	18587.434501246247	22038.2153238304	20267.107330550836	24325.113442866168	22257.972804743156	24995.88325937952	24748.80012585113	25578.383267977584	27369.430624948367	23415.487252303497	23237.56654321596	22719.949399638554	21555.83795654788	16830.587245939336	17564.282771074948	17838.019968089935	26868.241840834777	13233.499638410023	11644.923373843005	15266.439753591307	12154.263361848614	12032.039395189217	13254.528717005724	11791.380374987357	13604.13955939871	12859.160351839995	13417.926650268153	12027.313348504373	17007.505173414498
KDO-NAGLIPASYN-PWY	2588.7779267096366	1249.669026996223	1179.3431856758048	968.9651849348759	1273.7751693670111	887.9937990656357	5064.524493796895	1410.8911831916273	5644.474008156877	1195.6677428051848	856.2418635098104	380.75662268280433	1048.253741079923	918.5213853233091	919.5590824864266	1346.1523510083346	1666.0193845336569	1000.9167508409821	950.5428947173284	4446.946028679755	682.7587392312795	682.8540428994332	5637.470759686509	2468.5900744491996	832.3327899686996	1826.1623234154465	2839.8899621545556	2411.013461317704	1773.0579989853827	396.868794326831	1672.9759692454884	1499.5186144737247	2676.2459576392425	778.9858958832602	3726.257247561894
LACTOSECAT-PWY	139.55435635454918	108.34186606421567	99.43844850147023	74.50868982334771	623.8013342328162	99.87258827962425	169.3596014571489	105.15527385675117	1703.4577990082632	12.836171514159114	34.36487952765618	61.08302733835218	434.6399975063983	74.09179109971608	939.5281638576968	15.83071037390092	47.09055718336045	281.0892002850543	330.19805160647593	279.0261220681948	75.49031120900199	53.84102588483724	4541.03603909721	183.73343797733781	163.64599666270786	210.04754528449206	152.56921617124848	227.19763718946564	114.26374848182702	78.3225558953645	78.0272391995296	168.15125412372092	142.49288098021015	208.72359945550627	3009.3844862998058
LPSSYN-PWY	744.5141794379582	344.97207270528037	326.84960234078324	254.14598572664477	350.51353304768423	242.06878001034917	1790.7377724620835	399.1773442147473	2322.6465051514356	316.5796265749926	231.61680242174063	105.06017880857156	276.05499445200064	252.99253378192242	239.58987512009034	367.1971852976265	456.36904800588246	269.1318685880285	248.37076380711125	1520.9143505151292	177.50643133081104	187.22867956150418	2051.2898106320063	754.397383179607	228.20031939870358	529.1519444263139	977.347213953361	769.9517699561937	521.1834644625015	108.62439206787425	478.74271582514496	430.87974818987675	886.5169765312602	211.17968823867122	1376.8096773325342
MET-SAM-PWY	12074.280717468377	12783.496071041067	10984.894687640552	11823.177146024578	14353.04877551631	14894.489719847485	10104.20432239951	11337.79281861296	12329.382338814636	15109.319901610417	15404.031585023236	17185.81876198898	14506.844705956544	15250.969205826907	15349.858728706668	14627.637051946447	15611.249398060521	11578.677682297926	11832.052120812	8236.653074417303	10998.106919807866	11885.217459503858	18377.14067965186	8496.391589724859	6040.478251257519	8596.936127383073	5980.946062723728	7210.647913593018	8581.447687461363	5537.768101582356	6843.288971949428	6275.228432888168	6526.856129916769	6362.9782697765995	11682.52624591085
METHGLYUT-PWY	368.5026747725107	167.73303538297458	159.54129414636532	127.5157082073786	169.98621360173715	116.09934532385523	906.5247817256437	194.30783686357518	1250.387491493514	159.45986968774744	111.96536633018263	49.46047339488793	139.11485139104457	121.24723436372378	121.84975471334508	179.52978479591908	224.41628168354745	132.54371778940506	124.58943186778751	792.5572274917508	89.61441532152654	90.03590537388666	1141.9956645558316	388.86979422908	120.38409172266387	271.1114826164203	514.5507510095156	391.06598437973463	265.9008671722667	53.58981558525944	244.62228410501433	224.09018045239338	462.21311811105153	108.23717409503885	780.9110456517062
NAD-BIOSYNTHESIS-II	9352.021266145131	6805.898030819032	6652.013962930785	3999.5935522038185	5367.1244496798	7879.027489419438	5505.02630335844	6477.308394960939	3242.6677131850824	7021.220053078382	4988.396161674455	5612.353668492956	9118.680588205936	9383.615475972132	8909.742649651309	6232.5751315739135	7330.589793331059	7919.1313068024165	6227.757848760892	6185.590484705307	4604.705217496213	3615.254341605673	3986.0190093152914	3733.1554565121946	1917.0061183507464	3939.2588884172437	3117.600374230618	3721.087361907312	3524.7827090022342	2967.8379319722785	4722.146229462186	4197.771359918343	3468.484565144934	3005.74516588131	2598.932414816704
NAGLIPASYN-PWY	17810.60202256419	15863.359461617754	13332.608458945737	15454.008403667785	15910.029167200562	17606.18782950104	12989.866140701852	13460.751325248182	11352.97015116393	16028.851831196558	16488.113359591367	17794.794485641374	15466.616128814898	15969.678038807357	16969.00034697301	16999.459202485825	17320.397099601232	16292.933563760345	16421.807449060645	12211.010838945373	13303.396690312718	11906.358566786615	14885.733797783094	10109.802116814908	7050.501532830944	10561.337585947873	7678.972883652214	8466.871905409487	9511.269530421201	8222.558621177612	9846.281895408065	8582.398994488462	8254.448863483614	7471.600947069132	9330.510078276502
NONOXIPENT-PWY	28703.359548081753	25599.607109336685	24383.001691076566	24238.759079119536	30317.014655152994	27873.565340242287	20829.528640417175	28835.309066958693	26314.088515189804	31185.888622460116	28178.87410424516	32117.79496008508	32145.718619688683	32582.982035456593	37405.505896006005	27231.070762379077	27047.346093233835	26568.44601946065	26604.577994636988	19594.91022270852	21014.592383711788	22292.872235336825	36204.63901599415	16021.969313682968	15226.033096904175	19171.096290003716	15364.239626216016	14376.64238874324	16633.538336347872	13754.65142334363	16672.961047404227	15859.139758870222	16618.214580909313	15481.59726770661	22953.379879813194
OANTIGEN-PWY	2943.317600588096	2280.2962799427964	2675.8607768166858	2156.729089224056	2112.8072522172283	1960.9148198760752	5430.192271683471	1712.2570601863983	9468.179319089071	1183.4081622999438	1473.4993842593535	1940.7395390743795	1302.322222156352	1170.4228243593184	1298.426250732233	5514.4784228990475	3779.3766131236157	3391.1884681417923	1651.7611907623962	2662.9876726417438	1589.1753762926544	1378.4821948718463	14776.646272739405	1830.7985735413497	1921.1927796863238	1968.2067307204227	2039.1913407815944	2437.846515501228	2248.6293282888587	1943.4669168134287	1153.791274819006	1277.782745318846	2907.2381307970522	1122.419690393245	9597.212445751227
