pathway	096R_0_M_S5_week5	096R_0_M_S5_week9	1060R_L_M_S5_week5	1060R_L_M_S5_week9	1076R_0_M_S5_week5	1076R_0_M_S5_week9	1136R_0_F_S5_week5	1136R_0_F_S5_week9	1136R_RL_F_S5_week10	1136R_R_F_S5_week10	2402R_0_F_S5_week5	2402R_0_F_S5_week9	2402R_R_F_S5_Pellet_week9	2402R_R_F_S5_week5	2433R_0_F_S5_week9	2475R_0_M_S5_week9	2475R_RL_M_S5_Pellet_week9	2475R_RL_M_S5_week5	2518R_0_M_S5_week5	2518R_0_M_S5_week9	2518R_L_M_S5_week10	2518R_R_M_S5_week10	3752R_0_F_S5_week10	3752R_L_F_S5_week10	3893R_RL_M_S5_week10	3893R_R_M_S5_week10	3924R_L_F_S5_week5	3924R_L_F_S5_week9	3929R_0_F_S5_week5	3929R_0_F_S5_week9	S5_defined_inocula	S5_defined_inocula.1	S5_inocula
PWY-7234	953.4036363636362	3112.179090909091	1143.168181818182	1484.4345454545455	1260.3763636363637	2227.6045454545456	652.1309090909091	1851.3063636363636	1979.5927272727272	1716.3799999999999	1020.1845454545455	1773.2436363636361	1212.7118181818182	1118.8836363636362	1910.23	2173.2954545454545	1472.6127272727272	1865.1	1062.4563636363637	1915.5081818181816	2263.5436363636363	2012.1972727272728	2140.2054545454544	1961.32	1971.6172727272726	2229.3245454545454	1172.730909090909	1707.05	1139.01	2298.0236363636363	8643.834545454545	5293.4572727272725	5339.425454545454
PWY-7237	5186.35	5246.01	2644.66	2988.91	4076.25	3661.1099999999997	3201.2	9980.85	4226.700000000001	5023.8	2115.59	5318.11	5180.599999999999	3384.0	5565.7	6013.81	6474.5	4828.5	3976.16	4808.4	4637.35	4955.1	4058.3	5280.459999999999	4727.56	5436.950000000001	5654.75	5991.110000000001	5165.75	6743.9	6272.06	2894.96	3044.2
PWY-7242	7376.6336867123255	11082.833415871826	8621.930497524263	12751.00809965496	10159.413032596345	10652.69375257216	8018.735342068778	23555.758642878733	10126.41902044178	11275.615995559307	6176.178092503987	12930.534972407251	7385.258050161054	8761.3335016835	14992.337955613932	14596.254333823268	8753.728710740013	13412.822437064138	9039.119520989045	12306.31826166724	11431.912233793038	11170.819573443412	10490.439150639522	10443.965827084052	11131.49225722655	11811.063277355599	10515.201443433301	14404.75055298079	15501.041749799333	11588.265277647475	21688.55828249471	12313.019296348419	11489.25852769178
PWY-7254	2008.0799160839163	4929.371664335666	4500.950097902098	6799.833398601399	5528.6258181818175	5433.856615384615	4348.133118881118	12344.491972027969	4969.16593006993	5187.638349650349	3010.5046153846147	6594.8566993007	2046.5979020979023	3843.7084195804196	8179.540027972028	6867.930041958043	2252.7463216783217	7531.15267132867	4409.760419580419	6577.712475524475	5996.655020979019	5580.912	5538.271888111888	4798.124979020979	5390.194069930069	5563.713902097902	4972.658265734265	7627.898853146852	8073.445762237761	4798.65902097902	6646.454013986015	5008.709118881119	4558.741090909091
PWY-7315	12034.002380952381	24702.86952380952	14139.20761904762	22266.77285714286	16369.462380952378	17849.08095238095	12975.505714285713	32389.858571428576	19785.668571428574	20112.145238095243	15415.577142857139	25206.48904761906	13704.03142857143	12768.238095238095	26487.142380952377	24994.825714285704	15686.828095238092	24100.557142857142	16061.397619047619	22348.700476190475	22530.13761904762	20188.899999999998	20457.609523809526	18788.20142857143	18566.29333333333	22189.453809523806	18812.02857142857	25764.98761904762	19972.572380952373	25916.173809523807	18747.751428571428	11880.315714285714	12170.48619047619
PWY-7316	40.37714285714285	25.142857142857142	47.23428571428571	29.71428571428571	27.051428571428573	0.0	29.337142857142858	0.0	19.805714285714284	25.142857142857142	28.57142857142857	26.285714285714285	21.337142857142858	43.42857142857142	26.285714285714285	46.091428571428565	36.94857142857143	59.42857142857142	40.76571428571429	26.66285714285714	23.622857142857143	0.0	24.377142857142854	18.66285714285714	15.234285714285713	18.66285714285714	44.94857142857143	15.622857142857143	59.80571428571428	19.051428571428573	521.1428571428571	304.3771428571428	198.47999999999996
PWY-7323	4882.922717736809	9128.57174507311	7213.869888747619	11313.217047043869	8946.671535282898	8653.658636363636	7168.848833439289	21218.955521296888	8624.832387158298	9341.88743483789	5296.98013986014	10875.182037507946	4949.964411951685	6731.594278448824	13590.635877304516	12300.094113159572	5584.385054036873	11875.812418944695	7567.787215511761	11178.422746344564	10159.638070565798	9640.764370629371	9180.202260012715	8782.893363000636	9459.361738715832	10046.026754609025	8920.82833439288	12940.893121424031	13511.014640813733	9429.547546090274	11152.023865225685	7125.543029243485	6904.789005085824
PWY-7328	16.11111111111111	23.61111111111111	31.38888888888889	53.333333333333336	21.11111111111111	49.16666666666667	13.88888888888889	25.833333333333336	23.88888888888889	17.77777777777778	43.611111111111114	24.444444444444446	18.61111111111111	46.111111111111114	19.72222222222222	23.61111111111111	22.77777777777778	28.88888888888889	11.11111111111111	25.833333333333336	33.333333333333336	31.38888888888889	18.88888888888889	23.88888888888889	19.166666666666668	35.27777777777778	28.88888888888889	20.833333333333336	91.3888888888889	29.444444444444446	416.6666666666667	244.16666666666669	168.33333333333334
PWY-7371	386.5	2561.5	309.5	1007.5	582.5	930.5	387.5	1452.5	1578.5	1361.5	822.0	754.0	708.5	215.5	1361.0	1503.5	689.0	776.5	602.5	1626.0	1924.5	1596.5	1490.5	1596.5	1520.0	1913.0	906.0	1287.5	352.0	2004.0	4192.5	2421.5	3024.5
PWY-7374	386.5	2561.5	309.5	1007.5	582.5	930.5	387.5	1452.5	1578.5	1361.5	822.0	754.0	708.5	215.5	1361.0	1503.5	689.0	776.5	602.5	1626.0	1924.5	1596.5	1490.5	1596.5	1520.0	1913.0	906.0	1287.5	352.0	2004.0	4192.5	2421.5	3024.5
PWY-7399	41.56470588235294	25.88235294117647	48.62352941176471	30.58823529411765	27.847058823529416	0.0	30.200000000000003	0.0	20.388235294117646	25.88235294117647	29.411764705882355	27.058823529411764	21.964705882352945	44.70588235294118	27.058823529411764	47.44705882352941	38.035294117647055	61.1764705882353	41.964705882352945	27.44705882352941	24.317647058823532	0.0	25.094117647058823	19.211764705882352	15.682352941176472	19.211764705882352	46.27058823529412	16.08235294117647	61.56470588235294	19.611764705882354	536.4705882352941	313.32941176470587	204.31764705882352
PWY-7400	8729.437355106997	13879.99804364262	8866.24706101082	12382.913225119608	7817.620258551497	10614.330305434256	6172.902203675684	10824.257954688383	10782.530423374545	11342.285698242174	10690.727621001764	16023.442093088483	9624.174155075518	8402.00010146274	12553.972739440944	12942.418538611462	11956.848613452074	12650.089458041479	9268.367375335392	10226.084026001401	11329.056164479312	10041.629944283124	10561.593136144864	9054.138350819514	8898.476831230033	11666.30306644817	10291.43677999526	12424.857058846685	9119.93463908292	15054.410069872809	13273.49320672181	7273.727885947354	6180.509837642846
PWY-7446	259.71	299.14	476.29	204.86	413.14	733.29	98.29	141.43	159.29	145.14	94.86	696.14	204.0	433.57	174.86	128.0	407.86	691.71	153.29	88.57	133.29	156.0	388.14	126.71	196.0	115.86	113.0	161.57	347.86	127.57	3515.14	2306.86	1882.14
PWY-7456	1509.0111879699245	2699.1400601503756	732.2622857142857	1185.8434285714284	2344.965203007519	1903.3527518796993	1994.4665864661654	4681.366105263157	1869.953593984962	1600.0562706766918	610.0285714285715	2304.2579548872177	1769.5619548872182	822.0908571428571	3170.992060150376	3101.4129022556394	1983.6547669172933	3884.6725714285717	1946.3007518796992	2707.1189774436084	2284.823819548872	2295.3147067669174	2237.2285714285717	2342.3621954887217	1959.2685112781955	2153.9471278195488	2297.8900150375944	3199.6550075187974	1842.1003308270679	3448.2482706766914	2555.8878496240604	1652.9825864661652	1506.1883909774435
PWY-7539	2368.3933333333334	7800.0714285714275	5355.879047619048	8895.779999999999	6580.829523809524	6837.162857142857	5298.534285714287	15242.625714285714	7147.520952380952	7253.610476190476	4291.365714285714	7955.001904761905	2715.341904761905	4462.951428571429	10546.150476190476	9164.886666666665	2866.5066666666667	8928.02380952381	5548.553333333333	9030.199999999999	8690.073333333332	7862.421904761905	7507.41619047619	6819.869523809523	7545.784761904762	8180.371428571428	6481.687619047618	9796.79714285714	9556.577142857144	7052.407619047619	9948.606666666667	6973.865714285715	7255.549523809524
PWY-7663	12460.040458916232	27390.03485953872	17688.59687292517	28027.415510881485	18451.173604413867	21939.950620889802	15276.579032115367	36972.80759221036	23390.55161515713	24149.894236407476	18080.942582728083	28669.66215842564	14082.201770346392	15819.729769718359	30873.400668572503	29285.090293056383	16429.44886667069	27037.41113649626	18886.706939669228	26100.77850198795	26686.964690142137	23916.12226463362	23193.741289086112	20966.801602647465	22212.492879843667	26196.485502131527	21403.721202905996	29236.02316462622	25405.56815443142	27042.6208805845	27252.802164530767	16746.89320886744	17193.3643556672
PWY-7664	2108.388871794872	10664.232923076925	8019.424717948718	13936.454	8218.668051282051	9851.419846153847	7212.231384615385	19641.783538461543	10475.19882051282	10879.990871794873	6808.935538461539	10862.609333333334	2553.2733333333335	6326.471846153846	14478.201948717948	12477.51435897436	2877.340666666667	11364.862205128207	7641.3116410256425	12783.481846153847	12875.696256410258	11410.65871794872	10179.027025641026	8974.346051282053	10893.929487179488	12121.531692307693	8923.89794871795	13089.984923076923	13743.167846153847	8463.579025641027	14301.522666666664	9933.482461538462	10895.640358974359
PWY-841	7836.581562839385	15941.544931139239	11998.676166636124	17994.422558850223	11042.04441603453	13313.152842017424	8843.8320498607	19009.902307446868	13860.091811963994	14414.399251518982	13043.971671329962	19694.85766817419	8786.241158593442	10335.565482915437	18421.00770467224	16862.633143075305	10330.970863967083	16622.687086827806	11733.719181947003	14703.498284808895	15371.563197540398	13335.807364515767	14016.73262299642	11437.860413330363	12054.140013612454	14823.3205169373	12748.140281522228	17494.29266775204	14719.303080678803	16400.826405799286	7235.750241287003	5450.777307346514	4758.850188102546
PWY-922	246.65999999999997	186.17000000000002	262.01	188.32999999999998	190.82999999999998	415.15999999999997	132.82999999999998	202.82999999999998	188.67000000000002	165.5	50.83	218.0	242.83999999999997	356.49	312.33	466.5	291.66	282.34	259.17	155.5	150.0	199.15999999999997	191.84000000000003	188.0	202.16999999999996	145.0	107.67	205.82999999999998	298.16999999999996	117.66	221.5	124.33	101.0
PWY0-1061	8612.583256468932	19176.508650125623	12355.408221263866	18966.090961098398	11329.508609399752	14204.48670584564	8829.601290265799	18682.392068857913	15557.299440719462	15867.295913491544	14687.364517690548	21142.019948952653	10014.564526331791	10498.10903714135	19234.10837936663	17862.337106543342	11750.794990318607	17267.691784897026	12208.787760957579	15981.80433894481	17292.754763886	14738.29508529228	15637.68425117217	12929.883682770318	13269.68062673025	16818.857031012467	13684.97296602711	18469.06355227153	14115.978080443583	19234.913130050732	12872.30421228657	8651.53059152518	8290.527775039605
PWY0-1241	5313.8966666666665	9932.707777777778	6663.541111111111	9457.292222222222	4944.044444444445	7227.096666666666	3661.211111111111	5067.484444444444	7650.658888888889	7888.926666666666	8844.4	12034.488888888889	6111.996666666667	5699.074444444444	8494.618888888888	8175.552222222223	7512.177777777778	8282.896666666667	6165.992222222222	6759.081111111112	7988.77	6565.333333333333	7607.266666666666	5690.788888888889	5633.777777777777	7917.403333333334	6647.885555555556	8345.852222222222	5312.511111111111	10400.404444444444	4348.381111111111	2875.177777777778	2216.936666666667
PWY0-1261	2432.234769230769	4147.097076923076	2172.4527692307693	2196.3618461538463	3910.025999999999	3536.6856923076916	2168.7710769230766	7107.462923076922	2684.9663076923075	2383.8604615384615	1097.3076923076922	4257.390923076922	2596.83923076923	2180.0681538461536	4383.575076923076	3977.6626153846146	2896.5373846153843	5338.219846153846	2351.746153846154	3464.984307692307	3033.8363076923074	2969.748	3890.907692307692	3468.6336923076924	2979.0036923076927	2874.8132307692304	2706.1952307692304	4402.531846153845	3425.6058461538455	4444.202307692307	10535.183538461537	7001.645076923076	6047.748
PWY0-1277	296.8114285714285	341.8742857142857	544.3314285714285	234.12571428571428	472.15999999999997	838.0457142857142	112.33142857142857	161.6342857142857	182.04571428571427	165.8742857142857	108.41142857142856	795.5885714285714	233.14285714285714	495.5085714285714	199.84	146.28571428571428	466.12571428571425	790.5257142857142	175.1885714285714	101.22285714285712	152.33142857142855	178.28571428571428	443.5885714285714	144.81142857142856	224.0	132.41142857142856	129.14285714285714	184.65142857142854	397.5542857142857	145.7942857142857	4017.3028571428567	2636.4114285714286	2151.017142857143
PWY0-1296	2208.16381270903	2738.173344481605	2319.8084949832773	2973.5452508361204	1906.4134113712373	3605.885919732441	1383.2476254180601	2908.2819397993308	1876.732006688963	2008.644414715719	1325.249531772575	3245.891404682274	2138.39635451505	2641.8949832775916	2571.3126421404677	3368.4983612040132	2951.270903010033	3833.2672240802676	1811.5216387959865	2086.1088294314377	1850.1268227424748	1956.7295652173912	2286.662775919732	1818.3080936454849	2174.260735785953	2118.4081270903007	1551.9039799331103	2310.3754849498328	3029.1010702341136	2322.190066889632	15360.138227424748	8292.933879598662	7476.779765886287
PWY0-1297	2343.5398995370824	2887.764081118881	2583.6346405594404	3726.742768206441	1670.6697902097903	3302.634448497981	972.9934206638432	3529.543393085787	1927.0860691421253	2260.812867132867	1647.2875272727272	3109.1230617157494	2214.775082241702	3006.1238461538464	2640.4776125283165	3538.9356717817395	2802.8232167832166	3011.8293706293707	1535.4412839160836	2107.821693095637	1817.398881118881	1816.6273426573425	2423.97965034965	2006.2601374569094	2354.5496420368363	2210.5961971830984	1246.2451748251747	2336.0048227715947	3456.19958041958	2203.7960573229584	15492.78623713188	8133.8740269477	7508.088810203882
PWY0-1298	3896.589197298531	4375.1270665460115	3203.9095367907153	4434.865937108552	2870.06639445266	4327.616580973195	1967.2116500628204	6651.074794679387	3228.818973807383	3736.0833388773217	2208.734700045106	4575.332818404439	3800.570924454453	3863.4704123637916	4309.172792738066	5305.925544093426	4702.35855132937	4271.495363550163	2729.641761116953	3589.890641245694	3195.7049045023605	3298.0331487199255	3517.3042574477267	3631.648450892943	3782.473368054498	3893.342450833385	3017.332290728413	4189.227982616734	4885.375958334905	4377.703517396834	16009.80730865966	7768.862202499025	7617.263539115725
PWY0-1319	11926.58155742297	23329.477731092444	14039.268560224089	21531.66018487394	14077.19630252101	17400.52434173669	11386.148901960785	25057.858985994393	18716.324812324936	19309.00982072829	15998.742481792719	24420.42342296919	13479.77317086835	12819.622963585436	23310.258901960788	22850.7731372549	16089.655417366946	21477.668128851557	15196.455193277314	19686.669462184876	20783.61035294118	18466.924733893557	18547.619624649862	16578.13820728291	16797.900476190487	20774.33736694678	17305.551266106442	22562.088425770322	17734.604296918773	23973.744095238108	22620.73091876751	13325.50049859944	12998.114952380949
PWY0-1338	259.71	299.14	476.29	204.86	413.14	733.29	98.29	141.43	159.29	145.14	94.86	696.14	204.0	433.57	174.86	128.0	407.86	691.71	153.29	88.57	133.29	156.0	388.14	126.71	196.0	115.86	113.0	161.57	347.86	127.57	3515.14	2306.86	1882.14
PWY0-1479	259.71	299.14	476.29	204.86	413.14	733.29	98.29	141.43	159.29	145.14	94.86	696.14	204.0	433.57	174.86	128.0	407.86	691.71	153.29	88.57	133.29	156.0	388.14	126.71	196.0	115.86	113.0	161.57	347.86	127.57	3515.14	2306.86	1882.14
PWY0-1533	363.12615384615384	395.2492307692308	637.0707692307693	284.1353846153846	537.6123076923077	902.5107692307693	152.56615384615387	174.0676923076923	217.37846153846155	205.71076923076924	147.52	885.0953846153845	274.05538461538464	580.3938461538462	243.52000000000004	207.17538461538462	541.7723076923078	915.3353846153847	232.56615384615384	137.72307692307692	189.48923076923077	192.0	503.9630769230769	176.04923076923077	257.6369230769231	162.69538461538463	187.48307692307694	215.68	492.5415384615385	177.52615384615387	4887.556923076923	3167.003076923077	2530.227692307693
PWY0-1586	21753.08016783217	42998.523609390606	27332.828959040962	41090.69494871794	29321.785719280717	35308.86853779554	23197.789578754582	54855.06151581751	34959.47026673327	35847.73353579754	27061.34813686314	45816.28790043289	24102.80767698968	25176.56158141858	46246.56315318018	44832.13768198467	28813.94153679654	44367.18268031968	28959.699126207117	38752.29232301031	39314.36416949716	35667.01786213786	36048.87366799867	32080.510131535135	33208.58965700967	38947.21414119214	32500.370199467194	44238.72413220115	37824.651032301015	43230.882000665995	56831.18670862471	34377.87389277389	32765.016725274723
PWY0-162	8413.9711888853	19045.39978905084	12247.052611328678	19045.900395201665	11567.4078102164	14292.03132822278	9143.023565495176	20174.78043612984	15673.148053363075	15944.348474100692	14175.324481811942	20616.741882595183	9807.755567089913	10520.162419809036	19816.900889216362	18490.260033761966	11339.268803141022	17342.402903831404	12370.994710676652	16437.981334076874	17528.309546711615	15103.739736717269	15697.739093120437	13258.509274092617	13673.05779028221	17005.998402388064	13752.166337306713	18876.652806734226	14764.324749989906	18990.788681820017	11355.927193063912	7735.703232165206	7792.589797125439
PWY0-166	574.4421052631578	558.5623604465709	853.1212121212121	446.5572567783094	701.6494417862839	1325.846889952153	258.96044657097286	384.93556618819775	391.6787878787879	350.13779904306216	168.48708133971292	1073.279744816587	502.89377990430626	900.7920255183412	540.7199362041467	646.2041467304625	801.386283891547	1135.6363636363637	458.61658692185006	271.04178628389155	319.4583732057416	398.733014354067	672.4095693779905	351.4826156299841	450.386283891547	293.067942583732	250.3065390749601	412.50558213716107	735.5116427432217	278.4829346092504	4493.9336523126	2927.067623604466	2387.6976076555025
PWY0-41	328.0547368421052	377.8610526315789	601.6294736842106	258.7705263157895	521.8610526315789	926.2610526315789	124.15578947368421	178.6484210526316	201.20842105263156	183.33473684210523	119.82315789473684	879.3347368421051	257.6842105263158	547.6673684210526	220.87578947368422	161.68421052631578	515.1915789473684	873.738947368421	193.6294736842105	111.8778947368421	168.36631578947367	197.05263157894737	490.28210526315786	160.05473684210526	247.57894736842104	146.34947368421052	142.73684210526315	204.08842105263156	439.40210526315786	161.14105263157893	4440.176842105263	2913.9284210526316	2377.44
PWY0-42	259.71	299.14	476.29	204.86	413.14	733.29	98.29	141.43	159.29	145.14	94.86	696.14	204.0	433.57	174.86	128.0	407.86	691.71	153.29	88.57	133.29	156.0	388.14	126.71	196.0	115.86	113.0	161.57	347.86	127.57	3515.14	2306.86	1882.14
PWY0-781	319.1616867469879	367.61783132530115	585.3202409638554	251.75566265060243	507.7142168674699	901.1515662650602	120.79012048192772	173.8055421686747	195.75397590361445	178.3648192771084	116.57493975903614	855.4973493975904	250.6987951807229	532.8209638554216	214.88819277108433	157.3012048192771	501.2255421686747	850.0532530120482	188.38048192771083	108.84506024096385	163.80216867469878	191.71084337349396	476.99132530120477	155.71590361445783	240.86746987951807	142.3821686746988	138.86746987951807	198.5559036144578	427.49060240963854	156.77277108433734	4319.810602409639	2834.936385542169	2312.991325301205
PWY0-845	330.53999999999996	380.72363636363633	606.1872727272728	260.7309090909091	525.8145454545454	933.2781818181818	125.09636363636365	180.00181818181818	202.73272727272726	184.72363636363633	120.7309090909091	885.9963636363636	259.6363636363636	551.8163636363636	222.54909090909092	162.9090909090909	519.0945454545455	880.3581818181818	195.09636363636363	112.72545454545454	169.64181818181817	198.54545454545453	493.9963636363636	161.2672727272727	249.45454545454544	147.45818181818183	143.8181818181818	205.63454545454545	442.7309090909091	162.36181818181817	4473.814545454546	2936.0036363636364	2395.450909090909
PWY0-862	2057.8190497737555	10398.036787330317	7762.107726244344	13486.844219457013	7963.166911764706	9562.86020361991	6973.8345814479635	19004.33850678733	10170.881266968327	10551.889547511311	6602.5179977375565	10529.462036199095	2497.9994796380092	6124.310633484163	14022.60149321267	12097.548122171944	2816.755554298642	11014.540248868778	7398.250045248869	12396.212002262442	12498.837149321269	11073.551029411765	9889.625056561086	8723.23564479638	10573.54564479638	11770.535361990951	8645.994773755656	12680.510395927602	13278.716572398189	8247.335090497738	14083.167217194568	9757.181199095023	10694.831029411764
PWY490-3	54.239999999999995	57.635999999999996	33.035999999999994	59.316	35.04	117.63600000000001	29.04	25.44	38.64	48.239999999999995	38.004	54.635999999999996	48.12	56.03999999999999	37.68	60.276	70.32	69.35999999999999	40.955999999999996	43.44	41.28	32.879999999999995	32.64	26.436	38.316	59.519999999999996	46.8	32.315999999999995	93.83999999999999	59.04	2460.876	1310.076	1148.1599999999999
PWY4FS-7	9327.695903381102	14931.786425399314	9548.633977571279	13432.56535516495	8323.41730094044	11454.071295081356	6592.133622033139	11536.321198910284	11550.039058404238	12171.828746454696	11493.63027093596	17261.658101059864	10303.18294234214	9037.441883975218	13495.45203578892	13931.141693200478	12821.706788028065	13665.60004116286	9919.700741341989	10969.4466429691	12141.555489065533	10767.917932228691	11378.2232619794	9667.158439170025	9547.117805642632	12483.39694152112	10940.775290304522	13326.588886662186	9691.265100164203	16102.608170697116	13819.167177974325	7639.519684729065	6541.465700291089
PWY4FS-8	9327.6959033811	14931.786425399312	9548.633977571275	13432.565355164948	8323.417300940439	11454.071295081354	6592.133622033139	11536.321198910284	11550.039058404236	12171.828746454694	11493.630270935959	17261.658101059864	10303.182942342139	9037.441883975216	13495.45203578892	13931.141693200476	12821.706788028063	13665.600041162856	9919.700741341989	10969.446642969098	12141.555489065531	10767.91793222869	11378.2232619794	9667.158439170023	9547.11780564263	12483.396941521118	10940.775290304522	13326.588886662184	9691.265100164203	16102.608170697116	13819.167177974321	7639.519684729063	6541.465700291088
PWYG-321	957.5510204081633	4962.710204081633	7017.379591836735	12048.612244897959	6702.1469387755105	7158.710204081633	6549.281632653062	17123.951020408163	7191.967346938775	8128.163265306122	5148.808163265307	8673.6	778.4326530612245	5515.78775510204	11862.17142857143	9509.044897959184	863.0938775510205	9156.391836734694	6432.783673469388	9611.191836734695	8967.477551020407	8137.934693877552	6743.779591836736	5623.910204081632	7709.755102040816	8227.542857142857	7152.048979591837	10590.832653061225	13117.444897959183	4165.371428571429	367.68979591836734	1562.1061224489795	1832.8897959183673
PYRIDNUCSAL-PWY	4391.747142857143	7303.208571428571	5426.751428571428	8201.732857142857	7007.162857142857	7222.795714285713	5909.511428571428	15743.172857142856	6744.568571428571	7273.115714285715	3980.7342857142858	8754.967142857142	4468.960000000001	5244.354285714286	10375.327142857144	9733.16857142857	5461.394285714285	10047.84	6247.301428571428	8668.344285714287	7934.332857142857	7725.528571428571	7021.049999999999	6864.072857142856	7342.297142857143	7969.769999999999	7440.675714285715	9997.397142857142	10128.797142857144	7913.437142857142	11890.318571428568	7131.451428571429	6663.844285714287
PYRIDNUCSYN-PWY	7492.03388888889	17264.130277777782	10579.585833333336	16599.56222222222	10480.747777777775	12954.804722222221	8522.298333333332	17687.521388888887	14038.929444444446	14172.162222222223	12485.796944444444	18427.04555555556	8793.88861111111	9019.878333333334	17586.609722222223	16506.334722222222	10408.405	16210.247777777779	11201.624444444446	14860.34027777778	15818.760000000004	13717.229166666666	13952.222222222223	11812.079444444444	12223.46027777778	15371.494166666673	12586.664444444443	16853.90416666667	12952.535833333333	17339.99277777778	12088.678888888891	8043.036388888889	7905.530555555556
PYRIDOXSYN-PWY	259.71	299.14	476.29	204.86	413.14	733.29	98.29	141.43	159.29	145.14	94.86	696.14	204.0	433.57	174.86	128.0	407.86	691.71	153.29	88.57	133.29	156.0	388.14	126.71	196.0	115.86	113.0	161.57	347.86	127.57	3515.14	2306.86	1882.14
REDCITCYC	357.6334426229507	411.9304918032786	655.8747540983605	282.10229508196716	568.9140983606557	1009.7763934426227	135.3501639344262	194.75606557377046	219.35016393442618	199.86491803278682	130.6268852459016	958.6190163934424	280.9180327868852	597.047213114754	240.79081967213114	176.26229508196718	561.6432786885246	952.5186885245901	211.08786885245897	121.9652459016393	183.5468852459016	214.8196721311475	534.4878688524589	174.48590163934423	269.90163934426226	159.54491803278685	155.60655737704914	222.4898360655737	479.0203278688524	175.6701639344262	4840.520655737704	3176.659672131147	2591.7993442622947
RHAMCAT-PWY	4882.6201680672275	8028.796235294118	6404.5567563025215	9452.484789915967	7879.371915966388	8372.980521008405	6610.6955630252105	17573.92709243697	7633.013075630253	8232.611344537814	4478.691714285715	9805.365848739497	4924.193512605042	6236.316	11814.994756302525	11203.24737815126	5986.147008403361	11110.549647058824	7149.256773109245	9685.773411764707	8890.670134453781	8686.373630252103	7883.004941176472	7645.526336134452	8308.096470588236	8883.324739495798	8188.058705882354	11189.53581512605	11667.8067394958	8449.577378151262	11788.758168067225	7188.440991596638	6774.611378151261
RIBOSYN2-PWY	7797.185435835351	17878.43088377724	11062.101283292981	17248.765060532685	10895.15665859564	13718.60935835351	8825.881646489104	18617.92069007264	14651.170544794188	14704.896428571428	12745.071368038742	18967.39898305085	9155.31691283293	9510.66078692494	18399.873728813564	17393.67163438257	10720.676452784504	16710.720326876515	11666.325992736078	15467.027615012112	16402.495581113802	14277.485496368037	14492.687215496368	12375.943341404358	12869.009891041163	15988.67372881356	12931.306682808716	17536.172760290552	13599.698075060533	17865.05220338983	14332.847929782083	8846.055750605326	9143.934963680387
RUMP-PWY	708.3665034965034	753.4956643356643	963.0003496503496	548.9700699300699	899.6934265734264	1490.0905594405594	344.82664335664333	508.4533566433566	530.7072027972027	474.2211188811188	250.33090909090907	1127.1497902097901	627.5127272727271	1079.0260839160837	672.1169230769231	933.6321678321676	936.2787412587412	1158.1332167832168	614.6862237762236	373.69587412587407	417.34594405594396	529.2872727272727	733.8373426573426	454.435874125874	582.8367832167831	442.301958041958	312.6997202797202	501.7653846153845	1076.6380419580419	377.5383916083916	4533.977762237762	2919.9546853146853	2336.167972027972
SALVADEHYPOX-PWY	2260.5127139203505	3077.8863726708078	2627.3801907197667	3791.8675237652374	1954.7592700036541	3242.855722655861	1009.2047195668782	3748.450625236656	1946.4749530673932	2348.1692700036538	1713.4167109974426	3491.348847842695	2140.795527618162	2882.0628227986854	2422.2740116252035	3031.0421506626367	2791.4943434417246	3334.5025787358427	1408.2535082206796	2035.542835420334	1867.5931757398612	1786.2361344537817	2613.5296974789917	1949.1838737835055	2334.442108147607	2198.584057793869	1280.8867007672634	2292.406070216229	3443.3436309828285	2389.218519812668	18303.114498023715	10185.520805394095	8859.43705922211
SER-GLYSYN-PWY	5594.843161727849	10836.580918767508	6565.819086834735	10001.819452749518	8521.14868907563	9234.052047176765	6826.089489606368	18625.112003243405	9088.813656494174	9394.605042016809	5156.51681232493	10528.576937933069	6001.744267138434	6438.512705882354	12779.119522040395	12495.394838567005	7081.246929971989	11965.634834733892	7631.860386554621	10992.403371664452	10565.333277310925	10053.405193277313	9411.679232492996	9280.491602535752	9663.692957688338	10573.19670499779	8930.101254901962	12197.242623912724	11632.301563025207	10788.07436473537	20378.41593395253	12101.431625829282	11721.19417366947
SO4ASSIM-PWY	7737.488529411764	14385.76039215686	9295.283921568627	13303.269019607844	7301.868039215686	10732.421176470587	5952.26656862745	7288.068039215686	11121.950196078431	11343.907647058822	12463.89176470588	17420.069019607843	8968.076176470588	7943.735686274509	12541.509607843136	12235.963431372547	11255.710392156861	13126.745882352941	9370.861960784314	10110.517156862745	11770.401176470587	9865.375	10904.843529411764	8251.740784313724	8207.825980392156	11604.749411764704	10115.411960784311	12329.3631372549	7486.791274509804	15420.90745098039	5574.674215686274	3681.6589215686276	2747.3114705882354
SULFATE-CYS-PWY	621.7063043478261	787.9708695652173	714.4350000000001	307.29	947.8186956521739	1649.326304347826	778.7067391304347	343.0363043478261	519.5002173913043	406.1230434782608	142.29	1509.0795652173913	609.1630434782609	650.355	724.2247826086957	758.7065217391304	1195.8117391304347	2286.6084782608696	779.326304347826	593.9093478260869	609.630652173913	729.6847826086956	782.9491304347827	383.76065217391306	529.0760869565217	529.485652173913	761.7391304347825	700.1810869565218	575.4965217391303	792.3984782608695	5478.438260869565	3589.713913043478	2870.46
