pathway	plate1_1002R_0_M_NS6_week10_S69_	plate1_1002R_L_M_NS6_week10_S70_	plate1_1075R_0_M_NS6_week9_S72_L	plate1_184R_0_F_NS6_week10_S65_L	plate1_184R_L_F_NS6_week10_S66_L	plate1_2403R_L_F_NS6_week10_S67_	plate1_2506R_0_F_NS6_week10_S68_	plate1_3894R_0_M_NS6_week10_S71_	plate1_T1D_NS6_defined_mouse_ino	plate2_016R_0_F_NS6_week9_S79_L0	plate2_1075R_L_M_NS6_week9_S84_L	plate2_1184R_0_M_NS6_week9_S85_L	plate2_1186R_0_M_NS6_week9_S86_L	plate2_1186R_RR_M_NS6_week9_S87_	plate2_184R_0_M_NS6_week9_S88_L0	plate2_2403R_0_F_NS6_week9_S80_L	plate2_2476R_R_F_NS6_week9_S81_L	plate2_2562R_0_F_NS6_week9_S82_L	plate2_2562R_RL_F_NS6_week9_S83_	plate3_016R_0_F_NS6_week5_S1_L00	plate3_016R_R_F_NS6_Pellet_week9	plate3_1075R_RL_M_NS6_Pellet_wee	plate3_NS6_defined_inocula_S86_L	plate4_016R_R_F_NS6_week5_S1_L00	plate4_1075R_0_M_NS6_week5_S2_L0	plate4_1075R_RL_M_NS6_week5_S3_L	plate4_1184R_0_M_NS6_week5_S4_L0	plate4_1186R_0_M_NS6_week5_S5_L0	plate4_1186R_RR_M_NS6_week5_S6_L	plate4_184R_0_M_NS6_week5_S7_L00	plate4_2403R_0_F_NS6_week5_S8_L0	plate4_2476R_R_F_NS6_week5_S9_L0	plate4_2562R_0_F_NS6_week5_S10_L	plate4_2562R_RL_F_NS6_week5_S11_	plate4_NS6_defined_inocula_S86_L
GLYCOCAT-PWY	23935.759183126465	21400.126480861152	19095.84852205695	20146.749146091228	22353.556394027393	23293.571507768636	18773.82112958941	20856.5620992525	19790.163600630272	23589.868703491287	21605.78443838813	24198.92159970624	24022.90551582963	24684.152701039286	26426.3061359688	23796.638423795437	22807.400204451973	22236.97146801626	21192.64025901452	16219.67323590893	17260.634761808906	17147.541412811763	26226.363702729323	12711.253969725065	11140.52291990504	14749.061902388166	11531.928565913895	11749.967979958823	13073.235118806475	11436.224735901986	13279.26329371619	12025.337078656592	12732.179909805911	11080.803159771787	16648.877871461114
GLYCOGENSYNTH-PWY	13284.372613442616	12307.695992835228	14307.542426509548	10141.63371170288	14356.492385311327	12907.488013666121	11324.830053579915	16062.899046750797	14327.646157876265	16446.941700756255	12098.750940527865	14847.25661338522	17846.2690969627	18185.960063833194	20590.05255482447	13744.497913669209	12857.248186872528	13427.74458586974	10476.542150506077	9153.92156395852	9175.013933527682	11787.426730378094	18517.571053552543	6551.823894372618	8804.834761740396	9365.452440244568	8467.39690301532	7420.3560892024925	7819.703829394859	7108.161542711144	7113.668322638519	8715.764192736047	10072.652306526954	8900.559920316959	11689.997744928109
GLYCOL-GLYOXDEG-PWY	695.2585827477719	321.60208964587065	308.9414309895428	246.63372117650005	331.03374227811184	226.7472925866178	1505.473805124765	375.5352556298263	1859.9615462063084	308.9801777252235	219.09999657285664	96.1568126713776	271.8057938552811	237.04627267009843	236.961726907979	345.90646451740406	427.45614457077363	256.9797480582875	244.18383734254044	1350.0577636619316	174.64055769769527	175.6403309385233	1693.0811271799216	686.2363724708518	223.85924949857798	503.63143005112454	899.3519178984902	687.5453382987937	488.66547583563704	101.37951895765394	457.23483871991823	417.16045826724354	825.4067291014223	206.8723558537858	1159.177309876416
GLYCOLYSIS	23609.754365256955	20505.9239516476	18529.551665811938	18939.716066638975	21855.89613309198	22710.303057154317	17232.14810814677	20847.17750643698	18963.62606890554	23315.711882885338	21507.272493480323	23967.105842720277	23935.933005682848	24626.849840869712	26125.0059570479	22067.552085851014	22000.120634798714	21637.306147791376	20947.32513240698	16285.730549754693	16838.813483537582	15232.291670826677	25808.465990954737	13036.68552023216	11111.627879549598	14867.304491513076	11640.583422488513	11740.363060401747	13254.868865567083	10893.24082033625	13245.907018745664	12227.644923728565	12826.775237517342	11362.472044872531	16647.479244765877
GLYCOLYSIS-E-D	14035.795538903369	13119.455173829265	12960.057753030882	11768.868946661187	14410.598639054775	12328.478375121944	11711.858720935474	16087.977582860914	13208.916859478952	15561.18906656785	13589.029036905642	16352.320003107694	17020.45950292345	17857.604357379307	18813.64842477016	13729.822034536399	12941.398271638574	11960.110650497529	11288.270347495994	9984.010735770002	9266.799135893618	12240.924545528002	18677.039815722877	7334.642686615486	8340.338162114878	9987.616179108756	8734.119429947577	6928.737832715929	7791.166035236218	7262.081558066808	8777.746636926144	8426.337956747679	9333.111153813306	8250.6543678389	11905.363934535393
GLYCOLYSIS-TCA-GLYOX-BYPASS	1274.0529210651655	590.3976606101755	562.021379510819	452.88156721815636	602.6169558115729	411.1154575554192	3012.7411097970744	682.8079130916311	3690.544213685878	564.5045343573078	397.35628758227887	173.58186972442368	493.43266041685257	429.414289987589	428.93302757346225	635.696874384662	792.4421651648605	466.8147433509492	441.90419396747205	2557.4670106989365	316.21042855034784	318.9511257800156	3268.308204576597	1287.1842699033182	406.55959456111617	921.055798880392	1692.9766024036528	1305.2781546250437	895.4008311530927	184.14477092194633	841.0797679695316	757.4852569239953	1528.8074960677277	376.101090733624	2200.9453998722906
GLYOXYLATE-BYPASS	738.4006458830771	335.01074122235093	318.9932405037186	256.0435239369223	341.93470426950364	231.9991821324091	1892.9161557710459	387.670120563891	2401.711013932196	319.4421585039605	224.04083527066916	96.9712251720988	278.2884995878763	241.59265069211844	241.1367044401828	361.02662675651794	453.6368422935622	264.049454752026	249.97130076728487	1605.824519131262	178.5227175948327	179.62522989928473	2048.5909002273897	778.5443840189794	231.63320795485004	535.6577353885015	1036.4568105881813	795.5586841706279	527.2345325821508	103.50101262910266	489.0786000892043	440.219626453722	923.7269799478054	213.8783682751425	1388.9097172016022
GOLPDLCAT-PWY	1183.754490417402	1165.8265369194341	1587.0047934931983	1165.7635363912411	912.2542851478537	1619.1600159985542	2923.117631951272	714.4976121690987	2557.266816565388	2039.433468631639	814.1218914793843	1167.6741088973338	1335.1962222505772	1294.5525540228368	2086.122398930983	3753.2442569561476	2087.9306029364157	2029.7523350351578	886.6476484783408	565.072910946626	1018.7020563313544	904.4658877859964	3906.365920590685	531.0898221069266	1113.865327391841	832.7667133249015	566.9964404758967	1083.309075139234	1132.7924500433685	1120.5307283211555	252.87294646663005	223.29026499231307	1416.758673558242	443.3866802599411	2691.010054193063
HCAMHPDEG-PWY	204.62181818181818	92.10545454545456	87.74181818181819	70.28727272727274	93.9709090909091	63.589090909090906	547.6363636363636	106.75636363636363	706.450909090909	87.74181818181819	61.407272727272726	26.498181818181816	76.36363636363636	66.2290909090909	66.07636363636362	99.27272727272727	124.98545454545453	72.46909090909092	68.57454545454546	461.45454545454544	48.93818181818182	49.243636363636355	588.0	218.80363636363637	63.89454545454545	148.83272727272728	296.88	225.0327272727273	146.80363636363634	28.36363636363636	135.89454545454547	122.33454545454545	262.44	58.909090909090914	400.21090909090907
HEME-BIOSYNTHESIS-II	604.9964790788989	358.10358044051026	300.6470917799911	317.7197791170303	439.22635028926413	370.08895101801994	699.689479876377	355.300742803794	1201.3332607100683	287.2773341104631	258.2602568727194	307.63322674029695	257.7221340141859	269.6484808129011	358.2025330906445	327.0521457561745	392.2459751348992	257.9014755822178	293.22780690712284	610.9874093536502	201.2632007499516	163.2273174835675	2055.9891706210783	391.02319205488556	188.46893260288377	385.6502771410519	404.0828057077989	327.13865137782625	302.64468511703524	165.50319667032556	308.466526995713	381.3867080502466	452.3506850764554	188.08658201413039	1301.0733762783223
HEMESYN2-PWY	655.3514312682213	370.3980217396943	330.85261218194637	341.0677256247093	463.76679543812264	371.10172427340154	931.1330585867489	377.8973738279698	2702.8975461909386	293.34345239607325	265.94116893803886	316.4779236595577	278.606005614758	280.2226776235024	381.031981169142	343.57315613776035	397.0621714534258	252.3797870583932	299.52689235788614	935.4623953643268	200.91563351588786	165.91503168516556	4337.931755339172	518.8806700295711	213.136962003681	433.7891537177443	600.4304794830261	409.63470401654894	331.204403245792	176.3338831833315	358.8673780598493	429.80355418754027	575.896054519239	246.13804295014293	2745.9764873772724
HEXITOLDEGSUPER-PWY	3903.8035847369333	2718.5312426739783	2579.586323758011	2337.8421875823515	3626.2053300694865	2018.465164034416	6019.440268754284	2350.0922843214	8619.212345225325	1806.2597247631286	1767.653865694713	1790.10157038277	1992.8480395898616	1561.7289501133505	4075.8535251253807	5200.314869729801	4311.948457795524	3757.083887917667	1873.9835745721305	4682.293817240062	1780.2787729971756	1737.0967492347913	13686.538121911752	2583.3261791580394	2184.4460979356677	2719.004801418366	3231.1979538720916	3375.2453440758563	3074.2817427174714	1732.6310965900914	2081.5167310426273	1901.1684492013367	3301.493389442462	1323.1426233425768	8875.58241999592
HISDEG-PWY	12419.791251470257	10988.929300330945	10806.959878381927	9262.14233987092	12726.751196542125	13136.279283163864	7493.474187716775	10677.7406599357	8556.87119591846	12024.158838914871	13503.911346652732	15276.271476199658	12931.416790666353	13425.159632922363	14355.162762752812	11844.224270277495	13883.020651205572	11779.516175755525	12022.704983020898	7578.588030538959	10016.964502015626	9421.87641923488	12791.173352977194	7503.64184085995	5393.011628225815	7974.0436852975645	5190.844773603743	5939.763335257261	7428.854196423791	5286.806298765783	6810.858550506349	6974.396410333913	6129.545782966049	6114.991050442668	7838.89399851912
HISTSYN-PWY	21890.79275045448	19585.30853690829	17431.58713822946	18747.055105117677	20492.500366996093	21420.990782328397	16020.884500329294	18830.904594977703	16052.96416129845	21160.91199977138	20233.20603672518	22374.88541523062	21081.331118853544	21724.580497109437	23588.461598546255	20589.30555268149	20738.927587872964	20044.621665359293	19782.9542035043	14931.498788354595	16042.079808672417	15594.59201345519	20378.227471296806	12077.307516469013	9745.313559621156	13416.788174854533	10317.954538293428	10502.729076184844	11780.183432455806	10333.06683685243	12236.686869882697	11073.067592118783	11139.335779101115	10222.782022226134	12750.792658580911
HOMOSER-METSYN-PWY	9290.82722047752	10218.225656300221	8799.062037627471	9281.402417493511	11864.522068058594	12130.481721827067	7819.9474910337385	9053.710026704252	9885.03205698824	12513.286281339055	13014.505564998615	14633.88062900028	11993.306810647813	12688.135677460774	12518.750783562513	11822.329290253054	12993.821088872068	9006.118579499589	9293.404187831191	6274.628876304175	8929.288910582423	10071.767207747529	14900.393499600603	6911.860938618623	4817.997310710756	6879.1908185113725	4657.330002243025	5813.410514184358	7098.4367121077	4221.596181405793	5292.157538338542	4905.173429468771	5105.636281003983	5120.89055614002	9470.746987456068
HSERMETANA-PWY	11187.46036070831	12299.496615350701	10097.017752246848	11774.121006256431	13972.718021895473	14555.273113462506	9847.05106204578	10356.504380283486	12135.417989424408	15047.90241503914	15497.529359462835	17255.412231239057	13939.172688120798	14775.891410894359	14393.028338942828	14503.782484389023	15598.28173704859	10520.599877799115	10892.061011327434	8458.238253630816	10674.28291504805	12039.92188309825	18285.832029791745	8246.113337280898	5568.107383869913	8027.897359091166	5383.707372288774	6973.014941395202	8442.115095670111	5989.0887391608485	6159.197190531259	5522.241236101157	5831.112390199121	5845.122400375992	11563.33307501174
ILEUSYN-PWY	24591.404646620886	22099.310264159914	20330.43323303423	20609.864449111272	22966.19221756586	23861.73712828407	18587.434501246247	22038.2153238304	20267.107330550836	24325.113442866168	22257.972804743156	24995.88325937952	24748.80012585113	25578.383267977584	27369.430624948367	23415.487252303497	23237.56654321596	22719.949399638554	21555.83795654788	16830.587245939336	17564.282771074948	17838.019968089935	26868.241840834777	13233.499638410023	11644.923373843005	15266.439753591307	12154.263361848614	12032.039395189217	13254.528717005724	11791.380374987357	13604.13955939871	12859.160351839995	13417.926650268153	12027.313348504373	17007.505173414498
KDO-NAGLIPASYN-PWY	2588.7779267096366	1249.669026996223	1179.3431856758048	968.9651849348759	1273.7751693670111	887.9937990656357	5064.524493796895	1410.8911831916273	5644.474008156877	1195.6677428051848	856.2418635098104	380.75662268280433	1048.253741079923	918.5213853233091	919.5590824864266	1346.1523510083346	1666.0193845336569	1000.9167508409821	950.5428947173284	4446.946028679755	682.7587392312795	682.8540428994332	5637.470759686509	2468.5900744491996	832.3327899686996	1826.1623234154465	2839.8899621545556	2411.013461317704	1773.0579989853827	396.868794326831	1672.9759692454884	1499.5186144737247	2676.2459576392425	778.9858958832602	3726.257247561894
LACTOSECAT-PWY	139.55435635454918	108.34186606421567	99.43844850147023	74.50868982334771	623.8013342328162	99.87258827962425	169.3596014571489	105.15527385675117	1703.4577990082632	12.836171514159114	34.36487952765618	61.08302733835218	434.6399975063983	74.09179109971608	939.5281638576968	15.83071037390092	47.09055718336045	281.0892002850543	330.19805160647593	279.0261220681948	75.49031120900199	53.84102588483724	4541.03603909721	183.73343797733781	163.64599666270786	210.04754528449206	152.56921617124848	227.19763718946564	114.26374848182702	78.3225558953645	78.0272391995296	168.15125412372092	142.49288098021015	208.72359945550627	3009.3844862998058
LPSSYN-PWY	744.5141794379582	344.97207270528037	326.84960234078324	254.14598572664477	350.51353304768423	242.06878001034917	1790.7377724620835	399.1773442147473	2322.6465051514356	316.5796265749926	231.61680242174063	105.06017880857156	276.05499445200064	252.99253378192242	239.58987512009034	367.1971852976265	456.36904800588246	269.1318685880285	248.37076380711125	1520.9143505151292	177.50643133081104	187.22867956150418	2051.2898106320063	754.397383179607	228.20031939870358	529.1519444263139	977.347213953361	769.9517699561937	521.1834644625015	108.62439206787425	478.74271582514496	430.87974818987675	886.5169765312602	211.17968823867122	1376.8096773325342
MET-SAM-PWY	12074.280717468377	12783.496071041067	10984.894687640552	11823.177146024578	14353.04877551631	14894.489719847485	10104.20432239951	11337.79281861296	12329.382338814636	15109.319901610417	15404.031585023236	17185.81876198898	14506.844705956544	15250.969205826907	15349.858728706668	14627.637051946447	15611.249398060521	11578.677682297926	11832.052120812	8236.653074417303	10998.106919807866	11885.217459503858	18377.14067965186	8496.391589724859	6040.478251257519	8596.936127383073	5980.946062723728	7210.647913593018	8581.447687461363	5537.768101582356	6843.288971949428	6275.228432888168	6526.856129916769	6362.9782697765995	11682.52624591085
METHGLYUT-PWY	368.5026747725107	167.73303538297458	159.54129414636532	127.5157082073786	169.98621360173715	116.09934532385523	906.5247817256437	194.30783686357518	1250.387491493514	159.45986968774744	111.96536633018263	49.46047339488793	139.11485139104457	121.24723436372378	121.84975471334508	179.52978479591908	224.41628168354745	132.54371778940506	124.58943186778751	792.5572274917508	89.61441532152654	90.03590537388666	1141.9956645558316	388.86979422908	120.38409172266387	271.1114826164203	514.5507510095156	391.06598437973463	265.9008671722667	53.58981558525944	244.62228410501433	224.09018045239338	462.21311811105153	108.23717409503885	780.9110456517062
NAD-BIOSYNTHESIS-II	9352.021266145131	6805.898030819032	6652.013962930785	3999.5935522038185	5367.1244496798	7879.027489419438	5505.02630335844	6477.308394960939	3242.6677131850824	7021.220053078382	4988.396161674455	5612.353668492956	9118.680588205936	9383.615475972132	8909.742649651309	6232.5751315739135	7330.589793331059	7919.1313068024165	6227.757848760892	6185.590484705307	4604.705217496213	3615.254341605673	3986.0190093152914	3733.1554565121946	1917.0061183507464	3939.2588884172437	3117.600374230618	3721.087361907312	3524.7827090022342	2967.8379319722785	4722.146229462186	4197.771359918343	3468.484565144934	3005.74516588131	2598.932414816704
NAGLIPASYN-PWY	17810.60202256419	15863.359461617754	13332.608458945737	15454.008403667785	15910.029167200562	17606.18782950104	12989.866140701852	13460.751325248182	11352.97015116393	16028.851831196558	16488.113359591367	17794.794485641374	15466.616128814898	15969.678038807357	16969.00034697301	16999.459202485825	17320.397099601232	16292.933563760345	16421.807449060645	12211.010838945373	13303.396690312718	11906.358566786615	14885.733797783094	10109.802116814908	7050.501532830944	10561.337585947873	7678.972883652214	8466.871905409487	9511.269530421201	8222.558621177612	9846.281895408065	8582.398994488462	8254.448863483614	7471.600947069132	9330.510078276502
NONOXIPENT-PWY	28703.359548081753	25599.607109336685	24383.001691076566	24238.759079119536	30317.014655152994	27873.565340242287	20829.528640417175	28835.309066958693	26314.088515189804	31185.888622460116	28178.87410424516	32117.79496008508	32145.718619688683	32582.982035456593	37405.505896006005	27231.070762379077	27047.346093233835	26568.44601946065	26604.577994636988	19594.91022270852	21014.592383711788	22292.872235336825	36204.63901599415	16021.969313682968	15226.033096904175	19171.096290003716	15364.239626216016	14376.64238874324	16633.538336347872	13754.65142334363	16672.961047404227	15859.139758870222	16618.214580909313	15481.59726770661	22953.379879813194
